Parameters;fold1;fold2;fold3;fold4;fold5
[32]_0.0001_0.3_50_['tanh'];{'0': {'precision': 0.29296424452133796, 'recall': 0.40445859872611467, 'f1-score': 0.33979933110367894, 'support': 628}, '1': {'precision': 0.7834394904458599, 'recall': 0.6881993896236012, 'f1-score': 0.7327376116978067, 'support': 1966}, 'accuracy': 0.6195065535851966, 'macro avg': {'precision': 0.5382018674835989, 'recall': 0.5463289941748579, 'f1-score': 0.5362684714007429, 'support': 2594}, 'weighted avg': {'precision': 0.6646968326044568, 'recall': 0.6195065535851966, 'f1-score': 0.6376083749155738, 'support': 2594}};{'0': {'precision': 0.3196078431372549, 'recall': 0.2591414944356121, 'f1-score': 0.286215978928885, 'support': 629}, '1': {'precision': 0.7780952380952381, 'recall': 0.8248359414437153, 'f1-score': 0.8007841215388385, 'support': 1981}, 'accuracy': 0.6885057471264368, 'macro avg': {'precision': 0.5488515406162464, 'recall': 0.5419887179396636, 'f1-score': 0.5435000502338617, 'support': 2610}, 'weighted avg': {'precision': 0.6676015325670498, 'recall': 0.6885057471264368, 'f1-score': 0.6767751706952904, 'support': 2610}};{'0': {'precision': 0.34256055363321797, 'recall': 0.15789473684210525, 'f1-score': 0.21615720524017465, 'support': 627}, '1': {'precision': 0.772020725388601, 'recall': 0.9039433771486349, 'f1-score': 0.8327899394503957, 'support': 1978}, 'accuracy': 0.7243761996161229, 'macro avg': {'precision': 0.5572906395109095, 'recall': 0.5309190569953701, 'f1-score': 0.5244735723452851, 'support': 2605}, 'weighted avg': {'precision': 0.6686535362559234, 'recall': 0.7243761996161229, 'f1-score': 0.6843720030397206, 'support': 2605}};{'0': {'precision': 0.3064516129032258, 'recall': 0.18298555377207062, 'f1-score': 0.22914572864321606, 'support': 623}, '1': {'precision': 0.7716464782413638, 'recall': 0.8695652173913043, 'f1-score': 0.8176848110292368, 'support': 1978}, 'accuracy': 0.7051134179161861, 'macro avg': {'precision': 0.5390490455722948, 'recall': 0.5262753855816875, 'f1-score': 0.5234152698362264, 'support': 2601}, 'weighted avg': {'precision': 0.6602214874279613, 'recall': 0.7051134179161861, 'f1-score': 0.6767160112112857, 'support': 2601}};{'0': {'precision': 0.3032069970845481, 'recall': 0.16586921850079744, 'f1-score': 0.21443298969072166, 'support': 627}, '1': {'precision': 0.768481629039398, 'recall': 0.8789873417721519, 'f1-score': 0.8200283419933869, 'support': 1975}, 'accuracy': 0.7071483474250576, 'macro avg': {'precision': 0.535844313061973, 'recall': 0.5224282801364747, 'f1-score': 0.5172306658420542, 'support': 2602}, 'weighted avg': {'precision': 0.6563651055053124, 'recall': 0.7071483474250576, 'f1-score': 0.6740989469535057, 'support': 2602}}
[32]_0.0001_0.3_50_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 628}, '1': {'precision': 0.7579028527370856, 'recall': 1.0, 'f1-score': 0.862280701754386, 'support': 1966}, 'accuracy': 0.7579028527370856, 'macro avg': {'precision': 0.3789514263685428, 'recall': 0.5, 'f1-score': 0.431140350877193, 'support': 2594}, 'weighted avg': {'precision': 0.5744167341870124, 'recall': 0.7579028527370856, 'f1-score': 0.6535250037197853, 'support': 2594}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 629}, '1': {'precision': 0.7590038314176245, 'recall': 1.0, 'f1-score': 0.8629928120235243, 'support': 1981}, 'accuracy': 0.7590038314176245, 'macro avg': {'precision': 0.37950191570881225, 'recall': 0.5, 'f1-score': 0.43149640601176215, 'support': 2610}, 'weighted avg': {'precision': 0.5760868161066338, 'recall': 0.7590038314176245, 'f1-score': 0.6550148508117247, 'support': 2610}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.7593090211132437, 'recall': 1.0, 'f1-score': 0.863190050185468, 'support': 1978}, 'accuracy': 0.7593090211132437, 'macro avg': {'precision': 0.37965451055662186, 'recall': 0.5, 'f1-score': 0.431595025092734, 'support': 2605}, 'weighted avg': {'precision': 0.5765501895439524, 'recall': 0.7593090211132437, 'f1-score': 0.6554279920410194, 'support': 2605}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 623}, '1': {'precision': 0.760476739715494, 'recall': 1.0, 'f1-score': 0.8639440925966368, 'support': 1978}, 'accuracy': 0.760476739715494, 'macro avg': {'precision': 0.380238369857747, 'recall': 0.5, 'f1-score': 0.4319720462983184, 'support': 2601}, 'weighted avg': {'precision': 0.5783248716483073, 'recall': 0.760476739715494, 'f1-score': 0.6570093868343513, 'support': 2601}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.759031514219831, 'recall': 1.0, 'f1-score': 0.8630107057024252, 'support': 1975}, 'accuracy': 0.759031514219831, 'macro avg': {'precision': 0.3795157571099155, 'recall': 0.5, 'f1-score': 0.4315053528512126, 'support': 2602}, 'weighted avg': {'precision': 0.5761288395788494, 'recall': 0.759031514219831, 'f1-score': 0.6550523227372366, 'support': 2602}}
[32]_0.0001_0.4_20_['tanh'];{'0': {'precision': 0.302536231884058, 'recall': 0.2659235668789809, 'f1-score': 0.28305084745762715, 'support': 628}, '1': {'precision': 0.7742409402546523, 'recall': 0.8041709053916581, 'f1-score': 0.7889221556886228, 'support': 1966}, 'accuracy': 0.6738627602158828, 'macro avg': {'precision': 0.5383885860693551, 'recall': 0.5350472361353196, 'f1-score': 0.535986501573125, 'support': 2594}, 'weighted avg': {'precision': 0.6600425760076465, 'recall': 0.6738627602158828, 'f1-score': 0.6664521550837402, 'support': 2594}};{'0': {'precision': 0.29900332225913623, 'recall': 0.14308426073131955, 'f1-score': 0.19354838709677416, 'support': 629}, '1': {'precision': 0.7665656128194024, 'recall': 0.8934881373043917, 'f1-score': 0.8251748251748252, 'support': 1981}, 'accuracy': 0.7126436781609196, 'macro avg': {'precision': 0.5327844675392693, 'recall': 0.5182861990178557, 'f1-score': 0.5093616061357997, 'support': 2610}, 'weighted avg': {'precision': 0.6538848922207788, 'recall': 0.7126436781609196, 'f1-score': 0.6729552736226818, 'support': 2610}};{'0': {'precision': 0.3250883392226148, 'recall': 0.1467304625199362, 'f1-score': 0.2021978021978022, 'support': 627}, '1': {'precision': 0.7695951765719208, 'recall': 0.903437815975733, 'f1-score': 0.8311627906976744, 'support': 1978}, 'accuracy': 0.7213051823416506, 'macro avg': {'precision': 0.5473417578972678, 'recall': 0.5250841392478346, 'f1-score': 0.5166802964477383, 'support': 2605}, 'weighted avg': {'precision': 0.6626063907684602, 'recall': 0.7213051823416506, 'f1-score': 0.6797765919301428, 'support': 2605}};{'0': {'precision': 0.3048780487804878, 'recall': 0.16051364365971107, 'f1-score': 0.2103049421661409, 'support': 623}, '1': {'precision': 0.7699076110866696, 'recall': 0.884732052578362, 'f1-score': 0.8233356857210069, 'support': 1978}, 'accuracy': 0.7112648981161092, 'macro avg': {'precision': 0.5373928299335787, 'recall': 0.5226228481190365, 'f1-score': 0.5168203139435739, 'support': 2601}, 'weighted avg': {'precision': 0.6585222141944161, 'recall': 0.7112648981161092, 'f1-score': 0.6765005633701104, 'support': 2601}};{'0': {'precision': 0.30835734870317005, 'recall': 0.17065390749601275, 'f1-score': 0.2197125256673511, 'support': 627}, '1': {'precision': 0.7694013303769401, 'recall': 0.8784810126582279, 'f1-score': 0.8203309692671396, 'support': 1975}, 'accuracy': 0.7079169869331283, 'macro avg': {'precision': 0.5388793395400551, 'recall': 0.5245674600771203, 'f1-score': 0.5200217474672453, 'support': 2602}, 'weighted avg': {'precision': 0.6583042602349517, 'recall': 0.7079169869331283, 'f1-score': 0.6756008523812567, 'support': 2602}}
[32]_0.0001_0.4_20_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 628}, '1': {'precision': 0.7579028527370856, 'recall': 1.0, 'f1-score': 0.862280701754386, 'support': 1966}, 'accuracy': 0.7579028527370856, 'macro avg': {'precision': 0.3789514263685428, 'recall': 0.5, 'f1-score': 0.431140350877193, 'support': 2594}, 'weighted avg': {'precision': 0.5744167341870124, 'recall': 0.7579028527370856, 'f1-score': 0.6535250037197853, 'support': 2594}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 629}, '1': {'precision': 0.7590038314176245, 'recall': 1.0, 'f1-score': 0.8629928120235243, 'support': 1981}, 'accuracy': 0.7590038314176245, 'macro avg': {'precision': 0.37950191570881225, 'recall': 0.5, 'f1-score': 0.43149640601176215, 'support': 2610}, 'weighted avg': {'precision': 0.5760868161066338, 'recall': 0.7590038314176245, 'f1-score': 0.6550148508117247, 'support': 2610}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.7593090211132437, 'recall': 1.0, 'f1-score': 0.863190050185468, 'support': 1978}, 'accuracy': 0.7593090211132437, 'macro avg': {'precision': 0.37965451055662186, 'recall': 0.5, 'f1-score': 0.431595025092734, 'support': 2605}, 'weighted avg': {'precision': 0.5765501895439524, 'recall': 0.7593090211132437, 'f1-score': 0.6554279920410194, 'support': 2605}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 623}, '1': {'precision': 0.760476739715494, 'recall': 1.0, 'f1-score': 0.8639440925966368, 'support': 1978}, 'accuracy': 0.760476739715494, 'macro avg': {'precision': 0.380238369857747, 'recall': 0.5, 'f1-score': 0.4319720462983184, 'support': 2601}, 'weighted avg': {'precision': 0.5783248716483073, 'recall': 0.760476739715494, 'f1-score': 0.6570093868343513, 'support': 2601}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.759031514219831, 'recall': 1.0, 'f1-score': 0.8630107057024252, 'support': 1975}, 'accuracy': 0.759031514219831, 'macro avg': {'precision': 0.3795157571099155, 'recall': 0.5, 'f1-score': 0.4315053528512126, 'support': 2602}, 'weighted avg': {'precision': 0.5761288395788494, 'recall': 0.759031514219831, 'f1-score': 0.6550523227372366, 'support': 2602}}
[32]_0.0001_0.4_50_['tanh'];{'0': {'precision': 0.30598669623059865, 'recall': 0.2197452229299363, 'f1-score': 0.25579240037071366, 'support': 628}, '1': {'precision': 0.7713485767615492, 'recall': 0.840793489318413, 'f1-score': 0.8045753224628863, 'support': 1966}, 'accuracy': 0.6904394757131843, 'macro avg': {'precision': 0.538667636496074, 'recall': 0.5302693561241747, 'f1-score': 0.5301838614168, 'support': 2594}, 'weighted avg': {'precision': 0.6586857930401009, 'recall': 0.6904394757131843, 'f1-score': 0.6717165425577651, 'support': 2594}};{'0': {'precision': 0.2978723404255319, 'recall': 0.15580286168521462, 'f1-score': 0.20459290187891438, 'support': 629}, '1': {'precision': 0.7672073651907059, 'recall': 0.8833922261484098, 'f1-score': 0.8212106992022525, 'support': 1981}, 'accuracy': 0.7080459770114943, 'macro avg': {'precision': 0.5325398528081189, 'recall': 0.5195975439168122, 'f1-score': 0.5129018005405834, 'support': 2610}, 'weighted avg': {'precision': 0.6540994224407846, 'recall': 0.7080459770114943, 'f1-score': 0.6726081725676243, 'support': 2610}};{'0': {'precision': 0.3394495412844037, 'recall': 0.17703349282296652, 'f1-score': 0.2327044025157233, 'support': 627}, '1': {'precision': 0.7734855136084284, 'recall': 0.890798786653185, 'f1-score': 0.8280075187969924, 'support': 1978}, 'accuracy': 0.7190019193857965, 'macro avg': {'precision': 0.556467527446416, 'recall': 0.5339161397380757, 'f1-score': 0.5303559606563578, 'support': 2605}, 'weighted avg': {'precision': 0.6690169705576939, 'recall': 0.7190019193857965, 'f1-score': 0.6847234290049173, 'support': 2605}};{'0': {'precision': 0.30275229357798167, 'recall': 0.15890850722311398, 'f1-score': 0.20842105263157898, 'support': 623}, '1': {'precision': 0.7695690413368513, 'recall': 0.884732052578362, 'f1-score': 0.8231420507996237, 'support': 1978}, 'accuracy': 0.7108804306036139, 'macro avg': {'precision': 0.5361606674574165, 'recall': 0.521820279900738, 'f1-score': 0.5157815517156014, 'support': 2601}, 'weighted avg': {'precision': 0.657755571958237, 'recall': 0.7108804306036139, 'f1-score': 0.6759020731530678, 'support': 2601}};{'0': {'precision': 0.30218068535825543, 'recall': 0.1547049441786284, 'f1-score': 0.20464135021097046, 'support': 627}, '1': {'precision': 0.7676457693993862, 'recall': 0.8865822784810127, 'f1-score': 0.8228383458646615, 'support': 1975}, 'accuracy': 0.7102229054573405, 'macro avg': {'precision': 0.5349132273788209, 'recall': 0.5206436113298205, 'f1-score': 0.513739848037816, 'support': 2602}, 'weighted avg': {'precision': 0.6554833529144558, 'recall': 0.7102229054573405, 'f1-score': 0.6738723519081418, 'support': 2602}}
[32]_0.0001_0.4_50_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 628}, '1': {'precision': 0.7579028527370856, 'recall': 1.0, 'f1-score': 0.862280701754386, 'support': 1966}, 'accuracy': 0.7579028527370856, 'macro avg': {'precision': 0.3789514263685428, 'recall': 0.5, 'f1-score': 0.431140350877193, 'support': 2594}, 'weighted avg': {'precision': 0.5744167341870124, 'recall': 0.7579028527370856, 'f1-score': 0.6535250037197853, 'support': 2594}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 629}, '1': {'precision': 0.7590038314176245, 'recall': 1.0, 'f1-score': 0.8629928120235243, 'support': 1981}, 'accuracy': 0.7590038314176245, 'macro avg': {'precision': 0.37950191570881225, 'recall': 0.5, 'f1-score': 0.43149640601176215, 'support': 2610}, 'weighted avg': {'precision': 0.5760868161066338, 'recall': 0.7590038314176245, 'f1-score': 0.6550148508117247, 'support': 2610}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.7593090211132437, 'recall': 1.0, 'f1-score': 0.863190050185468, 'support': 1978}, 'accuracy': 0.7593090211132437, 'macro avg': {'precision': 0.37965451055662186, 'recall': 0.5, 'f1-score': 0.431595025092734, 'support': 2605}, 'weighted avg': {'precision': 0.5765501895439524, 'recall': 0.7593090211132437, 'f1-score': 0.6554279920410194, 'support': 2605}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 623}, '1': {'precision': 0.760476739715494, 'recall': 1.0, 'f1-score': 0.8639440925966368, 'support': 1978}, 'accuracy': 0.760476739715494, 'macro avg': {'precision': 0.380238369857747, 'recall': 0.5, 'f1-score': 0.4319720462983184, 'support': 2601}, 'weighted avg': {'precision': 0.5783248716483073, 'recall': 0.760476739715494, 'f1-score': 0.6570093868343513, 'support': 2601}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.759031514219831, 'recall': 1.0, 'f1-score': 0.8630107057024252, 'support': 1975}, 'accuracy': 0.759031514219831, 'macro avg': {'precision': 0.3795157571099155, 'recall': 0.5, 'f1-score': 0.4315053528512126, 'support': 2602}, 'weighted avg': {'precision': 0.5761288395788494, 'recall': 0.759031514219831, 'f1-score': 0.6550523227372366, 'support': 2602}}
[64, 32]_0.001_0.3_20_['tanh', 'tanh'];{'0': {'precision': 0.2954954954954955, 'recall': 0.2611464968152866, 'f1-score': 0.2772612003381234, 'support': 628}, '1': {'precision': 0.7724374693477195, 'recall': 0.801119023397762, 'f1-score': 0.7865168539325843, 'support': 1966}, 'accuracy': 0.6703932151117965, 'macro avg': {'precision': 0.5339664824216075, 'recall': 0.5311327601065243, 'f1-score': 0.5318890271353538, 'support': 2594}, 'weighted avg': {'precision': 0.6569711780681525, 'recall': 0.6703932151117965, 'f1-score': 0.6632275129698544, 'support': 2594}};{'0': {'precision': 0.3153846153846154, 'recall': 0.06518282988871224, 'f1-score': 0.10803689064558629, 'support': 629}, '1': {'precision': 0.7629032258064516, 'recall': 0.9550731953558809, 'f1-score': 0.8482403048643802, 'support': 1981}, 'accuracy': 0.7406130268199234, 'macro avg': {'precision': 0.5391439205955335, 'recall': 0.5101280126222966, 'f1-score': 0.47813859775498324, 'support': 2610}, 'weighted avg': {'precision': 0.6550529553254804, 'recall': 0.7406130268199234, 'f1-score': 0.6698541180660578, 'support': 2610}};{'0': {'precision': 0.3402777777777778, 'recall': 0.07814992025518341, 'f1-score': 0.1271076523994812, 'support': 627}, '1': {'precision': 0.7651361235270215, 'recall': 0.9519716885743175, 'f1-score': 0.8483892768641585, 'support': 1978}, 'accuracy': 0.7416506717850287, 'macro avg': {'precision': 0.5527069506523996, 'recall': 0.5150608044147504, 'f1-score': 0.48774846463181987, 'support': 2605}, 'weighted avg': {'precision': 0.6628765524004282, 'recall': 0.7416506717850287, 'f1-score': 0.6747832966187256, 'support': 2605}};{'0': {'precision': 0.30851063829787234, 'recall': 0.09309791332263243, 'f1-score': 0.14303329223181258, 'support': 623}, '1': {'precision': 0.7658516369664319, 'recall': 0.9342770475227502, 'f1-score': 0.8417217034843999, 'support': 1978}, 'accuracy': 0.73279507881584, 'macro avg': {'precision': 0.5371811376321521, 'recall': 0.5136874804226913, 'f1-score': 0.49237749785810625, 'support': 2601}, 'weighted avg': {'precision': 0.6563078299035666, 'recall': 0.73279507881584, 'f1-score': 0.6743695772981785, 'support': 2601}};{'0': {'precision': 0.33059548254620125, 'recall': 0.2567783094098884, 'f1-score': 0.28904847396768407, 'support': 627}, '1': {'precision': 0.7796690307328605, 'recall': 0.8349367088607595, 'f1-score': 0.8063569682151589, 'support': 1975}, 'accuracy': 0.6956187548039969, 'macro avg': {'precision': 0.5551322566395309, 'recall': 0.5458575091353239, 'f1-score': 0.5477027210914215, 'support': 2602}, 'weighted avg': {'precision': 0.6714564578223935, 'recall': 0.6956187548039969, 'f1-score': 0.6817019236751256, 'support': 2602}}
[64, 32]_0.001_0.3_20_['sigmoid', 'sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 628}, '1': {'precision': 0.7579028527370856, 'recall': 1.0, 'f1-score': 0.862280701754386, 'support': 1966}, 'accuracy': 0.7579028527370856, 'macro avg': {'precision': 0.3789514263685428, 'recall': 0.5, 'f1-score': 0.431140350877193, 'support': 2594}, 'weighted avg': {'precision': 0.5744167341870124, 'recall': 0.7579028527370856, 'f1-score': 0.6535250037197853, 'support': 2594}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 629}, '1': {'precision': 0.7590038314176245, 'recall': 1.0, 'f1-score': 0.8629928120235243, 'support': 1981}, 'accuracy': 0.7590038314176245, 'macro avg': {'precision': 0.37950191570881225, 'recall': 0.5, 'f1-score': 0.43149640601176215, 'support': 2610}, 'weighted avg': {'precision': 0.5760868161066338, 'recall': 0.7590038314176245, 'f1-score': 0.6550148508117247, 'support': 2610}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.7593090211132437, 'recall': 1.0, 'f1-score': 0.863190050185468, 'support': 1978}, 'accuracy': 0.7593090211132437, 'macro avg': {'precision': 0.37965451055662186, 'recall': 0.5, 'f1-score': 0.431595025092734, 'support': 2605}, 'weighted avg': {'precision': 0.5765501895439524, 'recall': 0.7593090211132437, 'f1-score': 0.6554279920410194, 'support': 2605}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 623}, '1': {'precision': 0.760476739715494, 'recall': 1.0, 'f1-score': 0.8639440925966368, 'support': 1978}, 'accuracy': 0.760476739715494, 'macro avg': {'precision': 0.380238369857747, 'recall': 0.5, 'f1-score': 0.4319720462983184, 'support': 2601}, 'weighted avg': {'precision': 0.5783248716483073, 'recall': 0.760476739715494, 'f1-score': 0.6570093868343513, 'support': 2601}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.759031514219831, 'recall': 1.0, 'f1-score': 0.8630107057024252, 'support': 1975}, 'accuracy': 0.759031514219831, 'macro avg': {'precision': 0.3795157571099155, 'recall': 0.5, 'f1-score': 0.4315053528512126, 'support': 2602}, 'weighted avg': {'precision': 0.5761288395788494, 'recall': 0.759031514219831, 'f1-score': 0.6550523227372366, 'support': 2602}}
[64, 32]_0.001_0.3_50_['tanh', 'tanh'];{'0': {'precision': 0.27967479674796747, 'recall': 0.27388535031847133, 'f1-score': 0.2767497988736926, 'support': 628}, '1': {'precision': 0.7695805962607377, 'recall': 0.7746693794506613, 'f1-score': 0.7721166032953105, 'support': 1966}, 'accuracy': 0.6534309946029299, 'macro avg': {'precision': 0.5246276965043526, 'recall': 0.5242773648845663, 'f1-score': 0.5244332010845015, 'support': 2594}, 'weighted avg': {'precision': 0.6509757997711387, 'recall': 0.6534309946029299, 'f1-score': 0.6521897130960906, 'support': 2594}};{'0': {'precision': 0.3106060606060606, 'recall': 0.13036565977742448, 'f1-score': 0.18365061590145576, 'support': 629}, '1': {'precision': 0.7668371696504689, 'recall': 0.9081272084805654, 'f1-score': 0.831522995146753, 'support': 1981}, 'accuracy': 0.7206896551724138, 'macro avg': {'precision': 0.5387216151282648, 'recall': 0.519246434128995, 'f1-score': 0.5075868055241044, 'support': 2610}, 'weighted avg': {'precision': 0.6568872203826785, 'recall': 0.7206896551724138, 'f1-score': 0.6753882340182886, 'support': 2610}};{'0': {'precision': 0.32887700534759357, 'recall': 0.19617224880382775, 'f1-score': 0.24575424575424576, 'support': 627}, '1': {'precision': 0.7740923352756611, 'recall': 0.8731041456016178, 'f1-score': 0.8206224756474221, 'support': 1978}, 'accuracy': 0.710172744721689, 'macro avg': {'precision': 0.5514846703116274, 'recall': 0.5346381972027228, 'f1-score': 0.5331883607008339, 'support': 2605}, 'weighted avg': {'precision': 0.6669330216998844, 'recall': 0.710172744721689, 'f1-score': 0.6822568786635367, 'support': 2605}};{'0': {'precision': 0.3188976377952756, 'recall': 0.13001605136436598, 'f1-score': 0.1847206385404789, 'support': 623}, '1': {'precision': 0.7690668939071155, 'recall': 0.9125379170879676, 'f1-score': 0.8346820809248555, 'support': 1978}, 'accuracy': 0.7251057285659361, 'macro avg': {'precision': 0.5439822658511955, 'recall': 0.5212769842261668, 'f1-score': 0.5097013597326672, 'support': 2601}, 'weighted avg': {'precision': 0.6612408860033567, 'recall': 0.7251057285659361, 'f1-score': 0.6790011971857295, 'support': 2601}};{'0': {'precision': 0.32926829268292684, 'recall': 0.1291866028708134, 'f1-score': 0.18556701030927839, 'support': 627}, '1': {'precision': 0.7682512733446519, 'recall': 0.9164556962025316, 'f1-score': 0.8358346802124219, 'support': 1975}, 'accuracy': 0.7267486548808608, 'macro avg': {'precision': 0.5487597830137894, 'recall': 0.5228211495366726, 'f1-score': 0.5107008452608501, 'support': 2602}, 'weighted avg': {'precision': 0.6624702092113307, 'recall': 0.7267486548808608, 'f1-score': 0.6791406644440626, 'support': 2602}}
[64, 32]_0.001_0.3_50_['sigmoid', 'sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 628}, '1': {'precision': 0.7579028527370856, 'recall': 1.0, 'f1-score': 0.862280701754386, 'support': 1966}, 'accuracy': 0.7579028527370856, 'macro avg': {'precision': 0.3789514263685428, 'recall': 0.5, 'f1-score': 0.431140350877193, 'support': 2594}, 'weighted avg': {'precision': 0.5744167341870124, 'recall': 0.7579028527370856, 'f1-score': 0.6535250037197853, 'support': 2594}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 629}, '1': {'precision': 0.7590038314176245, 'recall': 1.0, 'f1-score': 0.8629928120235243, 'support': 1981}, 'accuracy': 0.7590038314176245, 'macro avg': {'precision': 0.37950191570881225, 'recall': 0.5, 'f1-score': 0.43149640601176215, 'support': 2610}, 'weighted avg': {'precision': 0.5760868161066338, 'recall': 0.7590038314176245, 'f1-score': 0.6550148508117247, 'support': 2610}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.7593090211132437, 'recall': 1.0, 'f1-score': 0.863190050185468, 'support': 1978}, 'accuracy': 0.7593090211132437, 'macro avg': {'precision': 0.37965451055662186, 'recall': 0.5, 'f1-score': 0.431595025092734, 'support': 2605}, 'weighted avg': {'precision': 0.5765501895439524, 'recall': 0.7593090211132437, 'f1-score': 0.6554279920410194, 'support': 2605}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 623}, '1': {'precision': 0.760476739715494, 'recall': 1.0, 'f1-score': 0.8639440925966368, 'support': 1978}, 'accuracy': 0.760476739715494, 'macro avg': {'precision': 0.380238369857747, 'recall': 0.5, 'f1-score': 0.4319720462983184, 'support': 2601}, 'weighted avg': {'precision': 0.5783248716483073, 'recall': 0.760476739715494, 'f1-score': 0.6570093868343513, 'support': 2601}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.759031514219831, 'recall': 1.0, 'f1-score': 0.8630107057024252, 'support': 1975}, 'accuracy': 0.759031514219831, 'macro avg': {'precision': 0.3795157571099155, 'recall': 0.5, 'f1-score': 0.4315053528512126, 'support': 2602}, 'weighted avg': {'precision': 0.5761288395788494, 'recall': 0.759031514219831, 'f1-score': 0.6550523227372366, 'support': 2602}}
