Parameters;fold1;fold2;fold3;fold4;fold5
OCSVM_RBF_0.7_auto;{'-1': {'precision': 0.3967264224473889, 'recall': 0.7015851137146796, 'f1-score': 0.5068459049041573, 'support': 1451}, '1': {'precision': 0.4935672514619883, 'recall': 0.21421319796954313, 'f1-score': 0.29876106194690266, 'support': 1970}, 'accuracy': 0.42092955276235017, 'macro avg': {'precision': 0.4451468369546886, 'recall': 0.4578991558421114, 'f1-score': 0.40280348342552996, 'support': 3421}, 'weighted avg': {'precision': 0.45249269931344, 'recall': 0.42092955276235017, 'f1-score': 0.38701920492584924, 'support': 3421}};{'-1': {'precision': 0.422271223814774, 'recall': 0.52864044168392, 'f1-score': 0.4695065890285014, 'support': 1449}, '1': {'precision': 0.5712492153170119, 'recall': 0.4647599591419816, 'f1-score': 0.5125316812165588, 'support': 1958}, 'accuracy': 0.49192838274141476, 'macro avg': {'precision': 0.49676021956589295, 'recall': 0.4967002004129508, 'f1-score': 0.4910191351225301, 'support': 3407}, 'weighted avg': {'precision': 0.5078887487227228, 'recall': 0.49192838274141476, 'f1-score': 0.4942330728865044, 'support': 3407}};{'-1': {'precision': 0.3887378640776699, 'recall': 0.686556927297668, 'f1-score': 0.4964046615422762, 'support': 1458}, '1': {'precision': 0.46298472385428907, 'recall': 0.20020325203252032, 'f1-score': 0.2795317488471089, 'support': 1968}, 'accuracy': 0.4071803852889667, 'macro avg': {'precision': 0.4258612939659795, 'recall': 0.4433800896650942, 'f1-score': 0.38796820519469255, 'support': 3426}, 'weighted avg': {'precision': 0.4313875488530309, 'recall': 0.4071803852889667, 'f1-score': 0.3718261757909367, 'support': 3426}};{'-1': {'precision': 0.4353225250086237, 'recall': 0.8703448275862069, 'f1-score': 0.5803633019084847, 'support': 1450}, '1': {'precision': 0.6452830188679245, 'recall': 0.17281455280444669, 'f1-score': 0.27261857313670784, 'support': 1979}, 'accuracy': 0.4677748614756489, 'macro avg': {'precision': 0.540302771938274, 'recall': 0.5215796901953268, 'f1-score': 0.42649093752259626, 'support': 3429}, 'weighted avg': {'precision': 0.5564983247600254, 'recall': 0.4677748614756489, 'f1-score': 0.402752681249591, 'support': 3429}};{'-1': {'precision': 0.3387728459530026, 'recall': 0.3521031207598372, 'f1-score': 0.3453093812375249, 'support': 1474}, '1': {'precision': 0.5033801352054083, 'recall': 0.48864209994952046, 'f1-score': 0.49590163934426235, 'support': 1981}, 'accuracy': 0.4303907380607815, 'macro avg': {'precision': 0.42107649057920543, 'recall': 0.4203726103546788, 'f1-score': 0.42060551029089366, 'support': 3455}, 'weighted avg': {'precision': 0.4331540442189984, 'recall': 0.4303907380607815, 'f1-score': 0.4316547541201434, 'support': 3455}}
OCSVM_sigmoid_0.001_auto;{'-1': {'precision': 0.438386855862584, 'recall': 0.4045485871812543, 'f1-score': 0.42078853046594983, 'support': 1451}, '1': {'precision': 0.5850144092219021, 'recall': 0.6182741116751269, 'f1-score': 0.6011846001974335, 'support': 1970}, 'accuracy': 0.5276235019000293, 'macro avg': {'precision': 0.5117006325422431, 'recall': 0.5114113494281907, 'f1-score': 0.5109865653316916, 'support': 3421}, 'weighted avg': {'precision': 0.5228230675310601, 'recall': 0.5276235019000293, 'f1-score': 0.524670511574112, 'support': 3421}};{'-1': {'precision': 0.44, 'recall': 0.3795721187025535, 'f1-score': 0.40755835494627635, 'support': 1449}, '1': {'precision': 0.5832174316179879, 'recall': 0.6424923391215526, 'f1-score': 0.6114216281895505, 'support': 1958}, 'accuracy': 0.530672145582624, 'macro avg': {'precision': 0.5116087158089939, 'recall': 0.511032228912053, 'f1-score': 0.5094899915679134, 'support': 3407}, 'weighted avg': {'precision': 0.5223069360457941, 'recall': 0.530672145582624, 'f1-score': 0.5247184045530655, 'support': 3407}};{'-1': {'precision': 0.43938223938223936, 'recall': 0.39026063100137176, 'f1-score': 0.413367235742826, 'support': 1458}, '1': {'precision': 0.5828249648052557, 'recall': 0.6310975609756098, 'f1-score': 0.6060014637716515, 'support': 1968}, 'accuracy': 0.528604786923526, 'macro avg': {'precision': 0.5111036020937475, 'recall': 0.5106790959884908, 'f1-score': 0.5096843497572388, 'support': 3426}, 'weighted avg': {'precision': 0.5217801622171769, 'recall': 0.528604786923526, 'f1-score': 0.5240222739099972, 'support': 3426}};{'-1': {'precision': 0.3532608695652174, 'recall': 0.0896551724137931, 'f1-score': 0.14301430143014301, 'support': 1450}, '1': {'precision': 0.5687683763475988, 'recall': 0.8797372410308236, 'f1-score': 0.6908730158730159, 'support': 1979}, 'accuracy': 0.5456401283172937, 'macro avg': {'precision': 0.4610146229564081, 'recall': 0.48469620672230834, 'f1-score': 0.41694365865157945, 'support': 3429}, 'weighted avg': {'precision': 0.4776380512281899, 'recall': 0.5456401283172937, 'f1-score': 0.4592033932593776, 'support': 3429}};{'-1': {'precision': 0.4479495268138801, 'recall': 0.3853459972862958, 'f1-score': 0.41429613420860684, 'support': 1474}, '1': {'precision': 0.5857338820301783, 'recall': 0.6466431095406361, 'f1-score': 0.6146833013435701, 'support': 1981}, 'accuracy': 0.5351664254703329, 'macro avg': {'precision': 0.5168417044220293, 'recall': 0.515994553413466, 'f1-score': 0.5144897177760884, 'support': 3455}, 'weighted avg': {'precision': 0.5269512077642381, 'recall': 0.5351664254703329, 'f1-score': 0.5291925099233282, 'support': 3455}}
OCSVM_sigmoid_0.005_auto;{'-1': {'precision': 0.18478260869565216, 'recall': 0.01171605789110958, 'f1-score': 0.022034996759559302, 'support': 1451}, '1': {'precision': 0.5692400120156204, 'recall': 0.9619289340101523, 'f1-score': 0.7152292885450086, 'support': 1970}, 'accuracy': 0.5589009061677872, 'macro avg': {'precision': 0.3770113103556363, 'recall': 0.486822495950631, 'f1-score': 0.36863214265228395, 'support': 3421}, 'weighted avg': {'precision': 0.40617433174164375, 'recall': 0.5589009061677872, 'f1-score': 0.42121440477398053, 'support': 3421}};{'-1': {'precision': 0.19318181818181818, 'recall': 0.011732229123533472, 'f1-score': 0.022121014964216004, 'support': 1449}, '1': {'precision': 0.5685447423922868, 'recall': 0.9637385086823289, 'f1-score': 0.7151790790221717, 'support': 1958}, 'accuracy': 0.5588494276489581, 'macro avg': {'precision': 0.3808632802870525, 'recall': 0.4877353689029312, 'f1-score': 0.36865004699319387, 'support': 3407}, 'weighted avg': {'precision': 0.4089025712208841, 'recall': 0.5588494276489581, 'f1-score': 0.4204208944551104, 'support': 3407}};{'-1': {'precision': 0.2018348623853211, 'recall': 0.015089163237311385, 'f1-score': 0.028079132099553285, 'support': 1458}, '1': {'precision': 0.5670786855592402, 'recall': 0.9557926829268293, 'f1-score': 0.7118259224219489, 'support': 1968}, 'accuracy': 0.5554582603619381, 'macro avg': {'precision': 0.3844567739722807, 'recall': 0.4854409230820703, 'f1-score': 0.36995252726075106, 'support': 3426}, 'weighted avg': {'precision': 0.4116421723696389, 'recall': 0.5554582603619381, 'f1-score': 0.4208443636682849, 'support': 3426}};{'-1': {'precision': 0.22580645161290322, 'recall': 0.014482758620689656, 'f1-score': 0.027219701879455608, 'support': 1450}, '1': {'precision': 0.5716426858513189, 'recall': 0.9636179888832744, 'f1-score': 0.7175917215428034, 'support': 1979}, 'accuracy': 0.5622630504520268, 'macro avg': {'precision': 0.3987245687321111, 'recall': 0.48905037375198207, 'f1-score': 0.3724057117111295, 'support': 3429}, 'weighted avg': {'precision': 0.42540105865805483, 'recall': 0.5622630504520268, 'f1-score': 0.42565837989455196, 'support': 3429}};{'-1': {'precision': 0.2441860465116279, 'recall': 0.014246947082767978, 'f1-score': 0.02692307692307692, 'support': 1474}, '1': {'precision': 0.5687147521519739, 'recall': 0.9671882887430591, 'f1-score': 0.7162616822429907, 'support': 1981}, 'accuracy': 0.5606367583212735, 'macro avg': {'precision': 0.4064503993318009, 'recall': 0.4907176179129135, 'f1-score': 0.3715923795830338, 'support': 3455}, 'weighted avg': {'precision': 0.43026169510020257, 'recall': 0.5606367583212735, 'f1-score': 0.4221704798575919, 'support': 3455}}
OCSVM_sigmoid_0.01_auto;{'-1': {'precision': 0.2, 'recall': 0.013094417643004824, 'f1-score': 0.02457956015523933, 'support': 1451}, '1': {'precision': 0.5694527961515333, 'recall': 0.9614213197969543, 'f1-score': 0.7152567975830816, 'support': 1970}, 'accuracy': 0.5591932183572055, 'macro avg': {'precision': 0.3847263980757667, 'recall': 0.48725786871997956, 'f1-score': 0.36991817886916045, 'support': 3421}, 'weighted avg': {'precision': 0.41275124478764125, 'recall': 0.5591932183572055, 'f1-score': 0.4223095097994513, 'support': 3421}};{'-1': {'precision': 0.4586977648202138, 'recall': 0.32574189095928224, 'f1-score': 0.38095238095238093, 'support': 1449}, '1': {'precision': 0.5891505466778806, 'recall': 0.7155260469867212, 'f1-score': 0.6462177121771218, 'support': 1958}, 'accuracy': 0.549750513648371, 'macro avg': {'precision': 0.5239241557490472, 'recall': 0.5206339689730017, 'f1-score': 0.5135850465647513, 'support': 3407}, 'weighted avg': {'precision': 0.5336688675138772, 'recall': 0.549750513648371, 'f1-score': 0.5334001410163793, 'support': 3407}};{'-1': {'precision': 0.45751633986928103, 'recall': 0.33607681755829905, 'f1-score': 0.38750494266508506, 'support': 1458}, '1': {'precision': 0.5889596602972399, 'recall': 0.7047764227642277, 'f1-score': 0.6416840157298174, 'support': 1968}, 'accuracy': 0.5478692352597782, 'macro avg': {'precision': 0.5232380000832605, 'recall': 0.5204266201612634, 'f1-score': 0.5145944791974513, 'support': 3426}, 'weighted avg': {'precision': 0.5330214346159894, 'recall': 0.5478692352597782, 'f1-score': 0.5335132368248612, 'support': 3426}};{'-1': {'precision': 0.2235294117647059, 'recall': 0.01310344827586207, 'f1-score': 0.0247557003257329, 'support': 1450}, '1': {'precision': 0.5720693779904307, 'recall': 0.9666498231430015, 'f1-score': 0.7187676122487321, 'support': 1979}, 'accuracy': 0.5634295713035871, 'macro avg': {'precision': 0.39779939487756827, 'recall': 0.4898766357094318, 'f1-score': 0.3717616562872325, 'support': 3429}, 'weighted avg': {'precision': 0.4246844403913345, 'recall': 0.5634295713035871, 'f1-score': 0.42529509189634107, 'support': 3429}};{'-1': {'precision': 0.4708171206225681, 'recall': 0.3283582089552239, 'f1-score': 0.3868904876099121, 'support': 1474}, '1': {'precision': 0.5920889987639061, 'recall': 0.7253912165572943, 'f1-score': 0.6519963702359347, 'support': 1981}, 'accuracy': 0.5560057887120116, 'macro avg': {'precision': 0.5314530596932371, 'recall': 0.5268747127562591, 'f1-score': 0.5194434289229234, 'support': 3455}, 'weighted avg': {'precision': 0.5403510108101196, 'recall': 0.5560057887120116, 'f1-score': 0.5388947577928791, 'support': 3455}}
OCSVM_sigmoid_0.05_auto;{'-1': {'precision': 0.44933920704845814, 'recall': 0.35148173673328736, 'f1-score': 0.39443155452436196, 'support': 1451}, '1': {'precision': 0.5883639545056868, 'recall': 0.682741116751269, 'f1-score': 0.6320488721804511, 'support': 1970}, 'accuracy': 0.5422391113709442, 'macro avg': {'precision': 0.5188515807770725, 'recall': 0.5171114267422782, 'f1-score': 0.5132402133524065, 'support': 3421}, 'weighted avg': {'precision': 0.5293973048241788, 'recall': 0.5422391113709442, 'f1-score': 0.5312646781088389, 'support': 3421}};{'-1': {'precision': 0.2953020134228188, 'recall': 0.03036576949620428, 'f1-score': 0.055068836045056316, 'support': 1449}, '1': {'precision': 0.5687538367096379, 'recall': 0.9463738508682329, 'f1-score': 0.7105061349693251, 'support': 1958}, 'accuracy': 0.5567948341649545, 'macro avg': {'precision': 0.43202792506622834, 'recall': 0.4883698101822186, 'f1-score': 0.3827874855071907, 'support': 3407}, 'weighted avg': {'precision': 0.45245454350664377, 'recall': 0.5567948341649545, 'f1-score': 0.4317480938359921, 'support': 3407}};{'-1': {'precision': 0.2922077922077922, 'recall': 0.030864197530864196, 'f1-score': 0.05583126550868487, 'support': 1458}, '1': {'precision': 0.5681540342298288, 'recall': 0.9446138211382114, 'f1-score': 0.7095419847328243, 'support': 1968}, 'accuracy': 0.5557501459427904, 'macro avg': {'precision': 0.43018091321881047, 'recall': 0.4877390093345378, 'f1-score': 0.3826866251207546, 'support': 3426}, 'weighted avg': {'precision': 0.4507198191486468, 'recall': 0.5557501459427904, 'f1-score': 0.4313428520332343, 'support': 3426}};{'-1': {'precision': 0.296, 'recall': 0.025517241379310347, 'f1-score': 0.04698412698412699, 'support': 1450}, '1': {'precision': 0.5723365617433414, 'recall': 0.9555330975240021, 'f1-score': 0.7158811281468863, 'support': 1979}, 'accuracy': 0.5622630504520268, 'macro avg': {'precision': 0.4341682808716707, 'recall': 0.4905251694516562, 'f1-score': 0.38143262756550667, 'support': 3429}, 'weighted avg': {'precision': 0.4554838307640923, 'recall': 0.5622630504520268, 'f1-score': 0.43302879461349436, 'support': 3429}};{'-1': {'precision': 0.3270440251572327, 'recall': 0.035278154681139755, 'f1-score': 0.063686466625842, 'support': 1474}, '1': {'precision': 0.5685679611650486, 'recall': 0.9459868753154972, 'f1-score': 0.7102520371423158, 'support': 1981}, 'accuracy': 0.557452966714906, 'macro avg': {'precision': 0.44780599316114067, 'recall': 0.49063251499831845, 'f1-score': 0.3869692518840789, 'support': 3455}, 'weighted avg': {'precision': 0.46552706921844345, 'recall': 0.557452966714906, 'f1-score': 0.4344090122678491, 'support': 3455}}
OCSVM_sigmoid_0.1_auto;{'-1': {'precision': 0.20577617328519857, 'recall': 0.039283252929014474, 'f1-score': 0.06597222222222222, 'support': 1451}, '1': {'precision': 0.556615776081425, 'recall': 0.8883248730964467, 'f1-score': 0.684395776300352, 'support': 1970}, 'accuracy': 0.5282081262788658, 'macro avg': {'precision': 0.3811959746833118, 'recall': 0.4638040630127306, 'f1-score': 0.3751839992612871, 'support': 3421}, 'weighted avg': {'precision': 0.4078089173683807, 'recall': 0.5282081262788658, 'f1-score': 0.42209452609065706, 'support': 3421}};{'-1': {'precision': 0.2891566265060241, 'recall': 0.049689440993788817, 'f1-score': 0.08480565371024734, 'support': 1449}, '1': {'precision': 0.5639645345155162, 'recall': 0.9096016343207355, 'f1-score': 0.6962470680218922, 'support': 1958}, 'accuracy': 0.543880246551218, 'macro avg': {'precision': 0.42656058051077017, 'recall': 0.47964553765726214, 'f1-score': 0.39052636086606973, 'support': 3407}, 'weighted avg': {'precision': 0.44708849732568523, 'recall': 0.543880246551218, 'f1-score': 0.4362005140631092, 'support': 3407}};{'-1': {'precision': 0.22510822510822512, 'recall': 0.03566529492455418, 'f1-score': 0.06157489638839549, 'support': 1458}, '1': {'precision': 0.5599374021909234, 'recall': 0.9090447154471545, 'f1-score': 0.6930079411195041, 'support': 1968}, 'accuracy': 0.5373613543490952, 'macro avg': {'precision': 0.39252281364957425, 'recall': 0.4723550051858543, 'f1-score': 0.37729141875394984, 'support': 3426}, 'weighted avg': {'precision': 0.4174444249035404, 'recall': 0.5373613543490952, 'f1-score': 0.4242895000167732, 'support': 3426}};{'-1': {'precision': 0.22522522522522523, 'recall': 0.034482758620689655, 'f1-score': 0.05980861244019139, 'support': 1450}, '1': {'precision': 0.5634549423136888, 'recall': 0.9130874178878221, 'f1-score': 0.6968762051677593, 'support': 1979}, 'accuracy': 0.5415573053368329, 'macro avg': {'precision': 0.394340083769457, 'recall': 0.47378508825425586, 'f1-score': 0.37834240880397535, 'support': 3429}, 'weighted avg': {'precision': 0.42042983593332356, 'recall': 0.5415573053368329, 'f1-score': 0.42748337651364043, 'support': 3429}};{'-1': {'precision': 0.24125874125874125, 'recall': 0.046811397557666216, 'f1-score': 0.07840909090909091, 'support': 1474}, '1': {'precision': 0.556642473966551, 'recall': 0.8904593639575972, 'f1-score': 0.6850485436893203, 'support': 1981}, 'accuracy': 0.5305354558610709, 'macro avg': {'precision': 0.3989506076126461, 'recall': 0.46863538075763167, 'f1-score': 0.3817288172992056, 'support': 3455}, 'weighted avg': {'precision': 0.42209091911523067, 'recall': 0.5305354558610709, 'f1-score': 0.4262391215770025, 'support': 3455}}
OCSVM_sigmoid_0.2_auto;{'-1': {'precision': 0.40635564570655847, 'recall': 0.41419710544452104, 'f1-score': 0.41023890784982936, 'support': 1451}, '1': {'precision': 0.5623069001029866, 'recall': 0.5543147208121827, 'f1-score': 0.5582822085889569, 'support': 1970}, 'accuracy': 0.4948845366851798, 'macro avg': {'precision': 0.4843312729047725, 'recall': 0.48425591312835187, 'f1-score': 0.4842605582193932, 'support': 3421}, 'weighted avg': {'precision': 0.496160957358404, 'recall': 0.4948845366851798, 'f1-score': 0.4954903847443284, 'support': 3421}};{'-1': {'precision': 0.40725806451612906, 'recall': 0.41821946169772256, 'f1-score': 0.4126659856996936, 'support': 1449}, '1': {'precision': 0.5607087024491922, 'recall': 0.5495403472931563, 'f1-score': 0.5550683518184163, 'support': 1958}, 'accuracy': 0.4936894628705606, 'macro avg': {'precision': 0.4839833834826607, 'recall': 0.4838799044954394, 'f1-score': 0.48386716875905494, 'support': 3407}, 'weighted avg': {'precision': 0.49544601552080697, 'recall': 0.4936894628705606, 'f1-score': 0.4945045042968345, 'support': 3407}};{'-1': {'precision': 0.2784313725490196, 'recall': 0.09739368998628258, 'f1-score': 0.1443089430894309, 'support': 1458}, '1': {'precision': 0.5486968449931413, 'recall': 0.8130081300813008, 'f1-score': 0.6552006552006552, 'support': 1968}, 'accuracy': 0.5084646818447168, 'macro avg': {'precision': 0.41356410877108046, 'recall': 0.4552009100337917, 'f1-score': 0.399754799145043, 'support': 3426}, 'weighted avg': {'precision': 0.43368019034529265, 'recall': 0.5084646818447168, 'f1-score': 0.4377808898013075, 'support': 3426}};{'-1': {'precision': 0.2643979057591623, 'recall': 0.0696551724137931, 'f1-score': 0.11026200873362446, 'support': 1450}, '1': {'precision': 0.5572694453560879, 'recall': 0.8580090955027792, 'f1-score': 0.6756864305610824, 'support': 1979}, 'accuracy': 0.5246427529892097, 'macro avg': {'precision': 0.41083367555762507, 'recall': 0.46383213395828615, 'f1-score': 0.3929742196473534, 'support': 3429}, 'weighted avg': {'precision': 0.4334246706650578, 'recall': 0.5246427529892097, 'f1-score': 0.43658890602045425, 'support': 3429}};{'-1': {'precision': 0.2741652021089631, 'recall': 0.10583446404341927, 'f1-score': 0.1527165932452276, 'support': 1474}, '1': {'precision': 0.5433125433125433, 'recall': 0.7915194346289752, 'f1-score': 0.6443394288062462, 'support': 1981}, 'accuracy': 0.49898697539797393, 'macro avg': {'precision': 0.4087388727107532, 'recall': 0.44867694933619723, 'f1-score': 0.3985280110257369, 'support': 3455}, 'weighted avg': {'precision': 0.4284867311753285, 'recall': 0.49898697539797393, 'f1-score': 0.4345993247203008, 'support': 3455}}
OCSVM_sigmoid_0.3_auto;{'-1': {'precision': 0.39256678281068524, 'recall': 0.4658855961405927, 'f1-score': 0.4260951780649228, 'support': 1451}, '1': {'precision': 0.5438493231312537, 'recall': 0.46903553299492384, 'f1-score': 0.5036794766966475, 'support': 1970}, 'accuracy': 0.467699503069278, 'macro avg': {'precision': 0.46820805297096946, 'recall': 0.4674605645677583, 'f1-score': 0.46488732738078514, 'support': 3421}, 'weighted avg': {'precision': 0.4796835920569641, 'recall': 0.467699503069278, 'f1-score': 0.4707724853740422, 'support': 3421}};{'-1': {'precision': 0.3025335320417288, 'recall': 0.14009661835748793, 'f1-score': 0.19150943396226416, 'support': 1449}, '1': {'precision': 0.5445906432748538, 'recall': 0.7609805924412666, 'f1-score': 0.6348530038346826, 'support': 1958}, 'accuracy': 0.4969181097739947, 'macro avg': {'precision': 0.4235620876582913, 'recall': 0.4505386053993773, 'f1-score': 0.41318121889847337, 'support': 3407}, 'weighted avg': {'precision': 0.44164354783112086, 'recall': 0.4969181097739947, 'f1-score': 0.44629860619889317, 'support': 3407}};{'-1': {'precision': 0.26900584795321636, 'recall': 0.1262002743484225, 'f1-score': 0.1718020541549953, 'support': 1458}, '1': {'precision': 0.5353756382202771, 'recall': 0.7459349593495935, 'f1-score': 0.6233545647558386, 'support': 1968}, 'accuracy': 0.48219497956800933, 'macro avg': {'precision': 0.40219074308674674, 'recall': 0.436067616849008, 'f1-score': 0.39757830945541695, 'support': 3426}, 'weighted avg': {'precision': 0.4220168658299168, 'recall': 0.48219497956800933, 'f1-score': 0.4311877345001383, 'support': 3426}};{'-1': {'precision': 0.40115273775216137, 'recall': 0.48, 'f1-score': 0.4370486656200942, 'support': 1450}, '1': {'precision': 0.5548996458087367, 'recall': 0.4749873673572511, 'f1-score': 0.511843179961884, 'support': 1979}, 'accuracy': 0.4771070282881307, 'macro avg': {'precision': 0.47802619178044903, 'recall': 0.47749368367862555, 'f1-score': 0.47444592279098907, 'support': 3429}, 'weighted avg': {'precision': 0.4898856426935328, 'recall': 0.4771070282881307, 'f1-score': 0.4802152867581525, 'support': 3429}};{'-1': {'precision': 0.26551226551226553, 'recall': 0.1248303934871099, 'f1-score': 0.16982002768804802, 'support': 1474}, '1': {'precision': 0.5329471397538016, 'recall': 0.7430590610802625, 'f1-score': 0.6207041956567573, 'support': 1981}, 'accuracy': 0.47930535455861073, 'macro avg': {'precision': 0.3992297026330336, 'recall': 0.4339447272836862, 'f1-score': 0.39526211167240266, 'support': 3455}, 'weighted avg': {'precision': 0.4188519141005385, 'recall': 0.47930535455861073, 'f1-score': 0.42834435091410095, 'support': 3455}}
OCSVM_sigmoid_0.4_auto;{'-1': {'precision': 0.4040920716112532, 'recall': 0.5444521019986216, 'f1-score': 0.4638872577803876, 'support': 1451}, '1': {'precision': 0.5491132332878581, 'recall': 0.4086294416243655, 'f1-score': 0.46856810244470315, 'support': 1970}, 'accuracy': 0.4662379421221865, 'macro avg': {'precision': 0.4766026524495557, 'recall': 0.47654077181149357, 'f1-score': 0.46622768011254534, 'support': 3421}, 'weighted avg': {'precision': 0.48760323457614985, 'recall': 0.4662379421221865, 'f1-score': 0.46658274564612906, 'support': 3421}};{'-1': {'precision': 0.40115062761506276, 'recall': 0.5293305728088337, 'f1-score': 0.45641178220767625, 'support': 1449}, '1': {'precision': 0.5438127090301004, 'recall': 0.41521961184882533, 'f1-score': 0.47089487402258906, 'support': 1958}, 'accuracy': 0.46375110067508074, 'macro avg': {'precision': 0.47248166832258154, 'recall': 0.47227509232882947, 'f1-score': 0.46365332811513266, 'support': 3407}, 'weighted avg': {'precision': 0.4831384043719291, 'recall': 0.46375110067508074, 'f1-score': 0.4647352027458621, 'support': 3407}};{'-1': {'precision': 0.38995943204868155, 'recall': 0.5274348422496571, 'f1-score': 0.4483965014577259, 'support': 1458}, '1': {'precision': 0.5261348005502063, 'recall': 0.38871951219512196, 'f1-score': 0.4471069549970777, 'support': 1968}, 'accuracy': 0.44775248102743725, 'macro avg': {'precision': 0.45804711629944395, 'recall': 0.4580771772223895, 'f1-score': 0.44775172822740184, 'support': 3426}, 'weighted avg': {'precision': 0.4681827610653192, 'recall': 0.44775248102743725, 'f1-score': 0.4476557462228877, 'support': 3426}};{'-1': {'precision': 0.3991393222162453, 'recall': 0.5117241379310344, 'f1-score': 0.44847385917195526, 'support': 1450}, '1': {'precision': 0.5490445859872611, 'recall': 0.4355735219807984, 'f1-score': 0.48577063961679345, 'support': 1979}, 'accuracy': 0.4677748614756489, 'macro avg': {'precision': 0.4740919541017532, 'recall': 0.4736488299559164, 'f1-score': 0.46712224939437436, 'support': 3429}, 'weighted avg': {'precision': 0.4856550752062833, 'recall': 0.4677748614756489, 'f1-score': 0.4699991809859928, 'support': 3429}};{'-1': {'precision': 0.3975782038345106, 'recall': 0.5345997286295794, 'f1-score': 0.4560185185185185, 'support': 1474}, '1': {'precision': 0.5342837746096402, 'recall': 0.39727410398788493, 'f1-score': 0.45570353213665316, 'support': 1981}, 'accuracy': 0.4558610709117221, 'macro avg': {'precision': 0.4659309892220754, 'recall': 0.46593691630873213, 'f1-score': 0.4558610253275858, 'support': 3455}, 'weighted avg': {'precision': 0.47596134007344887, 'recall': 0.4558610709117221, 'f1-score': 0.4558379141704793, 'support': 3455}}
OCSVM_sigmoid_0.5_auto;{'-1': {'precision': 0.33305921052631576, 'recall': 0.27911784975878706, 'f1-score': 0.3037120359955005, 'support': 1451}, '1': {'precision': 0.52562358276644, 'recall': 0.5883248730964467, 'f1-score': 0.5552095808383233, 'support': 1970}, 'accuracy': 0.45717626425021923, 'macro avg': {'precision': 0.4293413966463778, 'recall': 0.43372136142761686, 'f1-score': 0.4294608084169119, 'support': 3421}, 'weighted avg': {'precision': 0.4439483696356536, 'recall': 0.45717626425021923, 'f1-score': 0.4485381579891751, 'support': 3421}};{'-1': {'precision': 0.408133971291866, 'recall': 0.5886818495514148, 'f1-score': 0.48205707827069794, 'support': 1449}, '1': {'precision': 0.5474563401670464, 'recall': 0.3682328907048008, 'f1-score': 0.4403053435114504, 'support': 1958}, 'accuracy': 0.46199002054593485, 'macro avg': {'precision': 0.4777951557294562, 'recall': 0.4784573701281078, 'f1-score': 0.46118121089107417, 'support': 3407}, 'weighted avg': {'precision': 0.488202418094802, 'recall': 0.46199002054593485, 'f1-score': 0.45806239184316444, 'support': 3407}};{'-1': {'precision': 0.32199367088607594, 'recall': 0.27914951989026066, 'f1-score': 0.2990448199853049, 'support': 1458}, '1': {'precision': 0.5138760407030527, 'recall': 0.5645325203252033, 'f1-score': 0.5380145278450363, 'support': 1968}, 'accuracy': 0.44308231173380036, 'macro avg': {'precision': 0.41793485579456435, 'recall': 0.42184102010773195, 'f1-score': 0.4185296739151706, 'support': 3426}, 'weighted avg': {'precision': 0.43221681852174737, 'recall': 0.44308231173380036, 'f1-score': 0.43631638597128025, 'support': 3426}};{'-1': {'precision': 0.3448581560283688, 'recall': 0.26827586206896553, 'f1-score': 0.30178432893716056, 'support': 1450}, '1': {'precision': 0.5388961321164711, 'recall': 0.6265790803436079, 'f1-score': 0.5794392523364486, 'support': 1979}, 'accuracy': 0.47506561679790027, 'macro avg': {'precision': 0.44187714407241996, 'recall': 0.4474274712062867, 'f1-score': 0.44061179063680456, 'support': 3429}, 'weighted avg': {'precision': 0.4568444945172444, 'recall': 0.47506561679790027, 'f1-score': 0.46202903392613426, 'support': 3429}};{'-1': {'precision': 0.40063665302410184, 'recall': 0.5976933514246947, 'f1-score': 0.4797168527089572, 'support': 1474}, '1': {'precision': 0.5278662420382165, 'recall': 0.3346794548207976, 'f1-score': 0.40963855421686746, 'support': 1981}, 'accuracy': 0.44688856729377713, 'macro avg': {'precision': 0.4642514475311592, 'recall': 0.4661864031227462, 'f1-score': 0.44467770346291235, 'support': 3455}, 'weighted avg': {'precision': 0.47358652736186196, 'recall': 0.44688856729377713, 'f1-score': 0.43953592381957085, 'support': 3455}}
