Parameters;fold1;fold2;fold3;fold4;fold5
OCSVM_RBF_0.7_auto;{'-1': {'precision': 0.24771136241249328, 'recall': 0.732484076433121, 'f1-score': 0.3702213279678069, 'support': 628}, '1': {'precision': 0.7720488466757124, 'recall': 0.2894201424211597, 'f1-score': 0.4210136884942657, 'support': 1966}, 'accuracy': 0.3966846569005397, 'macro avg': {'precision': 0.5098801045441028, 'recall': 0.5109521094271403, 'f1-score': 0.39561750823103625, 'support': 2594}, 'weighted avg': {'precision': 0.6451082375325737, 'recall': 0.3966846569005397, 'f1-score': 0.40871700290806057, 'support': 2594}};{'-1': {'precision': 0.2459016393442623, 'recall': 0.739268680445151, 'f1-score': 0.36904761904761907, 'support': 629}, '1': {'precision': 0.7719054242002782, 'recall': 0.2801615345784957, 'f1-score': 0.4111111111111111, 'support': 1981}, 'accuracy': 0.39080459770114945, 'macro avg': {'precision': 0.5089035317722702, 'recall': 0.5097151075118234, 'f1-score': 0.3900793650793651, 'support': 2610}, 'weighted avg': {'precision': 0.6451405273901503, 'recall': 0.39080459770114945, 'f1-score': 0.4009739706866143, 'support': 2610}};{'-1': {'precision': 0.2515068493150685, 'recall': 0.7320574162679426, 'f1-score': 0.3743882544861338, 'support': 627}, '1': {'precision': 0.7846153846153846, 'recall': 0.30940343781597573, 'f1-score': 0.4437998549673677, 'support': 1978}, 'accuracy': 0.4111324376199616, 'macro avg': {'precision': 0.5180611169652265, 'recall': 0.5207304270419592, 'f1-score': 0.40909405472675076, 'support': 2605}, 'weighted avg': {'precision': 0.6563009694010666, 'recall': 0.4111324376199616, 'f1-score': 0.4270931089014431, 'support': 2605}};{'-1': {'precision': 0.25193798449612403, 'recall': 0.7303370786516854, 'f1-score': 0.3746397694524496, 'support': 623}, '1': {'precision': 0.7886792452830189, 'recall': 0.31698685540950455, 'f1-score': 0.4522178146411829, 'support': 1978}, 'accuracy': 0.4159938485198001, 'macro avg': {'precision': 0.5203086148895715, 'recall': 0.523661967030595, 'f1-score': 0.41342879204681626, 'support': 2601}, 'weighted avg': {'precision': 0.6601172285701257, 'recall': 0.4159938485198001, 'f1-score': 0.43363606833107876, 'support': 2601}};{'-1': {'precision': 0.2515068493150685, 'recall': 0.7320574162679426, 'f1-score': 0.3743882544861338, 'support': 627}, '1': {'precision': 0.7837837837837838, 'recall': 0.30835443037974686, 'f1-score': 0.4425872093023256, 'support': 1975}, 'accuracy': 0.4104534973097617, 'macro avg': {'precision': 0.5176453165494261, 'recall': 0.5202059233238447, 'f1-score': 0.4084877318942297, 'support': 2602}, 'weighted avg': {'precision': 0.6555218168691471, 'recall': 0.4104534973097617, 'f1-score': 0.4261534104284777, 'support': 2602}}
OCSVM_sigmoid_0.001_auto;{'-1': {'precision': 0.22429906542056074, 'recall': 0.11464968152866242, 'f1-score': 0.1517386722866175, 'support': 628}, '1': {'precision': 0.7553893532776067, 'recall': 0.8733468972533062, 'f1-score': 0.8100967209247464, 'support': 1966}, 'accuracy': 0.689668465690054, 'macro avg': {'precision': 0.48984420934908374, 'recall': 0.4939982893909843, 'f1-score': 0.48091769660568195, 'support': 2594}, 'weighted avg': {'precision': 0.6268139096483758, 'recall': 0.689668465690054, 'f1-score': 0.6507101154718764, 'support': 2594}};{'-1': {'precision': 0.22327044025157233, 'recall': 0.11287758346581876, 'f1-score': 0.14994720168954592, 'support': 629}, '1': {'precision': 0.756544502617801, 'recall': 0.8753154972236245, 'f1-score': 0.8116077697168266, 'support': 1981}, 'accuracy': 0.6915708812260536, 'macro avg': {'precision': 0.4899074714346867, 'recall': 0.4940965403447216, 'f1-score': 0.48077748570318624, 'support': 2610}, 'weighted avg': {'precision': 0.6280274967831811, 'recall': 0.6915708812260536, 'f1-score': 0.6521501079202138, 'support': 2610}};{'-1': {'precision': 0.25597269624573377, 'recall': 0.11961722488038277, 'f1-score': 0.16304347826086954, 'support': 627}, '1': {'precision': 0.7612456747404844, 'recall': 0.8897876643073812, 'f1-score': 0.8205128205128205, 'support': 1978}, 'accuracy': 0.7044145873320538, 'macro avg': {'precision': 0.5086091854931091, 'recall': 0.504702444593882, 'f1-score': 0.491778149386845, 'support': 2605}, 'weighted avg': {'precision': 0.6396310269415559, 'recall': 0.7044145873320538, 'f1-score': 0.6622658809381666, 'support': 2605}};{'-1': {'precision': 0.24621212121212122, 'recall': 0.1043338683788122, 'f1-score': 0.14656144306651636, 'support': 623}, '1': {'precision': 0.7612323491655969, 'recall': 0.8993933265925177, 'f1-score': 0.8245654692931633, 'support': 1978}, 'accuracy': 0.708958093041138, 'macro avg': {'precision': 0.5037222351888591, 'recall': 0.5018635974856649, 'f1-score': 0.48556345617983987, 'support': 2601}, 'weighted avg': {'precision': 0.6378730250537109, 'recall': 0.708958093041138, 'f1-score': 0.6621677344453352, 'support': 2601}};{'-1': {'precision': 0.2814070351758794, 'recall': 0.08931419457735247, 'f1-score': 0.13559322033898305, 'support': 627}, '1': {'precision': 0.7623803578859759, 'recall': 0.9275949367088607, 'f1-score': 0.8369118318867064, 'support': 1975}, 'accuracy': 0.7255956956187548, 'macro avg': {'precision': 0.5218936965309277, 'recall': 0.5084545656431066, 'f1-score': 0.4862525261128447, 'support': 2602}, 'weighted avg': {'precision': 0.6464809446118673, 'recall': 0.7255956956187548, 'f1-score': 0.6679161480126009, 'support': 2602}}
OCSVM_sigmoid_0.005_auto;{'-1': {'precision': 0.18285714285714286, 'recall': 0.050955414012738856, 'f1-score': 0.0797011207970112, 'support': 628}, '1': {'precision': 0.7536171971889211, 'recall': 0.927263479145473, 'f1-score': 0.8314709236031927, 'support': 1966}, 'accuracy': 0.7151117964533539, 'macro avg': {'precision': 0.46823717002303195, 'recall': 0.48910944657910593, 'f1-score': 0.45558602220010197, 'support': 2594}, 'weighted avg': {'precision': 0.6154378162635715, 'recall': 0.7151117964533539, 'f1-score': 0.6494695989454126, 'support': 2594}};{'-1': {'precision': 0.23404255319148937, 'recall': 0.05246422893481717, 'f1-score': 0.08571428571428572, 'support': 629}, '1': {'precision': 0.7586067233697853, 'recall': 0.9454820797576982, 'f1-score': 0.8417977528089888, 'support': 1981}, 'accuracy': 0.7302681992337164, 'macro avg': {'precision': 0.49632463828063733, 'recall': 0.49897315434625766, 'f1-score': 0.4637560192616373, 'support': 2610}, 'weighted avg': {'precision': 0.6321887681812228, 'recall': 0.7302681992337164, 'f1-score': 0.6595845341106868, 'support': 2610}};{'-1': {'precision': 0.22727272727272727, 'recall': 0.03189792663476874, 'f1-score': 0.05594405594405594, 'support': 627}, '1': {'precision': 0.7588398887564561, 'recall': 0.9656218402426694, 'f1-score': 0.849833147942158, 'support': 1978}, 'accuracy': 0.7408829174664108, 'macro avg': {'precision': 0.4930563080145917, 'recall': 0.4987598834387191, 'f1-score': 0.452888601943107, 'support': 2605}, 'weighted avg': {'precision': 0.630896468314883, 'recall': 0.7408829174664108, 'f1-score': 0.6587512052616167, 'support': 2605}};{'-1': {'precision': 0.19130434782608696, 'recall': 0.03531300160513644, 'f1-score': 0.05962059620596206, 'support': 623}, '1': {'precision': 0.7582461786001609, 'recall': 0.9529828109201214, 'f1-score': 0.8445340501792113, 'support': 1978}, 'accuracy': 0.7331795463283353, 'macro avg': {'precision': 0.4747752632131239, 'recall': 0.4941479062626289, 'f1-score': 0.4520773231925867, 'support': 2601}, 'weighted avg': {'precision': 0.622450422901488, 'recall': 0.7331795463283353, 'f1-score': 0.6565290206423662, 'support': 2601}};{'-1': {'precision': 0.2348993288590604, 'recall': 0.05582137161084529, 'f1-score': 0.09020618556701031, 'support': 627}, '1': {'precision': 0.7586628618018753, 'recall': 0.9422784810126582, 'f1-score': 0.8405600722673894, 'support': 1975}, 'accuracy': 0.7286702536510377, 'macro avg': {'precision': 0.4967810953304678, 'recall': 0.49904992631175177, 'f1-score': 0.46538312891719985, 'support': 2602}, 'weighted avg': {'precision': 0.6324523563617734, 'recall': 0.7286702536510377, 'f1-score': 0.6597484323899345, 'support': 2602}}
OCSVM_sigmoid_0.01_auto;{'-1': {'precision': 0.15853658536585366, 'recall': 0.020700636942675158, 'f1-score': 0.036619718309859155, 'support': 628}, '1': {'precision': 0.7551751592356688, 'recall': 0.9649033570701933, 'f1-score': 0.847253238052702, 'support': 1966}, 'accuracy': 0.7363145720894372, 'macro avg': {'precision': 0.45685587230076125, 'recall': 0.49280199700643423, 'f1-score': 0.44193647818128057, 'support': 2594}, 'weighted avg': {'precision': 0.6107306625547729, 'recall': 0.7363145720894372, 'f1-score': 0.6510011754472643, 'support': 2594}};{'-1': {'precision': 0.18181818181818182, 'recall': 0.028616852146263912, 'f1-score': 0.04945054945054945, 'support': 629}, '1': {'precision': 0.7566706491437675, 'recall': 0.9591115598182736, 'f1-score': 0.8459483526268923, 'support': 1981}, 'accuracy': 0.7348659003831418, 'macro avg': {'precision': 0.4692444154809746, 'recall': 0.4938642059822687, 'f1-score': 0.4476994510387209, 'support': 2610}, 'weighted avg': {'precision': 0.6181334070181761, 'recall': 0.7348659003831418, 'f1-score': 0.6539954337771147, 'support': 2610}};{'-1': {'precision': 0.2222222222222222, 'recall': 0.03508771929824561, 'f1-score': 0.06060606060606061, 'support': 627}, '1': {'precision': 0.7585794094173982, 'recall': 0.961071789686552, 'f1-score': 0.8479036574487065, 'support': 1978}, 'accuracy': 0.7381957773512476, 'macro avg': {'precision': 0.4904008158198102, 'recall': 0.49807975449239883, 'f1-score': 0.4542548590273836, 'support': 2605}, 'weighted avg': {'precision': 0.6294830729984442, 'recall': 0.7381957773512476, 'f1-score': 0.6584082281894593, 'support': 2605}};{'-1': {'precision': 0.208, 'recall': 0.04173354735152488, 'f1-score': 0.06951871657754011, 'support': 623}, '1': {'precision': 0.7588852988691438, 'recall': 0.9499494438827099, 'f1-score': 0.8437359676695105, 'support': 1978}, 'accuracy': 0.7324106113033448, 'macro avg': {'precision': 0.4834426494345719, 'recall': 0.4958414956171174, 'f1-score': 0.4566273421235253, 'support': 2601}, 'weighted avg': {'precision': 0.626935456041202, 'recall': 0.7324106113033448, 'f1-score': 0.6582929275194538, 'support': 2601}};{'-1': {'precision': 0.14925373134328357, 'recall': 0.01594896331738437, 'f1-score': 0.028818443804034574, 'support': 627}, '1': {'precision': 0.7566074950690336, 'recall': 0.9711392405063292, 'f1-score': 0.8505543237250555, 'support': 1975}, 'accuracy': 0.740968485780169, 'macro avg': {'precision': 0.45293061320615857, 'recall': 0.49354410191185677, 'f1-score': 0.439686383764545, 'support': 2602}, 'weighted avg': {'precision': 0.6102543782911529, 'recall': 0.740968485780169, 'f1-score': 0.6525418730292523, 'support': 2602}}
OCSVM_sigmoid_0.05_auto;{'-1': {'precision': 0.19463087248322147, 'recall': 0.04617834394904458, 'f1-score': 0.07464607464607464, 'support': 628}, '1': {'precision': 0.7550102249488753, 'recall': 0.9389623601220752, 'f1-score': 0.8369984130582635, 'support': 1966}, 'accuracy': 0.7228218966846569, 'macro avg': {'precision': 0.4748205487160484, 'recall': 0.49257035203555993, 'f1-score': 0.4558222438521691, 'support': 2594}, 'weighted avg': {'precision': 0.6193439823319014, 'recall': 0.7228218966846569, 'f1-score': 0.6524350867194607, 'support': 2594}};{'-1': {'precision': 0.20958083832335328, 'recall': 0.05564387917329094, 'f1-score': 0.08793969849246232, 'support': 629}, '1': {'precision': 0.7568563241915678, 'recall': 0.93336698637052, 'f1-score': 0.8358951175406872, 'support': 1981}, 'accuracy': 0.7218390804597701, 'macro avg': {'precision': 0.48321858125746053, 'recall': 0.49450543277190545, 'f1-score': 0.46191740801657477, 'support': 2610}, 'weighted avg': {'precision': 0.6249650289382701, 'recall': 0.7218390804597701, 'f1-score': 0.65564072727964, 'support': 2610}};{'-1': {'precision': 0.2645161290322581, 'recall': 0.06539074960127592, 'f1-score': 0.10485933503836319, 'support': 627}, '1': {'precision': 0.7608163265306123, 'recall': 0.942366026289181, 'f1-score': 0.8419150858175248, 'support': 1978}, 'accuracy': 0.7312859884836852, 'macro avg': {'precision': 0.5126662277814351, 'recall': 0.5038783879452284, 'f1-score': 0.473387210427944, 'support': 2605}, 'weighted avg': {'precision': 0.641361346173043, 'recall': 0.7312859884836852, 'f1-score': 0.6645124156683754, 'support': 2605}};{'-1': {'precision': 0.203125, 'recall': 0.04173354735152488, 'f1-score': 0.06924101198402131, 'support': 623}, '1': {'precision': 0.7585928022644561, 'recall': 0.948432760364004, 'f1-score': 0.8429566389575377, 'support': 1978}, 'accuracy': 0.7312572087658593, 'macro avg': {'precision': 0.48085890113222807, 'recall': 0.49508315385776447, 'f1-score': 0.4560988254707795, 'support': 2601}, 'weighted avg': {'precision': 0.6255453432830043, 'recall': 0.7312572087658593, 'f1-score': 0.6576337494517704, 'support': 2601}};{'-1': {'precision': 0.24475524475524477, 'recall': 0.05582137161084529, 'f1-score': 0.09090909090909091, 'support': 627}, '1': {'precision': 0.7592517283448557, 'recall': 0.9453164556962025, 'f1-score': 0.84212900315742, 'support': 1975}, 'accuracy': 0.7309761721752498, 'macro avg': {'precision': 0.5020034865500502, 'recall': 0.5005689136535239, 'f1-score': 0.4665190470332555, 'support': 2602}, 'weighted avg': {'precision': 0.6352742897550455, 'recall': 0.7309761721752498, 'f1-score': 0.6611086784150286, 'support': 2602}}
OCSVM_sigmoid_0.1_auto;{'-1': {'precision': 0.23508771929824562, 'recall': 0.10668789808917198, 'f1-score': 0.14676889375684557, 'support': 628}, '1': {'precision': 0.7570376786487657, 'recall': 0.8891149542217701, 'f1-score': 0.8177777777777778, 'support': 1966}, 'accuracy': 0.6996915959907479, 'macro avg': {'precision': 0.49606269897350563, 'recall': 0.49790142615547106, 'f1-score': 0.4822733357673117, 'support': 2594}, 'weighted avg': {'precision': 0.6306750824760107, 'recall': 0.6996915959907479, 'f1-score': 0.6553284411682383, 'support': 2594}};{'-1': {'precision': 0.2202797202797203, 'recall': 0.10015898251192369, 'f1-score': 0.1377049180327869, 'support': 629}, '1': {'precision': 0.7564543889845095, 'recall': 0.8874305906108026, 'f1-score': 0.8167247386759582, 'support': 1981}, 'accuracy': 0.6977011494252874, 'macro avg': {'precision': 0.4883670546321149, 'recall': 0.49379478656136316, 'f1-score': 0.47721482835437257, 'support': 2610}, 'weighted avg': {'precision': 0.6272383481357308, 'recall': 0.6977011494252874, 'f1-score': 0.6530835635094622, 'support': 2610}};{'-1': {'precision': 0.256140350877193, 'recall': 0.11642743221690591, 'f1-score': 0.16008771929824564, 'support': 627}, '1': {'precision': 0.7612068965517241, 'recall': 0.8928210313447927, 'f1-score': 0.8217775709632388, 'support': 1978}, 'accuracy': 0.7059500959692898, 'macro avg': {'precision': 0.5086736237144586, 'recall': 0.5046242317808494, 'f1-score': 0.4909326451307422, 'support': 2605}, 'weighted avg': {'precision': 0.6396419352703686, 'recall': 0.7059500959692898, 'f1-score': 0.6625147928465591, 'support': 2605}};{'-1': {'precision': 0.25, 'recall': 0.1187800963081862, 'f1-score': 0.16104461371055495, 'support': 623}, '1': {'precision': 0.761822125813449, 'recall': 0.8877654196157735, 'f1-score': 0.8199859911277142, 'support': 1978}, 'accuracy': 0.7035755478662054, 'macro avg': {'precision': 0.5059110629067245, 'recall': 0.5032727579619798, 'f1-score': 0.49051530241913455, 'support': 2601}, 'weighted avg': {'precision': 0.6392288215528651, 'recall': 0.7035755478662054, 'f1-score': 0.6621542040723931, 'support': 2601}};{'-1': {'precision': 0.27049180327868855, 'recall': 0.10526315789473684, 'f1-score': 0.1515499425947187, 'support': 627}, '1': {'precision': 0.7620865139949109, 'recall': 0.909873417721519, 'f1-score': 0.8294484191091622, 'support': 1975}, 'accuracy': 0.7159877017678709, 'macro avg': {'precision': 0.5162891586367997, 'recall': 0.5075682878081279, 'f1-score': 0.49049918085194044, 'support': 2602}, 'weighted avg': {'precision': 0.6436276809360825, 'recall': 0.7159877017678709, 'f1-score': 0.6660962497107933, 'support': 2602}}
OCSVM_sigmoid_0.2_auto;{'-1': {'precision': 0.21557971014492755, 'recall': 0.18949044585987262, 'f1-score': 0.2016949152542373, 'support': 628}, '1': {'precision': 0.7507345739471106, 'recall': 0.7797558494404883, 'f1-score': 0.7649700598802395, 'support': 1966}, 'accuracy': 0.6368542791056284, 'macro avg': {'precision': 0.4831571420460191, 'recall': 0.48462314765018044, 'f1-score': 0.4833324875672384, 'support': 2594}, 'weighted avg': {'precision': 0.6211751080767286, 'recall': 0.6368542791056284, 'f1-score': 0.6286027542421788, 'support': 2594}};{'-1': {'precision': 0.22262773722627738, 'recall': 0.19395866454689983, 'f1-score': 0.2073067119796092, 'support': 629}, '1': {'precision': 0.7541222114451989, 'recall': 0.784957092377587, 'f1-score': 0.7692307692307692, 'support': 1981}, 'accuracy': 0.6425287356321839, 'macro avg': {'precision': 0.4883749743357381, 'recall': 0.4894578784622434, 'f1-score': 0.4882687406051892, 'support': 2610}, 'weighted avg': {'precision': 0.6260340795357346, 'recall': 0.6425287356321839, 'f1-score': 0.6338092243989762, 'support': 2610}};{'-1': {'precision': 0.22593320235756384, 'recall': 0.18341307814992025, 'f1-score': 0.20246478873239435, 'support': 627}, '1': {'precision': 0.7557251908396947, 'recall': 0.8008088978766431, 'f1-score': 0.7776141384388807, 'support': 1978}, 'accuracy': 0.6522072936660269, 'macro avg': {'precision': 0.4908291965986293, 'recall': 0.4921109880132817, 'f1-score': 0.49003946358563755, 'support': 2605}, 'weighted avg': {'precision': 0.6282090385255695, 'recall': 0.6522072936660269, 'f1-score': 0.6391808784519453, 'support': 2605}};{'-1': {'precision': 0.2315369261477046, 'recall': 0.18619582664526485, 'f1-score': 0.20640569395017794, 'support': 623}, '1': {'precision': 0.7585714285714286, 'recall': 0.8053589484327603, 'f1-score': 0.7812653261402649, 'support': 1978}, 'accuracy': 0.6570549788542868, 'macro avg': {'precision': 0.4950541773595666, 'recall': 0.49577738753901257, 'f1-score': 0.4938355100452214, 'support': 2601}, 'weighted avg': {'precision': 0.6323344062684758, 'recall': 0.6570549788542868, 'f1-score': 0.6435730728321434, 'support': 2601}};{'-1': {'precision': 0.24364406779661016, 'recall': 0.18341307814992025, 'f1-score': 0.2092811646951774, 'support': 627}, '1': {'precision': 0.7596244131455399, 'recall': 0.8192405063291139, 'f1-score': 0.7883069427527405, 'support': 1975}, 'accuracy': 0.6660261337432744, 'macro avg': {'precision': 0.501634240471075, 'recall': 0.501326792239517, 'f1-score': 0.49879405372395896, 'support': 2602}, 'weighted avg': {'precision': 0.6352894106344795, 'recall': 0.6660261337432744, 'f1-score': 0.6487799777865252, 'support': 2602}}
OCSVM_sigmoid_0.3_auto;{'-1': {'precision': 0.23774509803921567, 'recall': 0.3089171974522293, 'f1-score': 0.26869806094182824, 'support': 628}, '1': {'precision': 0.7559055118110236, 'recall': 0.6836215666327569, 'f1-score': 0.7179487179487181, 'support': 1966}, 'accuracy': 0.5929067077872012, 'macro avg': {'precision': 0.49682530492511967, 'recall': 0.49626938204249305, 'f1-score': 0.49332338944527315, 'support': 2594}, 'weighted avg': {'precision': 0.6304603538122976, 'recall': 0.5929067077872012, 'f1-score': 0.60918641548136, 'support': 2594}};{'-1': {'precision': 0.23754345307068367, 'recall': 0.32591414944356123, 'f1-score': 0.27479892761394104, 'support': 629}, '1': {'precision': 0.7572982255294791, 'recall': 0.6678445229681979, 'f1-score': 0.7097639484978542, 'support': 1981}, 'accuracy': 0.5854406130268199, 'macro avg': {'precision': 0.4974208393000814, 'recall': 0.49687933620587954, 'f1-score': 0.49228143805589764, 'support': 2610}, 'weighted avg': {'precision': 0.6320393167645051, 'recall': 0.5854406130268199, 'f1-score': 0.6049390449974782, 'support': 2610}};{'-1': {'precision': 0.24785276073619633, 'recall': 0.32216905901116427, 'f1-score': 0.2801664355062414, 'support': 627}, '1': {'precision': 0.7625698324022346, 'recall': 0.6900910010111223, 'f1-score': 0.7245222929936307, 'support': 1978}, 'accuracy': 0.601535508637236, 'macro avg': {'precision': 0.5052112965692155, 'recall': 0.5061300300111433, 'f1-score': 0.502344364249936, 'support': 2605}, 'weighted avg': {'precision': 0.6386820765732112, 'recall': 0.601535508637236, 'f1-score': 0.617569846680927, 'support': 2605}};{'-1': {'precision': 0.255659121171771, 'recall': 0.30818619582664525, 'f1-score': 0.2794759825327511, 'support': 623}, '1': {'precision': 0.7670270270270271, 'recall': 0.717391304347826, 'f1-score': 0.7413793103448276, 'support': 1978}, 'accuracy': 0.6193771626297578, 'macro avg': {'precision': 0.511343074099399, 'recall': 0.5127887500872357, 'f1-score': 0.5104276464387894, 'support': 2601}, 'weighted avg': {'precision': 0.6445425190117159, 'recall': 0.6193771626297578, 'f1-score': 0.6307427193310161, 'support': 2601}};{'-1': {'precision': 0.2513157894736842, 'recall': 0.30462519936204147, 'f1-score': 0.27541456380677726, 'support': 627}, '1': {'precision': 0.7633007600434311, 'recall': 0.7118987341772152, 'f1-score': 0.7367042179722295, 'support': 1975}, 'accuracy': 0.6137586471944658, 'macro avg': {'precision': 0.5073082747585577, 'recall': 0.5082619667696283, 'f1-score': 0.5060593908895034, 'support': 2602}, 'weighted avg': {'precision': 0.6399285169430348, 'recall': 0.6137586471944658, 'f1-score': 0.6255479485019226, 'support': 2602}}
OCSVM_sigmoid_0.4_auto;{'-1': {'precision': 0.24652455977757182, 'recall': 0.42356687898089174, 'f1-score': 0.3116578793204452, 'support': 628}, '1': {'precision': 0.761056105610561, 'recall': 0.58646998982706, 'f1-score': 0.6624533180120654, 'support': 1966}, 'accuracy': 0.5470316114109484, 'macro avg': {'precision': 0.5037903326940665, 'recall': 0.5050184344039759, 'f1-score': 0.4870555986662553, 'support': 2594}, 'weighted avg': {'precision': 0.6364894861876168, 'recall': 0.5470316114109484, 'f1-score': 0.5775267430319816, 'support': 2594}};{'-1': {'precision': 0.24585635359116023, 'recall': 0.424483306836248, 'f1-score': 0.31137026239067056, 'support': 629}, '1': {'precision': 0.7624671916010499, 'recall': 0.5865724381625441, 'f1-score': 0.6630527817403709, 'support': 1981}, 'accuracy': 0.5475095785440613, 'macro avg': {'precision': 0.5041617725961051, 'recall': 0.5055278724993961, 'f1-score': 0.4872115220655207, 'support': 2610}, 'weighted avg': {'precision': 0.6379659589925362, 'recall': 0.5475095785440613, 'f1-score': 0.5782986420196959, 'support': 2610}};{'-1': {'precision': 0.2509578544061303, 'recall': 0.4178628389154705, 'f1-score': 0.31358467983243565, 'support': 627}, '1': {'precision': 0.766175528507367, 'recall': 0.6046511627906976, 'f1-score': 0.675897146086465, 'support': 1978}, 'accuracy': 0.5596928982725528, 'macro avg': {'precision': 0.5085666914567486, 'recall': 0.5112570008530841, 'f1-score': 0.49474091295945033, 'support': 2605}, 'weighted avg': {'precision': 0.6421672821881826, 'recall': 0.5596928982725528, 'f1-score': 0.5886918039209078, 'support': 2605}};{'-1': {'precision': 0.258252427184466, 'recall': 0.42696629213483145, 'f1-score': 0.3218390804597701, 'support': 623}, '1': {'precision': 0.772756206238065, 'recall': 0.6137512639029322, 'f1-score': 0.6841363764440688, 'support': 1978}, 'accuracy': 0.5690119184928873, 'macro avg': {'precision': 0.5155043167112655, 'recall': 0.5203587780188819, 'f1-score': 0.5029877284519194, 'support': 2601}, 'weighted avg': {'precision': 0.6495205836504478, 'recall': 0.5690119184928873, 'f1-score': 0.5973577469176489, 'support': 2601}};{'-1': {'precision': 0.25286259541984735, 'recall': 0.4226475279106858, 'f1-score': 0.31641791044776124, 'support': 627}, '1': {'precision': 0.767052767052767, 'recall': 0.6035443037974684, 'f1-score': 0.6755454803060357, 'support': 1975}, 'accuracy': 0.5599538816295158, 'macro avg': {'precision': 0.5099576812363071, 'recall': 0.5130959158540771, 'f1-score': 0.49598169537689846, 'support': 2602}, 'weighted avg': {'precision': 0.643149139991337, 'recall': 0.5599538816295158, 'f1-score': 0.5890070535953754, 'support': 2602}}
OCSVM_sigmoid_0.5_auto;{'-1': {'precision': 0.2453392990305742, 'recall': 0.5238853503184714, 'f1-score': 0.3341797866937532, 'support': 628}, '1': {'precision': 0.7613727055067837, 'recall': 0.4852492370295015, 'f1-score': 0.5927306616961789, 'support': 1966}, 'accuracy': 0.4946029298380879, 'macro avg': {'precision': 0.5033560022686789, 'recall': 0.5045672936739865, 'f1-score': 0.4634552241949661, 'support': 2594}, 'weighted avg': {'precision': 0.6364424899065294, 'recall': 0.4946029298380879, 'f1-score': 0.5301362324357612, 'support': 2594}};{'-1': {'precision': 0.24525547445255474, 'recall': 0.534181240063593, 'f1-score': 0.336168084042021, 'support': 629}, '1': {'precision': 0.7637096774193548, 'recall': 0.4780413932357395, 'f1-score': 0.5880161440546414, 'support': 1981}, 'accuracy': 0.49157088122605364, 'macro avg': {'precision': 0.5044825759359548, 'recall': 0.5061113166496662, 'f1-score': 0.46209211404833117, 'support': 2610}, 'weighted avg': {'precision': 0.6387642009189267, 'recall': 0.49157088122605364, 'f1-score': 0.5273217265266957, 'support': 2610}};{'-1': {'precision': 0.25096227867590454, 'recall': 0.5199362041467305, 'f1-score': 0.3385254413291796, 'support': 627}, '1': {'precision': 0.7695252679938744, 'recall': 0.5080889787664308, 'f1-score': 0.6120584652862363, 'support': 1978}, 'accuracy': 0.5109404990403071, 'macro avg': {'precision': 0.5102437733348895, 'recall': 0.5140125914565806, 'f1-score': 0.47529195330770796, 'support': 2605}, 'weighted avg': {'precision': 0.6447118344804897, 'recall': 0.5109404990403071, 'f1-score': 0.5462215339921578, 'support': 2605}};{'-1': {'precision': 0.25136612021857924, 'recall': 0.5168539325842697, 'f1-score': 0.3382352941176471, 'support': 623}, '1': {'precision': 0.771969696969697, 'recall': 0.5151668351870576, 'f1-score': 0.6179502728926624, 'support': 1978}, 'accuracy': 0.5155709342560554, 'macro avg': {'precision': 0.5116679085941381, 'recall': 0.5160103838856637, 'f1-score': 0.4780927835051547, 'support': 2601}, 'weighted avg': {'precision': 0.6472730309504943, 'recall': 0.5155709342560554, 'f1-score': 0.5509520292260592, 'support': 2601}};{'-1': {'precision': 0.2519561815336463, 'recall': 0.5135566188197768, 'f1-score': 0.3380577427821522, 'support': 627}, '1': {'precision': 0.7696374622356495, 'recall': 0.5159493670886076, 'f1-score': 0.6177629584722643, 'support': 1975}, 'accuracy': 0.5153727901614144, 'macro avg': {'precision': 0.5107968218846479, 'recall': 0.5147529929541922, 'f1-score': 0.4779103506272082, 'support': 2602}, 'weighted avg': {'precision': 0.6448925879081491, 'recall': 0.5153727901614144, 'f1-score': 0.5503628161826023, 'support': 2602}}
