Parameters;fold1;fold2;fold3;fold4;fold5
[32]_0.001_0.3_20_['tanh'];{'0': {'precision': 0.7246376811594203, 'recall': 0.13783597518952448, 'f1-score': 0.23161551823972207, 'support': 1451}, '1': {'precision': 0.6022257551669317, 'recall': 0.9614213197969543, 'f1-score': 0.7405669599217987, 'support': 1970}, 'accuracy': 0.6121017246419176, 'macro avg': {'precision': 0.6634317181631759, 'recall': 0.5496286474932394, 'f1-score': 0.48609123908076035, 'support': 3421}, 'weighted avg': {'precision': 0.6541461599068034, 'recall': 0.6121017246419176, 'f1-score': 0.5246977573843262, 'support': 3421}};{'0': {'precision': 0.7626459143968871, 'recall': 0.13526570048309178, 'f1-score': 0.22977725674091443, 'support': 1449}, '1': {'precision': 0.6022222222222222, 'recall': 0.9688457609805925, 'f1-score': 0.7427564604541895, 'support': 1958}, 'accuracy': 0.6143234517170532, 'macro avg': {'precision': 0.6824340683095547, 'recall': 0.5520557307318421, 'f1-score': 0.486266858597552, 'support': 3407}, 'weighted avg': {'precision': 0.6704505550549458, 'recall': 0.6143234517170532, 'f1-score': 0.5245859684728171, 'support': 3407}};{'0': {'precision': 0.7521739130434782, 'recall': 0.11865569272976681, 'f1-score': 0.20497630331753552, 'support': 1458}, '1': {'precision': 0.5979349186483104, 'recall': 0.9710365853658537, 'f1-score': 0.7401239349341595, 'support': 1968}, 'accuracy': 0.6082895504962055, 'macro avg': {'precision': 0.6750544158458943, 'recall': 0.5448461390478102, 'f1-score': 0.47255011912584755, 'support': 3426}, 'weighted avg': {'precision': 0.6635742805362714, 'recall': 0.6082895504962055, 'f1-score': 0.5123815978363668, 'support': 3426}};{'0': {'precision': 0.7857142857142857, 'recall': 0.15172413793103448, 'f1-score': 0.2543352601156069, 'support': 1450}, '1': {'precision': 0.6093998094633217, 'recall': 0.9696816574027286, 'f1-score': 0.7484399375975039, 'support': 1979}, 'accuracy': 0.6237970253718286, 'macro avg': {'precision': 0.6975570475888038, 'recall': 0.5607028976668815, 'f1-score': 0.5013875988565555, 'support': 3429}, 'weighted avg': {'precision': 0.6839568204180891, 'recall': 0.6237970253718286, 'f1-score': 0.5395009517856781, 'support': 3429}};{'0': {'precision': 0.7243589743589743, 'recall': 0.15332428765264586, 'f1-score': 0.2530795072788354, 'support': 1474}, '1': {'precision': 0.6029271396754693, 'recall': 0.9565875820292782, 'f1-score': 0.7396565183450429, 'support': 1981}, 'accuracy': 0.6138929088277858, 'macro avg': {'precision': 0.6636430570172218, 'recall': 0.5549559348409621, 'f1-score': 0.4963680128119391, 'support': 3455}, 'weighted avg': {'precision': 0.6547333695809646, 'recall': 0.6138929088277858, 'f1-score': 0.5320691046513845, 'support': 3455}}
[32]_0.001_0.3_20_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1451}, '1': {'precision': 0.5758550131540485, 'recall': 1.0, 'f1-score': 0.7308477091448711, 'support': 1970}, 'accuracy': 0.5758550131540485, 'macro avg': {'precision': 0.28792750657702426, 'recall': 0.5, 'f1-score': 0.36542385457243554, 'support': 3421}, 'weighted avg': {'precision': 0.3316089961746494, 'recall': 0.5758550131540485, 'f1-score': 0.420862317163226, 'support': 3421}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1449}, '1': {'precision': 0.5746991488112709, 'recall': 1.0, 'f1-score': 0.7299161230195713, 'support': 1958}, 'accuracy': 0.5746991488112709, 'macro avg': {'precision': 0.28734957440563547, 'recall': 0.5, 'f1-score': 0.36495806150978566, 'support': 3407}, 'weighted avg': {'precision': 0.3302791116443993, 'recall': 0.5746991488112709, 'f1-score': 0.4194821746029705, 'support': 3407}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1458}, '1': {'precision': 0.574430823117338, 'recall': 1.0, 'f1-score': 0.7296996662958843, 'support': 1968}, 'accuracy': 0.574430823117338, 'macro avg': {'precision': 0.287215411558669, 'recall': 0.5, 'f1-score': 0.36484983314794217, 'support': 3426}, 'weighted avg': {'precision': 0.3299707705472624, 'recall': 0.574430823117338, 'f1-score': 0.41916197993879173, 'support': 3426}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1450}, '1': {'precision': 0.5771361913094196, 'recall': 1.0, 'f1-score': 0.731878698224852, 'support': 1979}, 'accuracy': 0.5771361913094196, 'macro avg': {'precision': 0.2885680956547098, 'recall': 0.5, 'f1-score': 0.365939349112426, 'support': 3429}, 'weighted avg': {'precision': 0.333086183319143, 'recall': 0.5771361913094196, 'f1-score': 0.42239368439398717, 'support': 3429}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1474}, '1': {'precision': 0.5733719247467438, 'recall': 1.0, 'f1-score': 0.7288447387785135, 'support': 1981}, 'accuracy': 0.5733719247467438, 'macro avg': {'precision': 0.2866859623733719, 'recall': 0.5, 'f1-score': 0.36442236938925676, 'support': 3455}, 'weighted avg': {'precision': 0.32875536408778566, 'recall': 0.5733719247467438, 'f1-score': 0.41789911071497404, 'support': 3455}}
[32]_0.001_0.3_50_['tanh'];{'0': {'precision': 0.7377622377622378, 'recall': 0.14541695382494832, 'f1-score': 0.24294761082325853, 'support': 1451}, '1': {'precision': 0.6044657097288676, 'recall': 0.9619289340101523, 'f1-score': 0.7424094025465231, 'support': 1970}, 'accuracy': 0.6156094709149371, 'macro avg': {'precision': 0.6711139737455527, 'recall': 0.5536729439175503, 'f1-score': 0.4926785066848908, 'support': 3421}, 'weighted avg': {'precision': 0.6610027638581925, 'recall': 0.6156094709149371, 'f1-score': 0.5305651874660037, 'support': 3421}};{'0': {'precision': 0.653272101033295, 'recall': 0.39268461007591443, 'f1-score': 0.4905172413793103, 'support': 1449}, '1': {'precision': 0.6529968454258676, 'recall': 0.8457609805924413, 'f1-score': 0.7369826435246998, 'support': 1958}, 'accuracy': 0.6530672145582624, 'macro avg': {'precision': 0.6531344732295813, 'recall': 0.6192227953341779, 'f1-score': 0.613749942452005, 'support': 3407}, 'weighted avg': {'precision': 0.653113911870001, 'recall': 0.6530672145582624, 'f1-score': 0.6321606982036932, 'support': 3407}};{'0': {'precision': 0.72782874617737, 'recall': 0.16323731138545952, 'f1-score': 0.26666666666666666, 'support': 1458}, '1': {'precision': 0.606324620845434, 'recall': 0.9547764227642277, 'f1-score': 0.7416617327807381, 'support': 1968}, 'accuracy': 0.6179217746643316, 'macro avg': {'precision': 0.667076683511402, 'recall': 0.5590068670748436, 'f1-score': 0.5041641997237024, 'support': 3426}, 'weighted avg': {'precision': 0.6580330314507938, 'recall': 0.6179217746643316, 'f1-score': 0.539518473471247, 'support': 3426}};{'0': {'precision': 0.782258064516129, 'recall': 0.13379310344827586, 'f1-score': 0.22850412249705535, 'support': 1450}, '1': {'precision': 0.6051556114429425, 'recall': 0.9727134916624558, 'f1-score': 0.746124031007752, 'support': 1979}, 'accuracy': 0.6179644211140274, 'macro avg': {'precision': 0.6937068379795357, 'recall': 0.5532532975553658, 'f1-score': 0.4873140767524037, 'support': 3429}, 'weighted avg': {'precision': 0.680045829277915, 'recall': 0.6179644211140274, 'f1-score': 0.5272413050408491, 'support': 3429}};{'0': {'precision': 0.6007407407407407, 'recall': 0.5502035278154681, 'f1-score': 0.5743626062322946, 'support': 1474}, '1': {'precision': 0.6850356294536817, 'recall': 0.7279151943462897, 'f1-score': 0.7058247674987763, 'support': 1981}, 'accuracy': 0.6520984081041968, 'macro avg': {'precision': 0.6428881850972112, 'recall': 0.6390593610808789, 'f1-score': 0.6400936868655355, 'support': 3455}, 'weighted avg': {'precision': 0.6490730633283922, 'recall': 0.6520984081041968, 'f1-score': 0.649739318669024, 'support': 3455}}
[32]_0.001_0.3_50_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1451}, '1': {'precision': 0.5758550131540485, 'recall': 1.0, 'f1-score': 0.7308477091448711, 'support': 1970}, 'accuracy': 0.5758550131540485, 'macro avg': {'precision': 0.28792750657702426, 'recall': 0.5, 'f1-score': 0.36542385457243554, 'support': 3421}, 'weighted avg': {'precision': 0.3316089961746494, 'recall': 0.5758550131540485, 'f1-score': 0.420862317163226, 'support': 3421}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1449}, '1': {'precision': 0.5746991488112709, 'recall': 1.0, 'f1-score': 0.7299161230195713, 'support': 1958}, 'accuracy': 0.5746991488112709, 'macro avg': {'precision': 0.28734957440563547, 'recall': 0.5, 'f1-score': 0.36495806150978566, 'support': 3407}, 'weighted avg': {'precision': 0.3302791116443993, 'recall': 0.5746991488112709, 'f1-score': 0.4194821746029705, 'support': 3407}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1458}, '1': {'precision': 0.574430823117338, 'recall': 1.0, 'f1-score': 0.7296996662958843, 'support': 1968}, 'accuracy': 0.574430823117338, 'macro avg': {'precision': 0.287215411558669, 'recall': 0.5, 'f1-score': 0.36484983314794217, 'support': 3426}, 'weighted avg': {'precision': 0.3299707705472624, 'recall': 0.574430823117338, 'f1-score': 0.41916197993879173, 'support': 3426}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1450}, '1': {'precision': 0.5771361913094196, 'recall': 1.0, 'f1-score': 0.731878698224852, 'support': 1979}, 'accuracy': 0.5771361913094196, 'macro avg': {'precision': 0.2885680956547098, 'recall': 0.5, 'f1-score': 0.365939349112426, 'support': 3429}, 'weighted avg': {'precision': 0.333086183319143, 'recall': 0.5771361913094196, 'f1-score': 0.42239368439398717, 'support': 3429}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1474}, '1': {'precision': 0.5733719247467438, 'recall': 1.0, 'f1-score': 0.7288447387785135, 'support': 1981}, 'accuracy': 0.5733719247467438, 'macro avg': {'precision': 0.2866859623733719, 'recall': 0.5, 'f1-score': 0.36442236938925676, 'support': 3455}, 'weighted avg': {'precision': 0.32875536408778566, 'recall': 0.5733719247467438, 'f1-score': 0.41789911071497404, 'support': 3455}}
[32]_0.001_0.4_20_['tanh'];{'0': {'precision': 0.7302904564315352, 'recall': 0.12129565816678153, 'f1-score': 0.20803782505910165, 'support': 1451}, '1': {'precision': 0.5990566037735849, 'recall': 0.9670050761421319, 'f1-score': 0.7398058252427183, 'support': 1970}, 'accuracy': 0.6083016661794797, 'macro avg': {'precision': 0.6646735301025601, 'recall': 0.5441503671544567, 'f1-score': 0.47392182515090997, 'support': 3421}, 'weighted avg': {'precision': 0.6547187844829347, 'recall': 0.6083016661794797, 'f1-score': 0.5142590937997403, 'support': 3421}};{'0': {'precision': 0.7518248175182481, 'recall': 0.14216701173222912, 'f1-score': 0.2391178177597214, 'support': 1449}, '1': {'precision': 0.6032556654963294, 'recall': 0.965270684371808, 'f1-score': 0.7424867413081908, 'support': 1958}, 'accuracy': 0.6152039917816261, 'macro avg': {'precision': 0.6775402415072888, 'recall': 0.5537188480520185, 'f1-score': 0.4908022795339561, 'support': 3407}, 'weighted avg': {'precision': 0.6664422523116391, 'recall': 0.6152039917816261, 'f1-score': 0.5284035096610725, 'support': 3407}};{'0': {'precision': 0.7376425855513308, 'recall': 0.13305898491083676, 'f1-score': 0.22545031958163855, 'support': 1458}, '1': {'precision': 0.6003793866582359, 'recall': 0.9649390243902439, 'f1-score': 0.7402065874098617, 'support': 1968}, 'accuracy': 0.6109165207238763, 'macro avg': {'precision': 0.6690109861047833, 'recall': 0.5489990046505403, 'f1-score': 0.4828284534957501, 'support': 3426}, 'weighted avg': {'precision': 0.6587943732274515, 'recall': 0.6109165207238763, 'f1-score': 0.5211421862150136, 'support': 3426}};{'0': {'precision': 0.7723880597014925, 'recall': 0.14275862068965517, 'f1-score': 0.2409778812572759, 'support': 1450}, '1': {'precision': 0.6067700094906675, 'recall': 0.9691763516927742, 'f1-score': 0.7463035019455254, 'support': 1979}, 'accuracy': 0.6197142023913678, 'macro avg': {'precision': 0.6895790345960799, 'recall': 0.5559674861912147, 'f1-score': 0.49364069160140067, 'support': 3429}, 'weighted avg': {'precision': 0.6768038889907249, 'recall': 0.6197142023913678, 'f1-score': 0.5326195853523606, 'support': 3429}};{'0': {'precision': 0.7365591397849462, 'recall': 0.18588873812754408, 'f1-score': 0.29685807150595883, 'support': 1474}, '1': {'precision': 0.6107687317547843, 'recall': 0.950530035335689, 'f1-score': 0.7436808846761455, 'support': 1981}, 'accuracy': 0.6243125904486252, 'macro avg': {'precision': 0.6736639357698653, 'recall': 0.5682093867316166, 'f1-score': 0.5202694780910522, 'support': 3455}, 'weighted avg': {'precision': 0.664434451418014, 'recall': 0.6243125904486252, 'f1-score': 0.5530537279141035, 'support': 3455}}
[32]_0.001_0.4_20_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1451}, '1': {'precision': 0.5758550131540485, 'recall': 1.0, 'f1-score': 0.7308477091448711, 'support': 1970}, 'accuracy': 0.5758550131540485, 'macro avg': {'precision': 0.28792750657702426, 'recall': 0.5, 'f1-score': 0.36542385457243554, 'support': 3421}, 'weighted avg': {'precision': 0.3316089961746494, 'recall': 0.5758550131540485, 'f1-score': 0.420862317163226, 'support': 3421}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1449}, '1': {'precision': 0.5746991488112709, 'recall': 1.0, 'f1-score': 0.7299161230195713, 'support': 1958}, 'accuracy': 0.5746991488112709, 'macro avg': {'precision': 0.28734957440563547, 'recall': 0.5, 'f1-score': 0.36495806150978566, 'support': 3407}, 'weighted avg': {'precision': 0.3302791116443993, 'recall': 0.5746991488112709, 'f1-score': 0.4194821746029705, 'support': 3407}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1458}, '1': {'precision': 0.574430823117338, 'recall': 1.0, 'f1-score': 0.7296996662958843, 'support': 1968}, 'accuracy': 0.574430823117338, 'macro avg': {'precision': 0.287215411558669, 'recall': 0.5, 'f1-score': 0.36484983314794217, 'support': 3426}, 'weighted avg': {'precision': 0.3299707705472624, 'recall': 0.574430823117338, 'f1-score': 0.41916197993879173, 'support': 3426}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1450}, '1': {'precision': 0.5771361913094196, 'recall': 1.0, 'f1-score': 0.731878698224852, 'support': 1979}, 'accuracy': 0.5771361913094196, 'macro avg': {'precision': 0.2885680956547098, 'recall': 0.5, 'f1-score': 0.365939349112426, 'support': 3429}, 'weighted avg': {'precision': 0.333086183319143, 'recall': 0.5771361913094196, 'f1-score': 0.42239368439398717, 'support': 3429}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1474}, '1': {'precision': 0.5733719247467438, 'recall': 1.0, 'f1-score': 0.7288447387785135, 'support': 1981}, 'accuracy': 0.5733719247467438, 'macro avg': {'precision': 0.2866859623733719, 'recall': 0.5, 'f1-score': 0.36442236938925676, 'support': 3455}, 'weighted avg': {'precision': 0.32875536408778566, 'recall': 0.5733719247467438, 'f1-score': 0.41789911071497404, 'support': 3455}}
[32]_0.001_0.4_50_['tanh'];{'0': {'precision': 0.7468354430379747, 'recall': 0.12198483804272915, 'f1-score': 0.2097156398104265, 'support': 1451}, '1': {'precision': 0.5998743718592965, 'recall': 0.9695431472081218, 'f1-score': 0.7411719053162591, 'support': 1970}, 'accuracy': 0.6100555393159894, 'macro avg': {'precision': 0.6733549074486356, 'recall': 0.5457639926254255, 'f1-score': 0.4754437725633428, 'support': 3421}, 'weighted avg': {'precision': 0.6622071734612439, 'recall': 0.6100555393159894, 'f1-score': 0.5157573945740893, 'support': 3421}};{'0': {'precision': 0.7440944881889764, 'recall': 0.13043478260869565, 'f1-score': 0.22196124486200822, 'support': 1449}, '1': {'precision': 0.6003805899143673, 'recall': 0.966802860061287, 'f1-score': 0.7407552338094306, 'support': 1958}, 'accuracy': 0.611094804813619, 'macro avg': {'precision': 0.6722375390516718, 'recall': 0.5486188213349913, 'f1-score': 0.4813582393357194, 'support': 3407}, 'weighted avg': {'precision': 0.6615022331782089, 'recall': 0.611094804813619, 'f1-score': 0.5201117087184959, 'support': 3407}};{'0': {'precision': 0.75, 'recall': 0.11522633744855967, 'f1-score': 0.19976218787158143, 'support': 1458}, '1': {'precision': 0.5971267957526546, 'recall': 0.9715447154471545, 'f1-score': 0.739651837524178, 'support': 1968}, 'accuracy': 0.6071220081727963, 'macro avg': {'precision': 0.6735633978763274, 'recall': 0.5433855264478571, 'f1-score': 0.4697070126978797, 'support': 3426}, 'weighted avg': {'precision': 0.6621849194516124, 'recall': 0.6071220081727963, 'f1-score': 0.5098914437140537, 'support': 3426}};{'0': {'precision': 0.7635782747603834, 'recall': 0.16482758620689655, 'f1-score': 0.2711287577992059, 'support': 1450}, '1': {'precision': 0.6113607188703466, 'recall': 0.9626073774633653, 'f1-score': 0.7477919528949951, 'support': 1979}, 'accuracy': 0.6252551764362788, 'macro avg': {'precision': 0.687469496815365, 'recall': 0.5637174818351309, 'f1-score': 0.5094603553471005, 'support': 3429}, 'weighted avg': {'precision': 0.6757280143035789, 'recall': 0.6252551764362788, 'f1-score': 0.5462283387541685, 'support': 3429}};{'0': {'precision': 0.7451737451737451, 'recall': 0.1309362279511533, 'f1-score': 0.222735141373341, 'support': 1474}, '1': {'precision': 0.5991864831038799, 'recall': 0.9666834931852599, 'f1-score': 0.7398107011782885, 'support': 1981}, 'accuracy': 0.6101302460202604, 'macro avg': {'precision': 0.6721801141388125, 'recall': 0.5488098605682066, 'f1-score': 0.4812729212758148, 'support': 3455}, 'weighted avg': {'precision': 0.6614687477322392, 'recall': 0.6101302460202604, 'f1-score': 0.5192117503382038, 'support': 3455}}
[32]_0.001_0.4_50_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1451}, '1': {'precision': 0.5758550131540485, 'recall': 1.0, 'f1-score': 0.7308477091448711, 'support': 1970}, 'accuracy': 0.5758550131540485, 'macro avg': {'precision': 0.28792750657702426, 'recall': 0.5, 'f1-score': 0.36542385457243554, 'support': 3421}, 'weighted avg': {'precision': 0.3316089961746494, 'recall': 0.5758550131540485, 'f1-score': 0.420862317163226, 'support': 3421}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1449}, '1': {'precision': 0.5746991488112709, 'recall': 1.0, 'f1-score': 0.7299161230195713, 'support': 1958}, 'accuracy': 0.5746991488112709, 'macro avg': {'precision': 0.28734957440563547, 'recall': 0.5, 'f1-score': 0.36495806150978566, 'support': 3407}, 'weighted avg': {'precision': 0.3302791116443993, 'recall': 0.5746991488112709, 'f1-score': 0.4194821746029705, 'support': 3407}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1458}, '1': {'precision': 0.574430823117338, 'recall': 1.0, 'f1-score': 0.7296996662958843, 'support': 1968}, 'accuracy': 0.574430823117338, 'macro avg': {'precision': 0.287215411558669, 'recall': 0.5, 'f1-score': 0.36484983314794217, 'support': 3426}, 'weighted avg': {'precision': 0.3299707705472624, 'recall': 0.574430823117338, 'f1-score': 0.41916197993879173, 'support': 3426}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1450}, '1': {'precision': 0.5771361913094196, 'recall': 1.0, 'f1-score': 0.731878698224852, 'support': 1979}, 'accuracy': 0.5771361913094196, 'macro avg': {'precision': 0.2885680956547098, 'recall': 0.5, 'f1-score': 0.365939349112426, 'support': 3429}, 'weighted avg': {'precision': 0.333086183319143, 'recall': 0.5771361913094196, 'f1-score': 0.42239368439398717, 'support': 3429}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1474}, '1': {'precision': 0.5733719247467438, 'recall': 1.0, 'f1-score': 0.7288447387785135, 'support': 1981}, 'accuracy': 0.5733719247467438, 'macro avg': {'precision': 0.2866859623733719, 'recall': 0.5, 'f1-score': 0.36442236938925676, 'support': 3455}, 'weighted avg': {'precision': 0.32875536408778566, 'recall': 0.5733719247467438, 'f1-score': 0.41789911071497404, 'support': 3455}}
[32]_0.0001_0.3_20_['tanh'];{'0': {'precision': 0.7183098591549296, 'recall': 0.17574086836664368, 'f1-score': 0.2823920265780731, 'support': 1451}, '1': {'precision': 0.6099151989562949, 'recall': 0.949238578680203, 'f1-score': 0.7426528991262907, 'support': 1970}, 'accuracy': 0.6211634025138848, 'macro avg': {'precision': 0.6641125290556122, 'recall': 0.5624897235234233, 'f1-score': 0.512522462852182, 'support': 3421}, 'weighted avg': {'precision': 0.6558902506804162, 'recall': 0.6211634025138848, 'f1-score': 0.5474355573936208, 'support': 3421}};{'0': {'precision': 0.6967071057192374, 'recall': 0.2774327122153209, 'f1-score': 0.39684106614017767, 'support': 1449}, '1': {'precision': 0.6300353356890459, 'recall': 0.9106230847803881, 'f1-score': 0.7447786131996658, 'support': 1958}, 'accuracy': 0.6413266803639566, 'macro avg': {'precision': 0.6633712207041417, 'recall': 0.5940278984978545, 'f1-score': 0.5708098396699217, 'support': 3407}, 'weighted avg': {'precision': 0.6583908962331456, 'recall': 0.6413266803639566, 'f1-score': 0.5968004782747469, 'support': 3407}};{'0': {'precision': 0.6929392446633826, 'recall': 0.289437585733882, 'f1-score': 0.40832123850991775, 'support': 1458}, '1': {'precision': 0.6322328718494853, 'recall': 0.904979674796748, 'f1-score': 0.7444096133751306, 'support': 1968}, 'accuracy': 0.6430239346176299, 'macro avg': {'precision': 0.662586058256434, 'recall': 0.597208630265315, 'f1-score': 0.5763654259425242, 'support': 3426}, 'weighted avg': {'precision': 0.6580676329594276, 'recall': 0.6430239346176299, 'f1-score': 0.6013807603239104, 'support': 3426}};{'0': {'precision': 0.7438271604938271, 'recall': 0.16620689655172413, 'f1-score': 0.27170236753100335, 'support': 1450}, '1': {'precision': 0.6106280193236715, 'recall': 0.9580596260737746, 'f1-score': 0.7458693941778126, 'support': 1979}, 'accuracy': 0.6232137649460484, 'macro avg': {'precision': 0.6772275899087493, 'recall': 0.5621332613127493, 'f1-score': 0.508785880854408, 'support': 3429}, 'weighted avg': {'precision': 0.6669531154731978, 'recall': 0.6232137649460484, 'f1-score': 0.545361319334455, 'support': 3429}};{'0': {'precision': 0.7281553398058253, 'recall': 0.20352781546811397, 'f1-score': 0.3181336161187699, 'support': 1474}, '1': {'precision': 0.614196516595465, 'recall': 0.9434628975265018, 'f1-score': 0.7440286624203821, 'support': 1981}, 'accuracy': 0.6277858176555716, 'macro avg': {'precision': 0.6711759282006451, 'recall': 0.5734953564973079, 'f1-score': 0.531081139269576, 'support': 3455}, 'weighted avg': {'precision': 0.662814549999827, 'recall': 0.6277858176555716, 'f1-score': 0.5623298785568288, 'support': 3455}}
[32]_0.0001_0.3_20_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1451}, '1': {'precision': 0.5758550131540485, 'recall': 1.0, 'f1-score': 0.7308477091448711, 'support': 1970}, 'accuracy': 0.5758550131540485, 'macro avg': {'precision': 0.28792750657702426, 'recall': 0.5, 'f1-score': 0.36542385457243554, 'support': 3421}, 'weighted avg': {'precision': 0.3316089961746494, 'recall': 0.5758550131540485, 'f1-score': 0.420862317163226, 'support': 3421}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1449}, '1': {'precision': 0.5746991488112709, 'recall': 1.0, 'f1-score': 0.7299161230195713, 'support': 1958}, 'accuracy': 0.5746991488112709, 'macro avg': {'precision': 0.28734957440563547, 'recall': 0.5, 'f1-score': 0.36495806150978566, 'support': 3407}, 'weighted avg': {'precision': 0.3302791116443993, 'recall': 0.5746991488112709, 'f1-score': 0.4194821746029705, 'support': 3407}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1458}, '1': {'precision': 0.574430823117338, 'recall': 1.0, 'f1-score': 0.7296996662958843, 'support': 1968}, 'accuracy': 0.574430823117338, 'macro avg': {'precision': 0.287215411558669, 'recall': 0.5, 'f1-score': 0.36484983314794217, 'support': 3426}, 'weighted avg': {'precision': 0.3299707705472624, 'recall': 0.574430823117338, 'f1-score': 0.41916197993879173, 'support': 3426}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1450}, '1': {'precision': 0.5771361913094196, 'recall': 1.0, 'f1-score': 0.731878698224852, 'support': 1979}, 'accuracy': 0.5771361913094196, 'macro avg': {'precision': 0.2885680956547098, 'recall': 0.5, 'f1-score': 0.365939349112426, 'support': 3429}, 'weighted avg': {'precision': 0.333086183319143, 'recall': 0.5771361913094196, 'f1-score': 0.42239368439398717, 'support': 3429}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1474}, '1': {'precision': 0.5733719247467438, 'recall': 1.0, 'f1-score': 0.7288447387785135, 'support': 1981}, 'accuracy': 0.5733719247467438, 'macro avg': {'precision': 0.2866859623733719, 'recall': 0.5, 'f1-score': 0.36442236938925676, 'support': 3455}, 'weighted avg': {'precision': 0.32875536408778566, 'recall': 0.5733719247467438, 'f1-score': 0.41789911071497404, 'support': 3455}}
