Parameters;fold1;fold2;fold3;fold4;fold5
[32]_0.0001_0.3_20_['tanh']_OCSVM_linear_0.4_auto;{'-1': {'precision': 0.5450961064563824, 'recall': 0.7622329427980703, 'f1-score': 0.635632183908046, 'support': 1451}, '1': {'precision': 0.7521551724137931, 'recall': 0.5314720812182742, 'f1-score': 0.6228435455086259, 'support': 1970}, 'accuracy': 0.6293481438175972, 'macro avg': {'precision': 0.6486256394350878, 'recall': 0.6468525120081723, 'f1-score': 0.6292378647083359, 'support': 3421}, 'weighted avg': {'precision': 0.6643321076069522, 'recall': 0.6293481438175972, 'f1-score': 0.6282677823743256, 'support': 3421}};{'-1': {'precision': 0.5433070866141733, 'recall': 0.7619047619047619, 'f1-score': 0.6343004883654123, 'support': 1449}, '1': {'precision': 0.7490909090909091, 'recall': 0.526046986721144, 'f1-score': 0.6180618061806181, 'support': 1958}, 'accuracy': 0.6263574992662166, 'macro avg': {'precision': 0.6461989978525412, 'recall': 0.6439758743129529, 'f1-score': 0.6261811472730152, 'support': 3407}, 'weighted avg': {'precision': 0.6615708742306831, 'recall': 0.6263574992662166, 'f1-score': 0.6249681315359944, 'support': 3407}};{'-1': {'precision': 0.5338417540514776, 'recall': 0.7681755829903978, 'f1-score': 0.6299212598425197, 'support': 1458}, '1': {'precision': 0.7454819277108434, 'recall': 0.5030487804878049, 'f1-score': 0.6007281553398058, 'support': 1968}, 'accuracy': 0.6158785755983655, 'macro avg': {'precision': 0.6396618408811605, 'recall': 0.6356121817391014, 'f1-score': 0.6153247075911628, 'support': 3426}, 'weighted avg': {'precision': 0.6554143932113234, 'recall': 0.6158785755983655, 'f1-score': 0.6131518407936752, 'support': 3426}};{'-1': {'precision': 0.542594385285576, 'recall': 0.7731034482758621, 'f1-score': 0.6376564277588168, 'support': 1450}, '1': {'precision': 0.7586206896551724, 'recall': 0.5224861040929762, 'f1-score': 0.6187911430281269, 'support': 1979}, 'accuracy': 0.6284631087780694, 'macro avg': {'precision': 0.6506075374703741, 'recall': 0.6477947761844192, 'f1-score': 0.6282237853934718, 'support': 3429}, 'weighted avg': {'precision': 0.6672709838120943, 'recall': 0.6284631087780694, 'f1-score': 0.6267685891813787, 'support': 3429}};{'-1': {'precision': 0.5518410852713178, 'recall': 0.7727272727272727, 'f1-score': 0.6438665912945166, 'support': 1474}, '1': {'precision': 0.7591660675772826, 'recall': 0.5330641090358404, 'f1-score': 0.6263345195729537, 'support': 1981}, 'accuracy': 0.6353111432706223, 'macro avg': {'precision': 0.6555035764243002, 'recall': 0.6528956908815566, 'f1-score': 0.6351005554337352, 'support': 3455}, 'weighted avg': {'precision': 0.6707154094241734, 'recall': 0.6353111432706223, 'f1-score': 0.6338141935867262, 'support': 3455}}
[32]_0.0001_0.3_20_['tanh']_OCSVM_linear_0.5_auto;{'-1': {'precision': 0.5194068905364152, 'recall': 0.8208132322536182, 'f1-score': 0.6362179487179488, 'support': 1451}, '1': {'precision': 0.7695035460992907, 'recall': 0.44060913705583754, 'f1-score': 0.5603615235635894, 'support': 1970}, 'accuracy': 0.6018707980122772, 'macro avg': {'precision': 0.6444552183178529, 'recall': 0.6307111846547279, 'f1-score': 0.5982897361407691, 'support': 3421}, 'weighted avg': {'precision': 0.6634263034153585, 'recall': 0.6018707980122772, 'f1-score': 0.592535646012866, 'support': 3421}};{'-1': {'precision': 0.5287154756685665, 'recall': 0.8322981366459627, 'f1-score': 0.6466487935656838, 'support': 1449}, '1': {'precision': 0.7841918294849023, 'recall': 0.45097037793667005, 'f1-score': 0.5726329442282749, 'support': 1958}, 'accuracy': 0.6131493982976225, 'macro avg': {'precision': 0.6564536525767344, 'recall': 0.6416342572913164, 'f1-score': 0.6096408688969794, 'support': 3407}, 'weighted avg': {'precision': 0.6755375187482218, 'recall': 0.6131493982976225, 'f1-score': 0.6041119479529317, 'support': 3407}};{'-1': {'precision': 0.512091641917692, 'recall': 0.8278463648834019, 'f1-score': 0.6327653997378768, 'support': 1458}, '1': {'precision': 0.7652011225444341, 'recall': 0.41565040650406504, 'f1-score': 0.5386894962133685, 'support': 1968}, 'accuracy': 0.5910683012259195, 'macro avg': {'precision': 0.6386463822310631, 'recall': 0.6217483856937335, 'f1-score': 0.5857274479756227, 'support': 3426}, 'weighted avg': {'precision': 0.6574855292129134, 'recall': 0.5910683012259195, 'f1-score': 0.5787253010407862, 'support': 3426}};{'-1': {'precision': 0.5183426845058265, 'recall': 0.8282758620689655, 'f1-score': 0.6376426864879216, 'support': 1450}, '1': {'precision': 0.7760791366906474, 'recall': 0.4360788276907529, 'f1-score': 0.5583953413134907, 'support': 1979}, 'accuracy': 0.6019247594050744, 'macro avg': {'precision': 0.647210910598237, 'recall': 0.6321773448798592, 'f1-score': 0.5980190139007061, 'support': 3429}, 'weighted avg': {'precision': 0.6670917188813764, 'recall': 0.6019247594050744, 'f1-score': 0.5919061755225676, 'support': 3429}};{'-1': {'precision': 0.5268125268125268, 'recall': 0.8331071913161465, 'f1-score': 0.645466491458607, 'support': 1474}, '1': {'precision': 0.7811387900355872, 'recall': 0.44321049974760224, 'f1-score': 0.5655394524959743, 'support': 1981}, 'accuracy': 0.6095513748191027, 'macro avg': {'precision': 0.653975658424057, 'recall': 0.6381588455318744, 'f1-score': 0.6055029719772906, 'support': 3455}, 'weighted avg': {'precision': 0.6726360658703798, 'recall': 0.6095513748191027, 'f1-score': 0.5996385712892943, 'support': 3455}}
[32]_0.0001_0.3_20_['tanh']_OCSVM_linear_0.6_auto;{'-1': {'precision': 0.49744195198740654, 'recall': 0.8711233631977946, 'f1-score': 0.6332665330661323, 'support': 1451}, '1': {'precision': 0.7875, 'recall': 0.3517766497461929, 'f1-score': 0.48631578947368415, 'support': 1970}, 'accuracy': 0.5720549546916106, 'macro avg': {'precision': 0.6424709759937033, 'recall': 0.6114500064719938, 'f1-score': 0.5597911612699082, 'support': 3421}, 'weighted avg': {'precision': 0.6644733330411362, 'recall': 0.5720549546916106, 'f1-score': 0.5486442106817059, 'support': 3421}};{'-1': {'precision': 0.5035488958990536, 'recall': 0.8812974465148378, 'f1-score': 0.6409033877038895, 'support': 1449}, '1': {'precision': 0.8025258323765786, 'recall': 0.35699693564862106, 'f1-score': 0.49416755037115595, 'support': 1958}, 'accuracy': 0.5799823891987086, 'macro avg': {'precision': 0.6530373641378161, 'recall': 0.6191471910817294, 'f1-score': 0.5675354690375227, 'support': 3407}, 'weighted avg': {'precision': 0.6753706868068886, 'recall': 0.5799823891987086, 'f1-score': 0.5565744268886584, 'support': 3407}};{'-1': {'precision': 0.49539524174980815, 'recall': 0.8854595336076817, 'f1-score': 0.6353346456692913, 'support': 1458}, '1': {'precision': 0.7963414634146342, 'recall': 0.3318089430894309, 'f1-score': 0.4684361549497848, 'support': 1968}, 'accuracy': 0.5674255691768827, 'macro avg': {'precision': 0.6458683525822212, 'recall': 0.6086342383485563, 'f1-score': 0.551885400309538, 'support': 3426}, 'weighted avg': {'precision': 0.6682680275747871, 'recall': 0.5674255691768827, 'f1-score': 0.5394630082682438, 'support': 3426}};{'-1': {'precision': 0.5039277297721917, 'recall': 0.8848275862068965, 'f1-score': 0.6421421421421422, 'support': 1450}, '1': {'precision': 0.8108720271800679, 'recall': 0.3617988883274381, 'f1-score': 0.5003494060097835, 'support': 1979}, 'accuracy': 0.5829687955672208, 'macro avg': {'precision': 0.6573998784761298, 'recall': 0.6233132372671673, 'f1-score': 0.5712457740759629, 'support': 3429}, 'weighted avg': {'precision': 0.6810763925223191, 'recall': 0.5829687955672208, 'f1-score': 0.5603084224553712, 'support': 3429}};{'-1': {'precision': 0.5036835982939124, 'recall': 0.8812754409769336, 'f1-score': 0.6410066617320503, 'support': 1474}, '1': {'precision': 0.8002283105022832, 'recall': 0.35386168601716306, 'f1-score': 0.49072453622681134, 'support': 1981}, 'accuracy': 0.5788712011577424, 'macro avg': {'precision': 0.6519559543980977, 'recall': 0.6175685634970483, 'f1-score': 0.5658655989794308, 'support': 3455}, 'weighted avg': {'precision': 0.6737140107062952, 'recall': 0.5788712011577424, 'f1-score': 0.5548391101760798, 'support': 3455}}
[32]_0.0001_0.3_20_['tanh']_OCSVM_linear_0.7_auto;{'-1': {'precision': 0.48036036036036034, 'recall': 0.9186767746381805, 'f1-score': 0.6308566019876951, 'support': 1451}, '1': {'precision': 0.8173374613003096, 'recall': 0.26802030456852793, 'f1-score': 0.40366972477064217, 'support': 1970}, 'accuracy': 0.5439929845074539, 'macro avg': {'precision': 0.648848910830335, 'recall': 0.5933485396033542, 'f1-score': 0.5172631633791687, 'support': 3421}, 'weighted avg': {'precision': 0.6744103132547481, 'recall': 0.5439929845074539, 'f1-score': 0.5000298998194419, 'support': 3421}};{'-1': {'precision': 0.4796659404502542, 'recall': 0.911663216011042, 'f1-score': 0.6285986200333096, 'support': 1449}, '1': {'precision': 0.8039816232771823, 'recall': 0.26813074565883555, 'f1-score': 0.40214477211796246, 'support': 1958}, 'accuracy': 0.5418256530672145, 'macro avg': {'precision': 0.6418237818637182, 'recall': 0.5898969808349388, 'f1-score': 0.515371696075636, 'support': 3407}, 'weighted avg': {'precision': 0.6660498873170358, 'recall': 0.5418256530672145, 'f1-score': 0.4984557863913226, 'support': 3407}};{'-1': {'precision': 0.4761565836298932, 'recall': 0.9176954732510288, 'f1-score': 0.626991565135895, 'support': 1458}, '1': {'precision': 0.8051948051948052, 'recall': 0.25203252032520324, 'f1-score': 0.38390092879256965, 'support': 1968}, 'accuracy': 0.535318155283129, 'macro avg': {'precision': 0.6406756944123493, 'recall': 0.5848639967881161, 'f1-score': 0.5054462469642323, 'support': 3426}, 'weighted avg': {'precision': 0.6651662800804906, 'recall': 0.535318155283129, 'f1-score': 0.48735281080908116, 'support': 3426}};{'-1': {'precision': 0.47707736389684813, 'recall': 0.9186206896551724, 'f1-score': 0.6280056577086279, 'support': 1450}, '1': {'precision': 0.814756671899529, 'recall': 0.26225366346639717, 'f1-score': 0.39678899082568814, 'support': 1979}, 'accuracy': 0.5398075240594926, 'macro avg': {'precision': 0.6459170178981886, 'recall': 0.5904371765607848, 'f1-score': 0.512397324267158, 'support': 3429}, 'weighted avg': {'precision': 0.6719643136015159, 'recall': 0.5398075240594926, 'f1-score': 0.49456215121654923, 'support': 3429}};{'-1': {'precision': 0.48552020021451553, 'recall': 0.921302578018996, 'f1-score': 0.635916647155233, 'support': 1474}, '1': {'precision': 0.8237082066869301, 'recall': 0.2735991923271075, 'f1-score': 0.41076165214096244, 'support': 1981}, 'accuracy': 0.5499276410998553, 'macro avg': {'precision': 0.6546142034507229, 'recall': 0.5974508851730518, 'f1-score': 0.5233391496480977, 'support': 3455}, 'weighted avg': {'precision': 0.6794277084118682, 'recall': 0.5499276410998553, 'f1-score': 0.5068190942975571, 'support': 3455}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_RBF_0.001_auto;{'-1': {'precision': 0.40749414519906324, 'recall': 0.11991729841488628, 'f1-score': 0.1853035143769968, 'support': 1451}, '1': {'precision': 0.5734802939211757, 'recall': 0.8715736040609137, 'f1-score': 0.6917808219178083, 'support': 1970}, 'accuracy': 0.552762350190003, 'macro avg': {'precision': 0.4904872195601195, 'recall': 0.4957454512379, 'f1-score': 0.43854216814740254, 'support': 3421}, 'weighted avg': {'precision': 0.5030781010548252, 'recall': 0.552762350190003, 'f1-score': 0.4769610109731379, 'support': 3421}};{'-1': {'precision': 0.5283018867924528, 'recall': 0.01932367149758454, 'f1-score': 0.037283621837549935, 'support': 1449}, '1': {'precision': 0.5763267740011926, 'recall': 0.9872318692543411, 'f1-score': 0.7277861445783133, 'support': 1958}, 'accuracy': 0.5755796888758439, 'macro avg': {'precision': 0.5523143303968228, 'recall': 0.5032777703759629, 'f1-score': 0.3825348832079316, 'support': 3407}, 'weighted avg': {'precision': 0.5559017485930728, 'recall': 0.5755796888758439, 'f1-score': 0.43411483390870187, 'support': 3407}};{'-1': {'precision': 0.42615384615384616, 'recall': 0.18998628257887518, 'f1-score': 0.2628083491461101, 'support': 1458}, '1': {'precision': 0.5745677233429395, 'recall': 0.8104674796747967, 'f1-score': 0.6724283305227656, 'support': 1968}, 'accuracy': 0.5464098073555166, 'macro avg': {'precision': 0.5003607847483929, 'recall': 0.500226881126836, 'f1-score': 0.4676183398344379, 'support': 3426}, 'weighted avg': {'precision': 0.5114073517896125, 'recall': 0.5464098073555166, 'f1-score': 0.498106692213611, 'support': 3426}};{'-1': {'precision': 0.5073684210526316, 'recall': 0.16620689655172413, 'f1-score': 0.2503896103896104, 'support': 1450}, '1': {'precision': 0.5907244414353419, 'recall': 0.8817584638706417, 'f1-score': 0.7074802351510238, 'support': 1979}, 'accuracy': 0.57917760279965, 'macro avg': {'precision': 0.5490464312439867, 'recall': 0.5239826802111829, 'f1-score': 0.4789349227703171, 'support': 3429}, 'weighted avg': {'precision': 0.5554761971790193, 'recall': 0.57917760279965, 'f1-score': 0.5141931526476556, 'support': 3429}};{'-1': {'precision': 1.0, 'recall': 0.0067842605156037995, 'f1-score': 0.013477088948787061, 'support': 1474}, '1': {'precision': 0.5750362844702467, 'recall': 1.0, 'f1-score': 0.7301879837817913, 'support': 1981}, 'accuracy': 0.5762662807525326, 'macro avg': {'precision': 0.7875181422351234, 'recall': 0.5033921302578019, 'f1-score': 0.3718325363652892, 'support': 3455}, 'weighted avg': {'precision': 0.7563377364791776, 'recall': 0.5762662807525326, 'f1-score': 0.4244189942061478, 'support': 3455}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_RBF_0.005_auto;{'-1': {'precision': 0.5254237288135594, 'recall': 0.021364576154376293, 'f1-score': 0.04105960264900663, 'support': 1451}, '1': {'precision': 0.5776323616894705, 'recall': 0.9857868020304569, 'f1-score': 0.7284321080270066, 'support': 1970}, 'accuracy': 0.5767319497223035, 'macro avg': {'precision': 0.551528045251515, 'recall': 0.5035756890924166, 'f1-score': 0.38474585533800665, 'support': 3421}, 'weighted avg': {'precision': 0.5554883317850721, 'recall': 0.5767319497223035, 'f1-score': 0.4368865057751861, 'support': 3421}};{'-1': {'precision': 0.6263736263736264, 'recall': 0.039337474120082816, 'f1-score': 0.07402597402597402, 'support': 1449}, '1': {'precision': 0.5802171290711701, 'recall': 0.982635342185904, 'f1-score': 0.7296169890026544, 'support': 1958}, 'accuracy': 0.5814499559729968, 'macro avg': {'precision': 0.6032953777223982, 'recall': 0.5109864081529933, 'f1-score': 0.4018214815143142, 'support': 3407}, 'weighted avg': {'precision': 0.5998475266617951, 'recall': 0.5814499559729968, 'f1-score': 0.45079357230138933, 'support': 3407}};{'-1': {'precision': 0.6470588235294118, 'recall': 0.0075445816186556925, 'f1-score': 0.014915254237288135, 'support': 1458}, '1': {'precision': 0.5755353476092696, 'recall': 0.9969512195121951, 'f1-score': 0.7297749674539706, 'support': 1968}, 'accuracy': 0.5758902510215995, 'macro avg': {'precision': 0.6112970855693407, 'recall': 0.5022479005654255, 'f1-score': 0.3723451108456294, 'support': 3426}, 'weighted avg': {'precision': 0.6059735343843915, 'recall': 0.5758902510215995, 'f1-score': 0.42555270771377124, 'support': 3426}};{'-1': {'precision': 0.6263736263736264, 'recall': 0.039310344827586205, 'f1-score': 0.07397793640493186, 'support': 1450}, '1': {'precision': 0.5826842420611145, 'recall': 0.9828196058615463, 'f1-score': 0.7316155726913673, 'support': 1979}, 'accuracy': 0.5838436862058909, 'macro avg': {'precision': 0.6045289342173704, 'recall': 0.5110649753445662, 'f1-score': 0.4027967545481496, 'support': 3429}, 'weighted avg': {'precision': 0.6011589015108497, 'recall': 0.5838436862058909, 'f1-score': 0.4535244170730146, 'support': 3429}};{'-1': {'precision': 0.8076923076923077, 'recall': 0.014246947082767978, 'f1-score': 0.027999999999999997, 'support': 1474}, '1': {'precision': 0.5762613006707495, 'recall': 0.9974760222110045, 'f1-score': 0.7304990757855822, 'support': 1981}, 'accuracy': 0.5780028943560058, 'macro avg': {'precision': 0.6919768041815286, 'recall': 0.5058614846468863, 'f1-score': 0.3792495378927911, 'support': 3455}, 'weighted avg': {'precision': 0.6749962657502797, 'recall': 0.5780028943560058, 'f1-score': 0.4307932472159879, 'support': 3455}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_RBF_0.01_auto;{'-1': {'precision': 0.631578947368421, 'recall': 0.016540317022742935, 'f1-score': 0.03223640026863667, 'support': 1451}, '1': {'precision': 0.5781850428613656, 'recall': 0.9928934010152284, 'f1-score': 0.7308051559872968, 'support': 1970}, 'accuracy': 0.5787781350482315, 'macro avg': {'precision': 0.6048819951148934, 'recall': 0.5047168590189857, 'f1-score': 0.3815207781279667, 'support': 3421}, 'weighted avg': {'precision': 0.6008317997861646, 'recall': 0.5787781350482315, 'f1-score': 0.43451072028201304, 'support': 3421}};{'-1': {'precision': 0.625, 'recall': 0.041407867494824016, 'f1-score': 0.07766990291262135, 'support': 1449}, '1': {'precision': 0.5804892781636968, 'recall': 0.9816138917262512, 'f1-score': 0.7295501992788005, 'support': 1958}, 'accuracy': 0.5817434693278544, 'macro avg': {'precision': 0.6027446390818484, 'recall': 0.5115108796105376, 'f1-score': 0.4036100510957109, 'support': 3407}, 'weighted avg': {'precision': 0.5994197260477013, 'recall': 0.5817434693278544, 'f1-score': 0.4523049543611035, 'support': 3407}};{'-1': {'precision': 0.654320987654321, 'recall': 0.03635116598079561, 'f1-score': 0.06887589343729694, 'support': 1458}, '1': {'precision': 0.5799701046337817, 'recall': 0.9857723577235772, 'f1-score': 0.7302842085450781, 'support': 1968}, 'accuracy': 0.5817279626386457, 'macro avg': {'precision': 0.6171455461440514, 'recall': 0.5110617618521864, 'f1-score': 0.39958005099118754, 'support': 3426}, 'weighted avg': {'precision': 0.6116115487213317, 'recall': 0.5817279626386457, 'f1-score': 0.4488092163013114, 'support': 3426}};{'-1': {'precision': 0.660377358490566, 'recall': 0.04827586206896552, 'f1-score': 0.08997429305912596, 'support': 1450}, '1': {'precision': 0.5847126090881734, 'recall': 0.9818089944416372, 'f1-score': 0.7329309694454924, 'support': 1979}, 'accuracy': 0.5870516185476815, 'macro avg': {'precision': 0.6225449837893697, 'recall': 0.5150424282553013, 'f1-score': 0.4114526312523092, 'support': 3429}, 'weighted avg': {'precision': 0.6167084932040874, 'recall': 0.5870516185476815, 'f1-score': 0.46104786044571655, 'support': 3429}};{'-1': {'precision': 0.68, 'recall': 0.023066485753052916, 'f1-score': 0.04461942257217848, 'support': 1474}, '1': {'precision': 0.5770925110132159, 'recall': 0.9919232710752145, 'f1-score': 0.7296695135536577, 'support': 1981}, 'accuracy': 0.5785817655571636, 'macro avg': {'precision': 0.6285462555066079, 'recall': 0.5074948784141337, 'f1-score': 0.3871444680629181, 'support': 3455}, 'weighted avg': {'precision': 0.6209957349687932, 'recall': 0.5785817655571636, 'f1-score': 0.4374079117861613, 'support': 3455}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_RBF_0.05_auto;{'-1': {'precision': 0.5739130434782609, 'recall': 0.09097174362508614, 'f1-score': 0.1570493753718025, 'support': 1451}, '1': {'precision': 0.5866499529927922, 'recall': 0.950253807106599, 'f1-score': 0.7254408060453401, 'support': 1970}, 'accuracy': 0.5857936275942707, 'macro avg': {'precision': 0.5802814982355265, 'recall': 0.5206127753658426, 'f1-score': 0.4412450907085713, 'support': 3421}, 'weighted avg': {'precision': 0.5812476566742933, 'recall': 0.5857936275942707, 'f1-score': 0.48436043015896096, 'support': 3421}};{'-1': {'precision': 0.6112956810631229, 'recall': 0.12698412698412698, 'f1-score': 0.2102857142857143, 'support': 1449}, '1': {'precision': 0.5927237604636189, 'recall': 0.9402451481103167, 'f1-score': 0.727093206951027, 'support': 1958}, 'accuracy': 0.5943645435867332, 'macro avg': {'precision': 0.6020097207633709, 'recall': 0.5336146375472218, 'f1-score': 0.46868946061837063, 'support': 3407}, 'weighted avg': {'precision': 0.6006224141027974, 'recall': 0.5943645435867332, 'f1-score': 0.5072945404197566, 'support': 3407}};{'-1': {'precision': 0.5578512396694215, 'recall': 0.09259259259259259, 'f1-score': 0.15882352941176472, 'support': 1458}, '1': {'precision': 0.5844849246231156, 'recall': 0.945630081300813, 'f1-score': 0.7224378881987578, 'support': 1968}, 'accuracy': 0.5826036193812025, 'macro avg': {'precision': 0.5711680821462686, 'recall': 0.5191113369467029, 'f1-score': 0.44063070880526123, 'support': 3426}, 'weighted avg': {'precision': 0.5731504492400199, 'recall': 0.5826036193812025, 'f1-score': 0.4825809894505278, 'support': 3426}};{'-1': {'precision': 0.5809128630705395, 'recall': 0.09655172413793103, 'f1-score': 0.1655824955647546, 'support': 1450}, '1': {'precision': 0.5890840652446675, 'recall': 0.9489641232945932, 'f1-score': 0.726920843816528, 'support': 1979}, 'accuracy': 0.5885097696121319, 'macro avg': {'precision': 0.5849984641576035, 'recall': 0.5227579237162622, 'f1-score': 0.4462516696906413, 'support': 3429}, 'weighted avg': {'precision': 0.585628759571735, 'recall': 0.5885097696121319, 'f1-score': 0.48955117191070374, 'support': 3429}};{'-1': {'precision': 0.5469387755102041, 'recall': 0.09090909090909091, 'f1-score': 0.1559045956951716, 'support': 1474}, '1': {'precision': 0.5825545171339563, 'recall': 0.9439676930843008, 'f1-score': 0.7204777499518397, 'support': 1981}, 'accuracy': 0.5800289435600579, 'macro avg': {'precision': 0.5647466463220803, 'recall': 0.5174383919966958, 'f1-score': 0.4381911728235056, 'support': 3455}, 'weighted avg': {'precision': 0.5673598418362976, 'recall': 0.5800289435600579, 'f1-score': 0.47961499181165773, 'support': 3455}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_RBF_0.1_auto;{'-1': {'precision': 0.5115740740740741, 'recall': 0.15230875258442453, 'f1-score': 0.23473181093998938, 'support': 1451}, '1': {'precision': 0.5884911341585815, 'recall': 0.8928934010152284, 'f1-score': 0.7094172212139543, 'support': 1970}, 'accuracy': 0.5787781350482315, 'macro avg': {'precision': 0.5500326041163277, 'recall': 0.5226010767998265, 'f1-score': 0.4720745160769719, 'support': 3421}, 'weighted avg': {'precision': 0.5558671487208089, 'recall': 0.5787781350482315, 'f1-score': 0.5080817841173384, 'support': 3421}};{'-1': {'precision': 0.5281553398058253, 'recall': 0.18771566597653555, 'f1-score': 0.2769857433808554, 'support': 1449}, '1': {'precision': 0.593015214384509, 'recall': 0.8758937691521961, 'f1-score': 0.7072164948453609, 'support': 1958}, 'accuracy': 0.5832110361021426, 'macro avg': {'precision': 0.5605852770951671, 'recall': 0.5318047175643659, 'f1-score': 0.49210111911310817, 'support': 3407}, 'weighted avg': {'precision': 0.5654302545182006, 'recall': 0.5832110361021426, 'f1-score': 0.5242389900399401, 'support': 3407}};{'-1': {'precision': 0.4966292134831461, 'recall': 0.15157750342935528, 'f1-score': 0.232264844981608, 'support': 1458}, '1': {'precision': 0.5850385776585039, 'recall': 0.8861788617886179, 'f1-score': 0.704788846231562, 'support': 1968}, 'accuracy': 0.5735551663747811, 'macro avg': {'precision': 0.540833895570825, 'recall': 0.5188781826089865, 'f1-score': 0.468526845606585, 'support': 3426}, 'weighted avg': {'precision': 0.5474142773176773, 'recall': 0.5735551663747811, 'f1-score': 0.5036971959623171, 'support': 3426}};{'-1': {'precision': 0.526, 'recall': 0.1813793103448276, 'f1-score': 0.26974358974358975, 'support': 1450}, '1': {'precision': 0.5947422328439741, 'recall': 0.8802425467407782, 'f1-score': 0.7098614506927465, 'support': 1979}, 'accuracy': 0.5847185768445611, 'macro avg': {'precision': 0.5603711164219871, 'recall': 0.5308109285428029, 'f1-score': 0.48980252021816817, 'support': 3429}, 'weighted avg': {'precision': 0.5656736304456765, 'recall': 0.5847185768445611, 'f1-score': 0.5237515357390348, 'support': 3429}};{'-1': {'precision': 0.5079726651480638, 'recall': 0.15128900949796473, 'f1-score': 0.23314166231050704, 'support': 1474}, '1': {'precision': 0.5852122015915119, 'recall': 0.8909641595153963, 'f1-score': 0.7064238543125876, 'support': 1981}, 'accuracy': 0.575397973950796, 'macro avg': {'precision': 0.5465924333697878, 'recall': 0.5211265845066805, 'f1-score': 0.4697827583115473, 'support': 3455}, 'weighted avg': {'precision': 0.5522596468251899, 'recall': 0.575397973950796, 'f1-score': 0.5045083836870979, 'support': 3455}}
[32]_0.0001_0.3_20_['sigmoid']_OCSVM_RBF_0.2_auto;{'-1': {'precision': 0.46264744429882043, 'recall': 0.24328049620951067, 'f1-score': 0.31887985546522135, 'support': 1451}, '1': {'precision': 0.5869074492099323, 'recall': 0.7918781725888325, 'f1-score': 0.6741573033707866, 'support': 1970}, 'accuracy': 0.5591932183572055, 'macro avg': {'precision': 0.5247774467543764, 'recall': 0.5175793343991716, 'f1-score': 0.496518579418004, 'support': 3421}, 'weighted avg': {'precision': 0.5342031910614309, 'recall': 0.5591932183572055, 'f1-score': 0.5234681549022174, 'support': 3421}};{'-1': {'precision': 0.4735023041474654, 'recall': 0.2836438923395445, 'f1-score': 0.3547690979715149, 'support': 1449}, '1': {'precision': 0.5911776289877905, 'recall': 0.7665985699693565, 'f1-score': 0.6675561485434733, 'support': 1958}, 'accuracy': 0.5611975344878192, 'macro avg': {'precision': 0.5323399665676279, 'recall': 0.5251212311544505, 'f1-score': 0.5111626232574942, 'support': 3407}, 'weighted avg': {'precision': 0.54113021316929, 'recall': 0.5611975344878192, 'f1-score': 0.5345275496944074, 'support': 3407}};{'-1': {'precision': 0.465495608531995, 'recall': 0.2544581618655693, 'f1-score': 0.3290465631929047, 'support': 1458}, '1': {'precision': 0.5865348041080258, 'recall': 0.7835365853658537, 'f1-score': 0.6708723080269741, 'support': 1968}, 'accuracy': 0.5583771161704612, 'macro avg': {'precision': 0.5260152063200104, 'recall': 0.5189973736157115, 'f1-score': 0.4999594356099394, 'support': 3426}, 'weighted avg': {'precision': 0.5350242532761948, 'recall': 0.5583771161704612, 'f1-score': 0.5254018071606362, 'support': 3426}};{'-1': {'precision': 0.4765714285714286, 'recall': 0.28758620689655173, 'f1-score': 0.3587096774193549, 'support': 1450}, '1': {'precision': 0.5955364134690682, 'recall': 0.7685699848408287, 'f1-score': 0.6710787557908671, 'support': 1979}, 'accuracy': 0.5651793525809273, 'macro avg': {'precision': 0.5360539210202484, 'recall': 0.5280780958686903, 'f1-score': 0.5148942166051109, 'support': 3429}, 'weighted avg': {'precision': 0.5452304268544349, 'recall': 0.5651793525809273, 'f1-score': 0.538989177593523, 'support': 3429}};{'-1': {'precision': 0.46938775510204084, 'recall': 0.26526458616010856, 'f1-score': 0.33896835717381885, 'support': 1474}, '1': {'precision': 0.5869565217391305, 'recall': 0.7768803634528016, 'f1-score': 0.6686943297849228, 'support': 1981}, 'accuracy': 0.5586107091172214, 'macro avg': {'precision': 0.5281721384205856, 'recall': 0.5210724748064551, 'f1-score': 0.5038313434793709, 'support': 3455}, 'weighted avg': {'precision': 0.5367983851188497, 'recall': 0.5586107091172214, 'f1-score': 0.5280239727288397, 'support': 3455}}
