Parameters;fold1;fold2;fold3;fold4;fold5
[32]_0.0001_0.3_50_['tanh']_OCSVM_sigmoid_0.3_auto;{'-1': {'precision': 0.28238583410997203, 'recall': 0.482484076433121, 'f1-score': 0.3562610229276896, 'support': 628}, '1': {'precision': 0.7863247863247863, 'recall': 0.6083418107833164, 'f1-score': 0.6859764840837396, 'support': 1966}, 'accuracy': 0.5778720123361604, 'macro avg': {'precision': 0.5343553102173791, 'recall': 0.5454129436082187, 'f1-score': 0.5211187535057146, 'support': 2594}, 'weighted avg': {'precision': 0.6643226035989176, 'recall': 0.5778720123361604, 'f1-score': 0.6061533115293836, 'support': 2594}};{'-1': {'precision': 0.2754435107376284, 'recall': 0.46899841017488075, 'f1-score': 0.3470588235294118, 'support': 629}, '1': {'precision': 0.7829759584145549, 'recall': 0.6082786471479051, 'f1-score': 0.6846590909090908, 'support': 1981}, 'accuracy': 0.5747126436781609, 'macro avg': {'precision': 0.5292097345760917, 'recall': 0.538638528661393, 'f1-score': 0.5158589572192513, 'support': 2610}, 'weighted avg': {'precision': 0.6606625830931806, 'recall': 0.5747126436781609, 'f1-score': 0.6032987199582027, 'support': 2610}};{'-1': {'precision': 0.301010101010101, 'recall': 0.47527910685805425, 'f1-score': 0.36858379715522577, 'support': 627}, '1': {'precision': 0.7962848297213623, 'recall': 0.6501516683518705, 'f1-score': 0.7158363484553298, 'support': 1978}, 'accuracy': 0.6080614203454895, 'macro avg': {'precision': 0.5486474653657316, 'recall': 0.5627153876049624, 'f1-score': 0.5422100728052778, 'support': 2605}, 'weighted avg': {'precision': 0.6770766704499761, 'recall': 0.6080614203454895, 'f1-score': 0.6322557919619842, 'support': 2605}};{'-1': {'precision': 0.28446601941747574, 'recall': 0.47030497592295345, 'f1-score': 0.35450695704779195, 'support': 623}, '1': {'precision': 0.7899427116486314, 'recall': 0.6274014155712841, 'f1-score': 0.6993519301211609, 'support': 1978}, 'accuracy': 0.5897731641676278, 'macro avg': {'precision': 0.5372043655330536, 'recall': 0.5488531957471188, 'f1-score': 0.5269294435844765, 'support': 2601}, 'weighted avg': {'precision': 0.6688692863275972, 'recall': 0.5897731641676278, 'f1-score': 0.6167535378779049, 'support': 2601}};{'-1': {'precision': 0.28736740597878496, 'recall': 0.47527910685805425, 'f1-score': 0.358173076923077, 'support': 627}, '1': {'precision': 0.789776357827476, 'recall': 0.6258227848101265, 'f1-score': 0.6983050847457627, 'support': 1975}, 'accuracy': 0.5895465026902382, 'macro avg': {'precision': 0.5385718819031304, 'recall': 0.5505509458340904, 'f1-score': 0.5282390808344198, 'support': 2602}, 'weighted avg': {'precision': 0.668711633458095, 'recall': 0.5895465026902382, 'f1-score': 0.6163439898553614, 'support': 2602}}
[32]_0.0001_0.3_50_['tanh']_OCSVM_sigmoid_0.4_auto;{'-1': {'precision': 0.2679245283018868, 'recall': 0.5652866242038217, 'f1-score': 0.3635432667690733, 'support': 628}, '1': {'precision': 0.7848699763593381, 'recall': 0.5066124109867752, 'f1-score': 0.6157650695517776, 'support': 1966}, 'accuracy': 0.5208172706245181, 'macro avg': {'precision': 0.5263972523306124, 'recall': 0.5359495175952984, 'f1-score': 0.4896541681604254, 'support': 2594}, 'weighted avg': {'precision': 0.65971895809408, 'recall': 0.5208172706245181, 'f1-score': 0.5547028906205754, 'support': 2594}};{'-1': {'precision': 0.27677224736048267, 'recall': 0.5834658187599364, 'f1-score': 0.37544757033248083, 'support': 629}, '1': {'precision': 0.7959501557632399, 'recall': 0.5159010600706714, 'f1-score': 0.6260336906584993, 'support': 1981}, 'accuracy': 0.532183908045977, 'macro avg': {'precision': 0.5363612015618613, 'recall': 0.5496834394153038, 'f1-score': 0.5007406304954901, 'support': 2610}, 'weighted avg': {'precision': 0.6708302690255639, 'recall': 0.532183908045977, 'f1-score': 0.5656433957600068, 'support': 2610}};{'-1': {'precision': 0.28094462540716614, 'recall': 0.5502392344497608, 'f1-score': 0.3719676549865229, 'support': 627}, '1': {'precision': 0.7952069716775599, 'recall': 0.5535894843276037, 'f1-score': 0.6527570789865873, 'support': 1978}, 'accuracy': 0.5527831094049904, 'macro avg': {'precision': 0.538075798542363, 'recall': 0.5519143593886822, 'f1-score': 0.5123623669865551, 'support': 2605}, 'weighted avg': {'precision': 0.6714286641491388, 'recall': 0.5527831094049904, 'f1-score': 0.5851735976629633, 'support': 2605}};{'-1': {'precision': 0.2762128325508607, 'recall': 0.5666131621187801, 'f1-score': 0.3713834823776959, 'support': 623}, '1': {'precision': 0.7959183673469388, 'recall': 0.532355915065723, 'f1-score': 0.6379884883368677, 'support': 1978}, 'accuracy': 0.540561322568243, 'macro avg': {'precision': 0.5360655999488997, 'recall': 0.5494845385922515, 'f1-score': 0.5046859853572818, 'support': 2601}, 'weighted avg': {'precision': 0.6714368032646794, 'recall': 0.540561322568243, 'f1-score': 0.5741303881013567, 'support': 2601}};{'-1': {'precision': 0.281055900621118, 'recall': 0.5773524720893142, 'f1-score': 0.3780678851174935, 'support': 627}, '1': {'precision': 0.7983257229832572, 'recall': 0.5311392405063291, 'f1-score': 0.6378838552751596, 'support': 1975}, 'accuracy': 0.5422751729438893, 'macro avg': {'precision': 0.5396908118021876, 'recall': 0.5542458562978216, 'f1-score': 0.5079758701963265, 'support': 2602}, 'weighted avg': {'precision': 0.6736799971488755, 'recall': 0.5422751729438893, 'f1-score': 0.5752763943647612, 'support': 2602}}
[32]_0.0001_0.3_50_['tanh']_OCSVM_sigmoid_0.5_auto;{'-1': {'precision': 0.2653190145293746, 'recall': 0.6687898089171974, 'f1-score': 0.37991858887381275, 'support': 628}, '1': {'precision': 0.7942631058358062, 'recall': 0.4084435401831129, 'f1-score': 0.539469264360094, 'support': 1966}, 'accuracy': 0.47147262914417887, 'macro avg': {'precision': 0.5297910601825904, 'recall': 0.5386166745501552, 'f1-score': 0.4596939266169534, 'support': 2594}, 'weighted avg': {'precision': 0.6662072502689446, 'recall': 0.47147262914417887, 'f1-score': 0.5008425009809943, 'support': 2594}};{'-1': {'precision': 0.27614795918367346, 'recall': 0.6883942766295708, 'f1-score': 0.3941738734638143, 'support': 629}, '1': {'precision': 0.8119001919385797, 'recall': 0.4270570418980313, 'f1-score': 0.559708898445253, 'support': 1981}, 'accuracy': 0.4900383141762452, 'macro avg': {'precision': 0.5440240755611265, 'recall': 0.557725659263801, 'f1-score': 0.4769413859545336, 'support': 2610}, 'weighted avg': {'precision': 0.6827859565351942, 'recall': 0.4900383141762452, 'f1-score': 0.5198155916585384, 'support': 2610}};{'-1': {'precision': 0.272068511198946, 'recall': 0.6586921850079744, 'f1-score': 0.3850815850815851, 'support': 627}, '1': {'precision': 0.8031278748850046, 'recall': 0.4413549039433772, 'f1-score': 0.5696574225122348, 'support': 1978}, 'accuracy': 0.49366602687140115, 'macro avg': {'precision': 0.5375981930419753, 'recall': 0.5500235444756758, 'f1-score': 0.47736950379690996, 'support': 2605}, 'weighted avg': {'precision': 0.6753066767924294, 'recall': 0.49366602687140115, 'f1-score': 0.525231683522209, 'support': 2605}};{'-1': {'precision': 0.2710097719869707, 'recall': 0.6677367576243981, 'f1-score': 0.38554216867469876, 'support': 623}, '1': {'precision': 0.8058161350844277, 'recall': 0.43427704752275026, 'f1-score': 0.5643889618922471, 'support': 1978}, 'accuracy': 0.49019607843137253, 'macro avg': {'precision': 0.5384129535356992, 'recall': 0.5510069025735742, 'f1-score': 0.4749655652834729, 'support': 2601}, 'weighted avg': {'precision': 0.6777175713744256, 'recall': 0.49019607843137253, 'f1-score': 0.5215509948893511, 'support': 2601}};{'-1': {'precision': 0.27722772277227725, 'recall': 0.6698564593301436, 'f1-score': 0.3921568627450981, 'support': 627}, '1': {'precision': 0.8095676172953082, 'recall': 0.44556962025316454, 'f1-score': 0.574787720444154, 'support': 1975}, 'accuracy': 0.49961568024596464, 'macro avg': {'precision': 0.5433976700337928, 'recall': 0.5577130397916541, 'f1-score': 0.48347229159462607, 'support': 2602}, 'weighted avg': {'precision': 0.6812904789917185, 'recall': 0.49961568024596464, 'f1-score': 0.530779439207679, 'support': 2602}}
[32]_0.0001_0.3_50_['tanh']_OCSVM_sigmoid_0.6_auto;{'-1': {'precision': 0.26360067302299495, 'recall': 0.7484076433121019, 'f1-score': 0.38987971795935294, 'support': 628}, '1': {'precision': 0.8051787916152897, 'recall': 0.33214649033570703, 'f1-score': 0.4702916816708679, 'support': 1966}, 'accuracy': 0.43292212798766383, 'macro avg': {'precision': 0.5343897323191423, 'recall': 0.5402770668239044, 'f1-score': 0.4300856998151104, 'support': 2594}, 'weighted avg': {'precision': 0.6740642740840788, 'recall': 0.43292212798766383, 'f1-score': 0.4508241746505011, 'support': 2594}};{'-1': {'precision': 0.26852367688022283, 'recall': 0.766295707472178, 'f1-score': 0.3976897689768977, 'support': 629}, '1': {'precision': 0.8196319018404908, 'recall': 0.337203432609793, 'f1-score': 0.4778254649499284, 'support': 1981}, 'accuracy': 0.44061302681992337, 'macro avg': {'precision': 0.5440777893603568, 'recall': 0.5517495700409856, 'f1-score': 0.43775761696341303, 'support': 2610}, 'weighted avg': {'precision': 0.6868169311508324, 'recall': 0.44061302681992337, 'f1-score': 0.45851306925374585, 'support': 2610}};{'-1': {'precision': 0.2684602175157413, 'recall': 0.748006379585327, 'f1-score': 0.39511373209772543, 'support': 627}, '1': {'precision': 0.8158508158508159, 'recall': 0.3538928210313448, 'f1-score': 0.4936530324400563, 'support': 1978}, 'accuracy': 0.4487523992322457, 'macro avg': {'precision': 0.5421555166832785, 'recall': 0.5509496003083358, 'f1-score': 0.44438338226889085, 'support': 2605}, 'weighted avg': {'precision': 0.6840988369041396, 'recall': 0.4487523992322457, 'f1-score': 0.4699355117818447, 'support': 2605}};{'-1': {'precision': 0.2680295286768881, 'recall': 0.7576243980738363, 'f1-score': 0.39597315436241615, 'support': 623}, '1': {'precision': 0.8202380952380952, 'recall': 0.3483316481294237, 'f1-score': 0.48899929027679206, 'support': 1978}, 'accuracy': 0.4463667820069204, 'macro avg': {'precision': 0.5441338119574917, 'recall': 0.55297802310163, 'f1-score': 0.4424862223196041, 'support': 2601}, 'weighted avg': {'precision': 0.6879712990183212, 'recall': 0.4463667820069204, 'f1-score': 0.4667173669109112, 'support': 2601}};{'-1': {'precision': 0.26977803073420603, 'recall': 0.7559808612440191, 'f1-score': 0.39765100671140935, 'support': 627}, '1': {'precision': 0.8189349112426035, 'recall': 0.35037974683544304, 'f1-score': 0.49078014184397156, 'support': 1975}, 'accuracy': 0.44811683320522677, 'macro avg': {'precision': 0.5443564709884048, 'recall': 0.5531803040397311, 'f1-score': 0.44421557427769043, 'support': 2602}, 'weighted avg': {'precision': 0.6866054092907338, 'recall': 0.44811683320522677, 'f1-score': 0.4683389551690613, 'support': 2602}}
[32]_0.0001_0.3_50_['tanh']_OCSVM_sigmoid_0.7_auto;{'-1': {'precision': 0.25918570009930486, 'recall': 0.8312101910828026, 'f1-score': 0.3951551854655564, 'support': 628}, '1': {'precision': 0.8172413793103448, 'recall': 0.24109867751780265, 'f1-score': 0.3723487824037706, 'support': 1966}, 'accuracy': 0.38396299151888974, 'macro avg': {'precision': 0.5382135397048249, 'recall': 0.5361544343003026, 'f1-score': 0.3837519839346635, 'support': 2594}, 'weighted avg': {'precision': 0.682137691359484, 'recall': 0.38396299151888974, 'f1-score': 0.37787014752435716, 'support': 2594}};{'-1': {'precision': 0.26152304609218435, 'recall': 0.8298887122416534, 'f1-score': 0.39771428571428563, 'support': 629}, '1': {'precision': 0.8257328990228013, 'recall': 0.25593134780413934, 'f1-score': 0.39075144508670523, 'support': 1981}, 'accuracy': 0.39425287356321836, 'macro avg': {'precision': 0.5436279725574928, 'recall': 0.5429100300228964, 'f1-score': 0.3942328654004954, 'support': 2610}, 'weighted avg': {'precision': 0.6897604861900971, 'recall': 0.39425287356321836, 'f1-score': 0.39242946300040177, 'support': 2610}};{'-1': {'precision': 0.2654100866021396, 'recall': 0.8309409888357256, 'f1-score': 0.4023166023166024, 'support': 627}, '1': {'precision': 0.8348909657320872, 'recall': 0.27098078867542974, 'f1-score': 0.40916030534351144, 'support': 1978}, 'accuracy': 0.40575815738963533, 'macro avg': {'precision': 0.5501505261671134, 'recall': 0.5509608887555777, 'f1-score': 0.4057384538300569, 'support': 2605}, 'weighted avg': {'precision': 0.6978220554770096, 'recall': 0.40575815738963533, 'f1-score': 0.40751308776275447, 'support': 2605}};{'-1': {'precision': 0.25914634146341464, 'recall': 0.8186195826645265, 'f1-score': 0.39367039752991123, 'support': 623}, '1': {'precision': 0.8214849921011058, 'recall': 0.26289180990899896, 'f1-score': 0.3983148219073152, 'support': 1978}, 'accuracy': 0.39600153787005, 'macro avg': {'precision': 0.5403156667822602, 'recall': 0.5407556962867628, 'f1-score': 0.3959926097186132, 'support': 2601}, 'weighted avg': {'precision': 0.6867918051163762, 'recall': 0.39600153787005, 'f1-score': 0.39720237423829463, 'support': 2601}};{'-1': {'precision': 0.25827482447342026, 'recall': 0.8213716108452951, 'f1-score': 0.3929797787104159, 'support': 627}, '1': {'precision': 0.8157894736842105, 'recall': 0.25113924050632913, 'f1-score': 0.3840495547812621, 'support': 1975}, 'accuracy': 0.38854727132974637, 'macro avg': {'precision': 0.5370321490788154, 'recall': 0.5362554256758121, 'f1-score': 0.388514666745839, 'support': 2602}, 'weighted avg': {'precision': 0.6814460128636243, 'recall': 0.38854727132974637, 'f1-score': 0.3862014573191481, 'support': 2602}}
[32]_0.0001_0.3_50_['tanh']_OCSVM_poly_0.001_auto;{'-1': {'precision': 0.2550644567219153, 'recall': 0.8821656050955414, 'f1-score': 0.3957142857142858, 'support': 628}, '1': {'precision': 0.8246445497630331, 'recall': 0.1770091556459817, 'f1-score': 0.2914572864321608, 'support': 1966}, 'accuracy': 0.34772552043176563, 'macro avg': {'precision': 0.5398545032424742, 'recall': 0.5295873803707616, 'f1-score': 0.3435857860732233, 'support': 2594}, 'weighted avg': {'precision': 0.6867508341000332, 'recall': 0.34772552043176563, 'f1-score': 0.31669760854055495, 'support': 2594}};{'-1': {'precision': 0.2750906892382104, 'recall': 0.7233704292527822, 'f1-score': 0.39859833552343404, 'support': 629}, '1': {'precision': 0.8179916317991632, 'recall': 0.39475012619888944, 'f1-score': 0.5325161729656112, 'support': 1981}, 'accuracy': 0.4739463601532567, 'macro avg': {'precision': 0.5465411605186868, 'recall': 0.5590602777258358, 'f1-score': 0.4655572542445226, 'support': 2610}, 'weighted avg': {'precision': 0.6871545847222132, 'recall': 0.4739463601532567, 'f1-score': 0.5002424872372091, 'support': 2610}};{'-1': {'precision': 0.26851851851851855, 'recall': 0.7862838915470495, 'f1-score': 0.4003248071457573, 'support': 627}, '1': {'precision': 0.8257477243172952, 'recall': 0.32103134479271994, 'f1-score': 0.46232253367309795, 'support': 1978}, 'accuracy': 0.4330134357005758, 'macro avg': {'precision': 0.5471331214179068, 'recall': 0.5536576181698847, 'f1-score': 0.43132367040942765, 'support': 2605}, 'weighted avg': {'precision': 0.6916276813092979, 'recall': 0.4330134357005758, 'f1-score': 0.44740024018647895, 'support': 2605}};{'-1': {'precision': 0.2688838782412627, 'recall': 0.7656500802568218, 'f1-score': 0.3979974968710888, 'support': 623}, '1': {'precision': 0.8234582829504232, 'recall': 0.3442871587462083, 'f1-score': 0.48556149732620324, 'support': 1978}, 'accuracy': 0.44521337946943484, 'macro avg': {'precision': 0.546171080595843, 'recall': 0.5549686195015151, 'f1-score': 0.44177949709864606, 'support': 2601}, 'weighted avg': {'precision': 0.6906248134641461, 'recall': 0.44521337946943484, 'f1-score': 0.4645878824536403, 'support': 2601}};{'-1': {'precision': 0.27124773960216997, 'recall': 0.7177033492822966, 'f1-score': 0.39370078740157477, 'support': 627}, '1': {'precision': 0.8123011664899258, 'recall': 0.3878481012658228, 'f1-score': 0.5250171350239891, 'support': 1975}, 'accuracy': 0.46733282090699463, 'macro avg': {'precision': 0.5417744530460479, 'recall': 0.5527757252740597, 'f1-score': 0.4593589612127819, 'support': 2602}, 'weighted avg': {'precision': 0.6819243414866119, 'recall': 0.46733282090699463, 'f1-score': 0.49337403357923365, 'support': 2602}}
[32]_0.0001_0.3_50_['tanh']_OCSVM_poly_0.005_auto;{'-1': {'precision': 0.26838709677419353, 'recall': 0.6624203821656051, 'f1-score': 0.3820018365472911, 'support': 628}, '1': {'precision': 0.7969348659003831, 'recall': 0.4231943031536114, 'f1-score': 0.5528239202657808, 'support': 1966}, 'accuracy': 0.4811102544333076, 'macro avg': {'precision': 0.5326609813372883, 'recall': 0.5428073426596083, 'f1-score': 0.4674128784065359, 'support': 2594}, 'weighted avg': {'precision': 0.668974958802755, 'recall': 0.4811102544333076, 'f1-score': 0.5114683811080276, 'support': 2594}};{'-1': {'precision': 0.5, 'recall': 0.014308426073131956, 'f1-score': 0.027820710973724884, 'support': 629}, '1': {'precision': 0.7608024691358025, 'recall': 0.9954568399798082, 'f1-score': 0.862453531598513, 'support': 1981}, 'accuracy': 0.7590038314176245, 'macro avg': {'precision': 0.6304012345679013, 'recall': 0.5048826330264701, 'f1-score': 0.44513712128611893, 'support': 2610}, 'weighted avg': {'precision': 0.6979500733172509, 'recall': 0.7590038314176245, 'f1-score': 0.6613102196548379, 'support': 2610}};{'-1': {'precision': 0.3034623217922607, 'recall': 0.47527910685805425, 'f1-score': 0.3704164077066501, 'support': 627}, '1': {'precision': 0.7972889710412816, 'recall': 0.654196157735086, 'f1-score': 0.7186892529852819, 'support': 1978}, 'accuracy': 0.6111324376199616, 'macro avg': {'precision': 0.5503756464167712, 'recall': 0.5647376322965701, 'f1-score': 0.5445528303459659, 'support': 2605}, 'weighted avg': {'precision': 0.678429351433168, 'recall': 0.6111324376199616, 'f1-score': 0.6348631209354921, 'support': 2605}};{'-1': {'precision': 0.2638136511375948, 'recall': 0.7817014446227929, 'f1-score': 0.3944916970433374, 'support': 623}, '1': {'precision': 0.8198675496688742, 'recall': 0.31294236602628916, 'f1-score': 0.4529820709842664, 'support': 1978}, 'accuracy': 0.42522106881968474, 'macro avg': {'precision': 0.5418406004032346, 'recall': 0.5473219053245411, 'f1-score': 0.42373688401380194, 'support': 2601}, 'weighted avg': {'precision': 0.6866797069987524, 'recall': 0.42522106881968474, 'f1-score': 0.4389722659226752, 'support': 2601}};{'-1': {'precision': 0.2885572139303483, 'recall': 0.09250398724082935, 'f1-score': 0.14009661835748793, 'support': 627}, '1': {'precision': 0.7630154102457309, 'recall': 0.9275949367088607, 'f1-score': 0.8372943327239488, 'support': 1975}, 'accuracy': 0.7263643351268255, 'macro avg': {'precision': 0.5257863120880396, 'recall': 0.510049461974845, 'f1-score': 0.48869547554071835, 'support': 2602}, 'weighted avg': {'precision': 0.648685937113623, 'recall': 0.7263643351268255, 'f1-score': 0.669291655203668, 'support': 2602}}
[32]_0.0001_0.3_50_['tanh']_OCSVM_poly_0.01_auto;{'-1': {'precision': 0.2860927152317881, 'recall': 0.34394904458598724, 'f1-score': 0.3123644251626898, 'support': 628}, '1': {'precision': 0.7759651984774334, 'recall': 0.7258392675483215, 'f1-score': 0.7500657030223391, 'support': 1966}, 'accuracy': 0.633384734001542, 'macro avg': {'precision': 0.5310289568546107, 'recall': 0.5348941560671544, 'f1-score': 0.5312150640925144, 'support': 2594}, 'weighted avg': {'precision': 0.6573684677610628, 'recall': 0.633384734001542, 'f1-score': 0.6440994722991857, 'support': 2594}};{'-1': {'precision': 0.27802690582959644, 'recall': 0.492845786963434, 'f1-score': 0.3555045871559633, 'support': 629}, '1': {'precision': 0.7866220735785954, 'recall': 0.5936395759717314, 'f1-score': 0.6766398158803222, 'support': 1981}, 'accuracy': 0.5693486590038315, 'macro avg': {'precision': 0.532324489704096, 'recall': 0.5432426814675827, 'f1-score': 0.5160722015181427, 'support': 2610}, 'weighted avg': {'precision': 0.6640525867915761, 'recall': 0.5693486590038315, 'f1-score': 0.5992474561609269, 'support': 2610}};{'-1': {'precision': 0.32238805970149254, 'recall': 0.1722488038277512, 'f1-score': 0.22453222453222454, 'support': 627}, '1': {'precision': 0.7713656387665199, 'recall': 0.8852376137512639, 'f1-score': 0.8243879472693033, 'support': 1978}, 'accuracy': 0.7136276391554702, 'macro avg': {'precision': 0.5468768492340061, 'recall': 0.5287432087895075, 'f1-score': 0.524460085900764, 'support': 2605}, 'weighted avg': {'precision': 0.6633007857631524, 'recall': 0.7136276391554702, 'f1-score': 0.6800080861728932, 'support': 2605}};{'-1': {'precision': 0.3252747252747253, 'recall': 0.2375601926163724, 'f1-score': 0.274582560296846, 'support': 623}, '1': {'precision': 0.7786579683131407, 'recall': 0.8447927199191102, 'f1-score': 0.8103782735208537, 'support': 1978}, 'accuracy': 0.6993464052287581, 'macro avg': {'precision': 0.551966346793933, 'recall': 0.5411764562677412, 'f1-score': 0.5424804169088498, 'support': 2601}, 'weighted avg': {'precision': 0.6700621357822169, 'recall': 0.6993464052287581, 'f1-score': 0.6820427374429772, 'support': 2601}};{'-1': {'precision': 0.3037974683544304, 'recall': 0.03827751196172249, 'f1-score': 0.0679886685552408, 'support': 627}, '1': {'precision': 0.760998810939358, 'recall': 0.9721518987341772, 'f1-score': 0.8537127612272121, 'support': 1975}, 'accuracy': 0.7471176018447349, 'macro avg': {'precision': 0.5323981396468942, 'recall': 0.5052147053479499, 'f1-score': 0.4608507148912264, 'support': 2602}, 'weighted avg': {'precision': 0.6508276957200076, 'recall': 0.7471176018447349, 'f1-score': 0.6643780163750499, 'support': 2602}}
[32]_0.0001_0.3_50_['tanh']_OCSVM_poly_0.05_auto;{'-1': {'precision': 0.30848329048843187, 'recall': 0.1910828025477707, 'f1-score': 0.23598820058997053, 'support': 628}, '1': {'precision': 0.7696145124716554, 'recall': 0.8631739572736521, 'f1-score': 0.8137137377127788, 'support': 1966}, 'accuracy': 0.7004626060138782, 'macro avg': {'precision': 0.5390489014800436, 'recall': 0.5271283799107114, 'f1-score': 0.5248509691513746, 'support': 2594}, 'weighted avg': {'precision': 0.6579759591156551, 'recall': 0.7004626060138782, 'f1-score': 0.673848033274412, 'support': 2594}};{'-1': {'precision': 0.2813852813852814, 'recall': 0.10333863275039745, 'f1-score': 0.15116279069767444, 'support': 629}, '1': {'precision': 0.7629255989911727, 'recall': 0.9162039374053509, 'f1-score': 0.8325688073394495, 'support': 1981}, 'accuracy': 0.7203065134099617, 'macro avg': {'precision': 0.5221554401882271, 'recall': 0.5097712850778742, 'f1-score': 0.491865799018562, 'support': 2610}, 'weighted avg': {'precision': 0.6468762274302128, 'recall': 0.7203065134099617, 'f1-score': 0.6683525680798034, 'support': 2610}};{'-1': {'precision': 0.31607629427792916, 'recall': 0.1850079744816587, 'f1-score': 0.2334004024144869, 'support': 627}, '1': {'precision': 0.7716711349419124, 'recall': 0.8731041456016178, 'f1-score': 0.8192599620493358, 'support': 1978}, 'accuracy': 0.7074856046065259, 'macro avg': {'precision': 0.5438737146099208, 'recall': 0.5290560600416382, 'f1-score': 0.5263301822319113, 'support': 2605}, 'weighted avg': {'precision': 0.6620135667667425, 'recall': 0.7074856046065259, 'f1-score': 0.6782488511506601, 'support': 2605}};{'-1': {'precision': 0.31932773109243695, 'recall': 0.24398073836276082, 'f1-score': 0.2766151046405823, 'support': 623}, '1': {'precision': 0.7783529411764706, 'recall': 0.8361981799797775, 'f1-score': 0.8062393370704362, 'support': 1978}, 'accuracy': 0.6943483275663207, 'macro avg': {'precision': 0.5488403361344538, 'recall': 0.5400894591712692, 'f1-score': 0.5414272208555092, 'support': 2601}, 'weighted avg': {'precision': 0.6684057263043626, 'recall': 0.6943483275663207, 'f1-score': 0.6793820141931587, 'support': 2601}};{'-1': {'precision': 0.3023255813953488, 'recall': 0.12440191387559808, 'f1-score': 0.17627118644067796, 'support': 627}, '1': {'precision': 0.7657849829351536, 'recall': 0.9088607594936708, 'f1-score': 0.831210928455661, 'support': 1975}, 'accuracy': 0.7198308993082244, 'macro avg': {'precision': 0.5340552821652512, 'recall': 0.5166313366846345, 'f1-score': 0.5037410574481695, 'support': 2602}, 'weighted avg': {'precision': 0.6541058727255235, 'recall': 0.7198308993082244, 'f1-score': 0.673391090545056, 'support': 2602}}
[32]_0.0001_0.3_50_['tanh']_OCSVM_poly_0.1_auto;{'-1': {'precision': 0.2953125, 'recall': 0.30095541401273884, 'f1-score': 0.2981072555205047, 'support': 628}, '1': {'precision': 0.7753326509723644, 'recall': 0.7706002034587996, 'f1-score': 0.7729591836734693, 'support': 1966}, 'accuracy': 0.6569005397070162, 'macro avg': {'precision': 0.5353225754861821, 'recall': 0.5357778087357692, 'f1-score': 0.535533219596987, 'support': 2594}, 'weighted avg': {'precision': 0.6591211417932414, 'recall': 0.6569005397070162, 'f1-score': 0.6579988864953422, 'support': 2594}};{'-1': {'precision': 0.29254571026722925, 'recall': 0.33068362480127184, 'f1-score': 0.31044776119402984, 'support': 629}, '1': {'precision': 0.7783043707214323, 'recall': 0.7460878344270571, 'f1-score': 0.7618556701030927, 'support': 1981}, 'accuracy': 0.6459770114942529, 'macro avg': {'precision': 0.5354250404943308, 'recall': 0.5383857296141644, 'f1-score': 0.5361517156485613, 'support': 2610}, 'weighted avg': {'precision': 0.6612383946962623, 'recall': 0.6459770114942529, 'f1-score': 0.6530680935882266, 'support': 2610}};{'-1': {'precision': 0.32833020637898686, 'recall': 0.27910685805422647, 'f1-score': 0.3017241379310345, 'support': 627}, '1': {'precision': 0.7818532818532818, 'recall': 0.8190091001011123, 'f1-score': 0.7999999999999999, 'support': 1978}, 'accuracy': 0.6890595009596929, 'macro avg': {'precision': 0.5550917441161344, 'recall': 0.5490579790776694, 'f1-score': 0.5508620689655173, 'support': 2605}, 'weighted avg': {'precision': 0.6726943688696415, 'recall': 0.6890595009596929, 'f1-score': 0.6800694950029783, 'support': 2605}};{'-1': {'precision': 0.2954898911353033, 'recall': 0.30497592295345105, 'f1-score': 0.3001579778830964, 'support': 623}, '1': {'precision': 0.7788559754851889, 'recall': 0.7709807886754297, 'f1-score': 0.7748983739837397, 'support': 1978}, 'accuracy': 0.6593617839292579, 'macro avg': {'precision': 0.5371729333102461, 'recall': 0.5379783558144404, 'f1-score': 0.5375281759334181, 'support': 2601}, 'weighted avg': {'precision': 0.6630785550507488, 'recall': 0.6593617839292579, 'f1-score': 0.6611870065209559, 'support': 2601}};{'-1': {'precision': 0.29856115107913667, 'recall': 0.2647527910685805, 'f1-score': 0.28064243448858833, 'support': 627}, '1': {'precision': 0.7746823069403714, 'recall': 0.8025316455696202, 'f1-score': 0.7883611042029346, 'support': 1975}, 'accuracy': 0.6729438893159109, 'macro avg': {'precision': 0.536621729009754, 'recall': 0.5336422183191003, 'f1-score': 0.5345017693457614, 'support': 2602}, 'weighted avg': {'precision': 0.6599521129645858, 'recall': 0.6729438893159109, 'f1-score': 0.6660169051595468, 'support': 2602}}
