Parameters;fold1;fold2;fold3;fold4;fold5
OCSVM_RBF_0.7_auto;{'-1': {'precision': 0.24973656480505796, 'recall': 0.7547770700636943, 'f1-score': 0.3752969121140143, 'support': 628}, '1': {'precision': 0.7787356321839081, 'recall': 0.27568667344862663, 'f1-score': 0.40721262208865516, 'support': 1966}, 'accuracy': 0.39167309175019277, 'macro avg': {'precision': 0.514236098494483, 'recall': 0.5152318717561605, 'f1-score': 0.3912547671013347, 'support': 2594}, 'weighted avg': {'precision': 0.6506664670667461, 'recall': 0.39167309175019277, 'f1-score': 0.399485919750924, 'support': 2594}};{'-1': {'precision': 0.24577167019027485, 'recall': 0.739268680445151, 'f1-score': 0.36890122967076555, 'support': 629}, '1': {'precision': 0.7715877437325905, 'recall': 0.2796567390206966, 'f1-score': 0.410522415709522, 'support': 1981}, 'accuracy': 0.3904214559386973, 'macro avg': {'precision': 0.5086797069614327, 'recall': 0.5094627097329238, 'f1-score': 0.3897118226901438, 'support': 2610}, 'weighted avg': {'precision': 0.6448680846298639, 'recall': 0.3904214559386973, 'f1-score': 0.4004918693423275, 'support': 2610}};{'-1': {'precision': 0.24520255863539445, 'recall': 0.733652312599681, 'f1-score': 0.36755892928485817, 'support': 627}, '1': {'precision': 0.7709190672153635, 'recall': 0.28412537917087965, 'f1-score': 0.41521980051717766, 'support': 1978}, 'accuracy': 0.39232245681381955, 'macro avg': {'precision': 0.508060812925379, 'recall': 0.5088888458852803, 'f1-score': 0.39138936490101794, 'support': 2605}, 'weighted avg': {'precision': 0.6443838461483229, 'recall': 0.39232245681381955, 'f1-score': 0.40374825876567505, 'support': 2605}};{'-1': {'precision': 0.2536664856056491, 'recall': 0.7495987158908507, 'f1-score': 0.37905844155844154, 'support': 623}, '1': {'precision': 0.7947368421052632, 'recall': 0.30535894843276035, 'f1-score': 0.4411979547114682, 'support': 1978}, 'accuracy': 0.4117647058823529, 'macro avg': {'precision': 0.5242016638554561, 'recall': 0.5274788321618056, 'f1-score': 0.4101281981349549, 'support': 2601}, 'weighted avg': {'precision': 0.6651379062731757, 'recall': 0.4117647058823529, 'f1-score': 0.4263140959285633, 'support': 2601}};{'-1': {'precision': 0.24933119315141786, 'recall': 0.7432216905901117, 'f1-score': 0.3733974358974359, 'support': 627}, '1': {'precision': 0.7803547066848567, 'recall': 0.289620253164557, 'f1-score': 0.4224519940915805, 'support': 1975}, 'accuracy': 0.398923904688701, 'macro avg': {'precision': 0.5148429499181373, 'recall': 0.5164209718773343, 'f1-score': 0.3979247149945082, 'support': 2602}, 'weighted avg': {'precision': 0.6523947747150388, 'recall': 0.398923904688701, 'f1-score': 0.41063139148292227, 'support': 2602}}
OCSVM_sigmoid_0.001_auto;{'-1': {'precision': 0.16129032258064516, 'recall': 0.02388535031847134, 'f1-score': 0.04160887656033287, 'support': 628}, '1': {'precision': 0.7548980407836865, 'recall': 0.960325534079349, 'f1-score': 0.8453100514886949, 'support': 1966}, 'accuracy': 0.7336160370084811, 'macro avg': {'precision': 0.4580941816821658, 'recall': 0.49210544219891017, 'f1-score': 0.44345946402451386, 'support': 2594}, 'weighted avg': {'precision': 0.6111873056134822, 'recall': 0.7336160370084811, 'f1-score': 0.6507362897866859, 'support': 2594}};{'-1': {'precision': 0.22857142857142856, 'recall': 0.025437201907790145, 'f1-score': 0.045779685264663805, 'support': 629}, '1': {'precision': 0.7586614173228347, 'recall': 0.9727410398788491, 'f1-score': 0.8524662685246627, 'support': 1981}, 'accuracy': 0.7444444444444445, 'macro avg': {'precision': 0.4936164229471316, 'recall': 0.49908912089331964, 'f1-score': 0.44912297689466324, 'support': 2610}, 'weighted avg': {'precision': 0.6309117610298712, 'recall': 0.7444444444444445, 'f1-score': 0.6580578927121955, 'support': 2610}};{'-1': {'precision': 0.22857142857142856, 'recall': 0.025518341307814992, 'f1-score': 0.045911047345767585, 'support': 627}, '1': {'precision': 0.7589743589743589, 'recall': 0.9726996966632963, 'f1-score': 0.8526479060491912, 'support': 1978}, 'accuracy': 0.744721689059501, 'macro avg': {'precision': 0.49377289377289374, 'recall': 0.4991090189855556, 'f1-score': 0.44927947669747936, 'support': 2605}, 'weighted avg': {'precision': 0.6313111584512736, 'recall': 0.744721689059501, 'f1-score': 0.6584736218238374, 'support': 2605}};{'-1': {'precision': 0.15476190476190477, 'recall': 0.02086677367576244, 'f1-score': 0.036775106082036775, 'support': 623}, '1': {'precision': 0.7576479936432261, 'recall': 0.9641051567239636, 'f1-score': 0.8484983314794217, 'support': 1978}, 'accuracy': 0.7381776239907728, 'macro avg': {'precision': 0.45620494920256544, 'recall': 0.492485965199863, 'f1-score': 0.44263671878072924, 'support': 2601}, 'weighted avg': {'precision': 0.6132427520541975, 'recall': 0.7381776239907728, 'f1-score': 0.6540717380835851, 'support': 2601}};{'-1': {'precision': 0.23255813953488372, 'recall': 0.03189792663476874, 'f1-score': 0.056100981767180924, 'support': 627}, '1': {'precision': 0.7587440381558028, 'recall': 0.9665822784810126, 'f1-score': 0.850144733912269, 'support': 1975}, 'accuracy': 0.7413528055342045, 'macro avg': {'precision': 0.49565108884534326, 'recall': 0.4992401025578907, 'f1-score': 0.45312285783972495, 'support': 2602}, 'weighted avg': {'precision': 0.6319498189262425, 'recall': 0.7413528055342045, 'f1-score': 0.6588052133146632, 'support': 2602}}
OCSVM_sigmoid_0.005_auto;{'-1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 628}, '1': {'precision': 0.757435303205871, 'recall': 0.9974567650050865, 'f1-score': 0.8610318331503841, 'support': 1966}, 'accuracy': 0.7559753276792598, 'macro avg': {'precision': 0.3787176516029355, 'recall': 0.49872838250254325, 'f1-score': 0.43051591657519206, 'support': 2594}, 'weighted avg': {'precision': 0.574062377063509, 'recall': 0.7559753276792598, 'f1-score': 0.6525784826421185, 'support': 2594}};{'-1': {'precision': 0.21428571428571427, 'recall': 0.0047694753577106515, 'f1-score': 0.009331259720062208, 'support': 629}, '1': {'precision': 0.7588597842835131, 'recall': 0.99444724886421, 'f1-score': 0.8608258684727987, 'support': 1981}, 'accuracy': 0.7559386973180077, 'macro avg': {'precision': 0.4865727492846137, 'recall': 0.4996083621109603, 'f1-score': 0.4350785640964305, 'support': 2610}, 'weighted avg': {'precision': 0.6276195199047332, 'recall': 0.7559386973180077, 'f1-score': 0.6556189301948404, 'support': 2610}};{'-1': {'precision': 0.2727272727272727, 'recall': 0.004784688995215311, 'f1-score': 0.009404388714733541, 'support': 627}, '1': {'precision': 0.7594448727833462, 'recall': 0.9959555106167847, 'f1-score': 0.8617672790901137, 'support': 1978}, 'accuracy': 0.7573896353166987, 'macro avg': {'precision': 0.5160860727553094, 'recall': 0.500370099806, 'f1-score': 0.43558583390242367, 'support': 2605}, 'weighted avg': {'precision': 0.6422963371844371, 'recall': 0.7573896353166987, 'f1-score': 0.6566112206389186, 'support': 2605}};{'-1': {'precision': 0.16666666666666666, 'recall': 0.0016051364365971107, 'f1-score': 0.003179650238473768, 'support': 623}, '1': {'precision': 0.7603082851637765, 'recall': 0.9974721941354904, 'f1-score': 0.862890881259567, 'support': 1978}, 'accuracy': 0.7589388696655133, 'macro avg': {'precision': 0.46348747591522155, 'recall': 0.49953866528604374, 'f1-score': 0.4330352657490204, 'support': 2601}, 'weighted avg': {'precision': 0.6181173092607778, 'recall': 0.7589388696655133, 'f1-score': 0.6569700443021886, 'support': 2601}};{'-1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 627}, '1': {'precision': 0.7581018518518519, 'recall': 0.9949367088607595, 'f1-score': 0.8605211298445369, 'support': 1975}, 'accuracy': 0.7551883166794773, 'macro avg': {'precision': 0.37905092592592593, 'recall': 0.49746835443037973, 'f1-score': 0.43026056492226844, 'support': 2602}, 'weighted avg': {'precision': 0.575423196543969, 'recall': 0.7551883166794773, 'f1-score': 0.6531626562040586, 'support': 2602}}
OCSVM_sigmoid_0.01_auto;{'-1': {'precision': 0.1111111111111111, 'recall': 0.0031847133757961785, 'f1-score': 0.006191950464396285, 'support': 628}, '1': {'precision': 0.7569875776397516, 'recall': 0.9918616480162767, 'f1-score': 0.8586525759577278, 'support': 1966}, 'accuracy': 0.7525057825751735, 'macro avg': {'precision': 0.4340493443754313, 'recall': 0.49752318069603646, 'f1-score': 0.43242226321106203, 'support': 2594}, 'weighted avg': {'precision': 0.6006227276089166, 'recall': 0.7525057825751735, 'f1-score': 0.6522742903718326, 'support': 2594}};{'-1': {'precision': 0.35294117647058826, 'recall': 0.009538950715421303, 'f1-score': 0.018575851393188854, 'support': 629}, '1': {'precision': 0.759737755495565, 'recall': 0.99444724886421, 'f1-score': 0.8613904678618277, 'support': 1981}, 'accuracy': 0.757088122605364, 'macro avg': {'precision': 0.5563394659830766, 'recall': 0.5019930997898157, 'f1-score': 0.4399831596275083, 'support': 2610}, 'weighted avg': {'precision': 0.6617013385581281, 'recall': 0.757088122605364, 'f1-score': 0.6582753744676615, 'support': 2610}};{'-1': {'precision': 0.26666666666666666, 'recall': 0.006379585326953748, 'f1-score': 0.012461059190031152, 'support': 627}, '1': {'precision': 0.7594594594594595, 'recall': 0.9944388270980788, 'f1-score': 0.8612084063047285, 'support': 1978}, 'accuracy': 0.7566218809980806, 'macro avg': {'precision': 0.513063063063063, 'recall': 0.5004092062125163, 'f1-score': 0.43683473274737983, 'support': 2605}, 'weighted avg': {'precision': 0.6408486797738238, 'recall': 0.7566218809980806, 'f1-score': 0.6569225765001545, 'support': 2605}};{'-1': {'precision': 0.2, 'recall': 0.0032102728731942215, 'f1-score': 0.00631911532385466, 'support': 623}, '1': {'precision': 0.760324199150907, 'recall': 0.9959555106167847, 'f1-score': 0.8623331144670606, 'support': 1978}, 'accuracy': 0.7581699346405228, 'macro avg': {'precision': 0.4801620995754535, 'recall': 0.49958289174498943, 'f1-score': 0.43432611489545764, 'support': 2601}, 'weighted avg': {'precision': 0.6261135201539769, 'recall': 0.7581699346405228, 'f1-score': 0.6572978505431017, 'support': 2601}};{'-1': {'precision': 0.2222222222222222, 'recall': 0.006379585326953748, 'f1-score': 0.0124031007751938, 'support': 627}, '1': {'precision': 0.7589009287925697, 'recall': 0.9929113924050633, 'f1-score': 0.8602763763983329, 'support': 1975}, 'accuracy': 0.7551883166794773, 'macro avg': {'precision': 0.49056157550739593, 'recall': 0.4996454888660085, 'f1-score': 0.43633973858676334, 'support': 2602}, 'weighted avg': {'precision': 0.6295782735198534, 'recall': 0.7551883166794773, 'f1-score': 0.6559656370379531, 'support': 2602}}
OCSVM_sigmoid_0.05_auto;{'-1': {'precision': 0.2318840579710145, 'recall': 0.050955414012738856, 'f1-score': 0.0835509138381201, 'support': 628}, '1': {'precision': 0.757328990228013, 'recall': 0.9460834181078331, 'f1-score': 0.8412483039348712, 'support': 1966}, 'accuracy': 0.7293754818812644, 'macro avg': {'precision': 0.4946065240995138, 'recall': 0.498519416060286, 'f1-score': 0.4623996088864956, 'support': 2594}, 'weighted avg': {'precision': 0.6301202710848383, 'recall': 0.7293754818812644, 'f1-score': 0.6578119273038922, 'support': 2594}};{'-1': {'precision': 0.23008849557522124, 'recall': 0.04133545310015898, 'f1-score': 0.07008086253369272, 'support': 629}, '1': {'precision': 0.7585102122547056, 'recall': 0.956082786471479, 'f1-score': 0.8459133541759715, 'support': 1981}, 'accuracy': 0.735632183908046, 'macro avg': {'precision': 0.49429935391496344, 'recall': 0.498709119785819, 'f1-score': 0.4579971083548321, 'support': 2610}, 'weighted avg': {'precision': 0.6311626031392283, 'recall': 0.735632183908046, 'f1-score': 0.6589406962284644, 'support': 2610}};{'-1': {'precision': 0.25806451612903225, 'recall': 0.03827751196172249, 'f1-score': 0.06666666666666668, 'support': 627}, '1': {'precision': 0.759952229299363, 'recall': 0.9651162790697675, 'f1-score': 0.8503340757238306, 'support': 1978}, 'accuracy': 0.7420345489443378, 'macro avg': {'precision': 0.5090083727141976, 'recall': 0.501696895515745, 'f1-score': 0.4585003711952486, 'support': 2605}, 'weighted avg': {'precision': 0.6391523843251605, 'recall': 0.7420345489443378, 'f1-score': 0.6617123999162137, 'support': 2605}};{'-1': {'precision': 0.19540229885057472, 'recall': 0.027287319422150885, 'f1-score': 0.04788732394366198, 'support': 623}, '1': {'precision': 0.7589498806682577, 'recall': 0.9646107178968655, 'f1-score': 0.8495102404274265, 'support': 1978}, 'accuracy': 0.7400999615532488, 'macro avg': {'precision': 0.4771760897594162, 'recall': 0.4959490186595082, 'f1-score': 0.44869878218554426, 'support': 2601}, 'weighted avg': {'precision': 0.623967126545837, 'recall': 0.7400999615532488, 'f1-score': 0.6575029059524611, 'support': 2601}};{'-1': {'precision': 0.24210526315789474, 'recall': 0.03668261562998405, 'f1-score': 0.06371191135734072, 'support': 627}, '1': {'precision': 0.7590745911447946, 'recall': 0.9635443037974684, 'f1-score': 0.8491744756804998, 'support': 1975}, 'accuracy': 0.7401998462720983, 'macro avg': {'precision': 0.5005899271513446, 'recall': 0.5001134597137262, 'f1-score': 0.45644319351892026, 'support': 2602}, 'weighted avg': {'precision': 0.6345012749849998, 'recall': 0.7401998462720983, 'f1-score': 0.6599027509185394, 'support': 2602}}
OCSVM_sigmoid_0.1_auto;{'-1': {'precision': 0.22727272727272727, 'recall': 0.09554140127388536, 'f1-score': 0.13452914798206278, 'support': 628}, '1': {'precision': 0.7562231759656652, 'recall': 0.896236012207528, 'f1-score': 0.8202979515828678, 'support': 1966}, 'accuracy': 0.7023901310717039, 'macro avg': {'precision': 0.49174795161919627, 'recall': 0.4958887067407067, 'f1-score': 0.4774135497824653, 'support': 2594}, 'weighted avg': {'precision': 0.6281657812936664, 'recall': 0.7023901310717039, 'f1-score': 0.654275280549211, 'support': 2594}};{'-1': {'precision': 0.23193916349809887, 'recall': 0.09697933227344992, 'f1-score': 0.13677130044843047, 'support': 629}, '1': {'precision': 0.757988922028121, 'recall': 0.8980312973245835, 'f1-score': 0.8220887245841034, 'support': 1981}, 'accuracy': 0.7049808429118773, 'macro avg': {'precision': 0.4949640427631099, 'recall': 0.4975053147990167, 'f1-score': 0.47943001251626693, 'support': 2610}, 'weighted avg': {'precision': 0.6312129457387019, 'recall': 0.7049808429118773, 'f1-score': 0.6569298511046634, 'support': 2610}};{'-1': {'precision': 0.25523012552301255, 'recall': 0.09728867623604466, 'f1-score': 0.14087759815242495, 'support': 627}, '1': {'precision': 0.760777683854607, 'recall': 0.910010111223458, 'f1-score': 0.8287292817679558, 'support': 1978}, 'accuracy': 0.7143953934740883, 'macro avg': {'precision': 0.5080039046888097, 'recall': 0.5036493937297514, 'f1-score': 0.4848034399601904, 'support': 2605}, 'weighted avg': {'precision': 0.639096947165966, 'recall': 0.7143953934740883, 'f1-score': 0.6631695867096303, 'support': 2605}};{'-1': {'precision': 0.25773195876288657, 'recall': 0.08025682182985554, 'f1-score': 0.12239902080783352, 'support': 623}, '1': {'precision': 0.7619443290402991, 'recall': 0.9271991911021233, 'f1-score': 0.8364880273660205, 'support': 1978}, 'accuracy': 0.7243367935409458, 'macro avg': {'precision': 0.5098381439015929, 'recall': 0.5037280064659895, 'f1-score': 0.479443524086927, 'support': 2601}, 'weighted avg': {'precision': 0.6411737382356747, 'recall': 0.7243367935409458, 'f1-score': 0.6654471003818795, 'support': 2601}};{'-1': {'precision': 0.22727272727272727, 'recall': 0.07974481658692185, 'f1-score': 0.1180637544273908, 'support': 627}, '1': {'precision': 0.7577665827036104, 'recall': 0.9139240506329114, 'f1-score': 0.828551755795272, 'support': 1975}, 'accuracy': 0.712913143735588, 'macro avg': {'precision': 0.49251965498816885, 'recall': 0.49683443360991664, 'f1-score': 0.4733077551113314, 'support': 2602}, 'weighted avg': {'precision': 0.6299342816447466, 'recall': 0.712913143735588, 'f1-score': 0.6573465379406749, 'support': 2602}}
OCSVM_sigmoid_0.2_auto;{'-1': {'precision': 0.25675675675675674, 'recall': 0.21178343949044587, 'f1-score': 0.23211169284467714, 'support': 628}, '1': {'precision': 0.7615606936416185, 'recall': 0.8041709053916581, 'f1-score': 0.7822859970311726, 'support': 1966}, 'accuracy': 0.6607555898226677, 'macro avg': {'precision': 0.5091587251991876, 'recall': 0.507977172441052, 'f1-score': 0.5071988449379249, 'support': 2594}, 'weighted avg': {'precision': 0.6393491005947051, 'recall': 0.6607555898226677, 'f1-score': 0.6490903674902632, 'support': 2594}};{'-1': {'precision': 0.24716981132075472, 'recall': 0.2082670906200318, 'f1-score': 0.2260569456427955, 'support': 629}, '1': {'precision': 0.760576923076923, 'recall': 0.7985865724381626, 'f1-score': 0.7791184437330706, 'support': 1981}, 'accuracy': 0.6563218390804598, 'macro avg': {'precision': 0.5038733671988389, 'recall': 0.5034268315290972, 'f1-score': 0.5025876946879331, 'support': 2610}, 'weighted avg': {'precision': 0.6368477762207431, 'recall': 0.6563218390804598, 'f1-score': 0.6458327417028855, 'support': 2610}};{'-1': {'precision': 0.24660194174757283, 'recall': 0.2025518341307815, 'f1-score': 0.22241681260945712, 'support': 627}, '1': {'precision': 0.7607655502392344, 'recall': 0.8038422649140546, 'f1-score': 0.7817109144542774, 'support': 1978}, 'accuracy': 0.6591170825335892, 'macro avg': {'precision': 0.5036837459934036, 'recall': 0.5031970495224181, 'f1-score': 0.5020638635318673, 'support': 2605}, 'weighted avg': {'precision': 0.6370110080034295, 'recall': 0.6591170825335892, 'f1-score': 0.6470938695956584, 'support': 2605}};{'-1': {'precision': 0.24481327800829875, 'recall': 0.18940609951845908, 'f1-score': 0.21357466063348415, 'support': 623}, '1': {'precision': 0.7616800377536573, 'recall': 0.8159757330637007, 'f1-score': 0.7878935806687821, 'support': 1978}, 'accuracy': 0.6658977316416763, 'macro avg': {'precision': 0.503246657880978, 'recall': 0.5026909162910799, 'f1-score': 0.5007341206511331, 'support': 2601}, 'weighted avg': {'precision': 0.6378784263267606, 'recall': 0.6658977316416763, 'f1-score': 0.6503308404988511, 'support': 2601}};{'-1': {'precision': 0.25806451612903225, 'recall': 0.19138755980861244, 'f1-score': 0.21978021978021978, 'support': 627}, '1': {'precision': 0.7627515208235844, 'recall': 0.8253164556962025, 'f1-score': 0.7928015564202334, 'support': 1975}, 'accuracy': 0.6725595695618755, 'macro avg': {'precision': 0.5104080184763083, 'recall': 0.5083520077524075, 'f1-score': 0.5062908881002266, 'support': 2602}, 'weighted avg': {'precision': 0.6411378575094091, 'recall': 0.6725595695618755, 'f1-score': 0.6547214726103608, 'support': 2602}}
OCSVM_sigmoid_0.3_auto;{'-1': {'precision': 0.2606516290726817, 'recall': 0.33121019108280253, 'f1-score': 0.2917251051893408, 'support': 628}, '1': {'precision': 0.7661469933184856, 'recall': 0.6998982706002035, 'f1-score': 0.7315257841573632, 'support': 1966}, 'accuracy': 0.6106399383191982, 'macro avg': {'precision': 0.5133993111955837, 'recall': 0.515554230841503, 'f1-score': 0.511625444673352, 'support': 2594}, 'weighted avg': {'precision': 0.6437680076799487, 'recall': 0.6106399383191982, 'f1-score': 0.6250512944149121, 'support': 2594}};{'-1': {'precision': 0.2431791221826809, 'recall': 0.32591414944356123, 'f1-score': 0.27853260869565216, 'support': 629}, '1': {'precision': 0.7600452744765138, 'recall': 0.6779404341241797, 'f1-score': 0.716648879402348, 'support': 1981}, 'accuracy': 0.593103448275862, 'macro avg': {'precision': 0.5016121983295974, 'recall': 0.5019272917838704, 'f1-score': 0.49759074404900006, 'support': 2610}, 'weighted avg': {'precision': 0.6354825121037855, 'recall': 0.593103448275862, 'f1-score': 0.6110645367684355, 'support': 2610}};{'-1': {'precision': 0.2572145545796738, 'recall': 0.3269537480063796, 'f1-score': 0.2879213483146068, 'support': 627}, '1': {'precision': 0.7665929203539823, 'recall': 0.7007077856420627, 'f1-score': 0.7321711568938194, 'support': 1978}, 'accuracy': 0.6107485604606526, 'macro avg': {'precision': 0.511903737466828, 'recall': 0.5138307668242211, 'f1-score': 0.5100462526042131, 'support': 2605}, 'weighted avg': {'precision': 0.6439901428720278, 'recall': 0.6107485604606526, 'f1-score': 0.6252442355966347, 'support': 2605}};{'-1': {'precision': 0.28112449799196787, 'recall': 0.33707865168539325, 'f1-score': 0.30656934306569344, 'support': 623}, '1': {'precision': 0.7772384034519957, 'recall': 0.7285136501516684, 'f1-score': 0.7520876826722339, 'support': 1978}, 'accuracy': 0.6347558631295656, 'macro avg': {'precision': 0.5291814507219817, 'recall': 0.5327961509185308, 'f1-score': 0.5293285128689637, 'support': 2601}, 'weighted avg': {'precision': 0.6584075833437307, 'recall': 0.6347558631295656, 'f1-score': 0.6453756774531356, 'support': 2601}};{'-1': {'precision': 0.26216216216216215, 'recall': 0.3094098883572568, 'f1-score': 0.28383321141185075, 'support': 627}, '1': {'precision': 0.7674543501611171, 'recall': 0.7235443037974684, 'f1-score': 0.7448527495439147, 'support': 1975}, 'accuracy': 0.6237509607993851, 'macro avg': {'precision': 0.5148082561616396, 'recall': 0.5164770960773626, 'f1-score': 0.5143429804778827, 'support': 2602}, 'weighted avg': {'precision': 0.6456948567424604, 'recall': 0.6237509607993851, 'f1-score': 0.6337615695251584, 'support': 2602}}
OCSVM_sigmoid_0.4_auto;{'-1': {'precision': 0.251434034416826, 'recall': 0.41878980891719747, 'f1-score': 0.3142174432497013, 'support': 628}, '1': {'precision': 0.7642118863049095, 'recall': 0.6017293997965412, 'f1-score': 0.6733067729083664, 'support': 1966}, 'accuracy': 0.5574402467232074, 'macro avg': {'precision': 0.5078229603608677, 'recall': 0.5102596043568693, 'f1-score': 0.49376210807903387, 'support': 2594}, 'weighted avg': {'precision': 0.6400698311831993, 'recall': 0.5574402467232074, 'f1-score': 0.5863722705854514, 'support': 2594}};{'-1': {'precision': 0.2462962962962963, 'recall': 0.42289348171701113, 'f1-score': 0.3112931538911644, 'support': 629}, '1': {'precision': 0.7627450980392156, 'recall': 0.5890964159515396, 'f1-score': 0.6647678724010254, 'support': 1981}, 'accuracy': 0.5490421455938698, 'macro avg': {'precision': 0.5045206971677559, 'recall': 0.5059949488342754, 'f1-score': 0.4880305131460949, 'support': 2610}, 'weighted avg': {'precision': 0.6382829155502133, 'recall': 0.5490421455938698, 'f1-score': 0.5795818195494152, 'support': 2610}};{'-1': {'precision': 0.2473633748801534, 'recall': 0.41148325358851673, 'f1-score': 0.3089820359281437, 'support': 627}, '1': {'precision': 0.763764404609475, 'recall': 0.6031344792719919, 'f1-score': 0.6740112994350281, 'support': 1978}, 'accuracy': 0.5570057581573896, 'macro avg': {'precision': 0.5055638897448143, 'recall': 0.5073088664302543, 'f1-score': 0.49149666768158595, 'support': 2605}, 'weighted avg': {'precision': 0.6394713352657957, 'recall': 0.5570057581573896, 'f1-score': 0.5861520486792444, 'support': 2605}};{'-1': {'precision': 0.26147704590818366, 'recall': 0.420545746388443, 'f1-score': 0.32246153846153847, 'support': 623}, '1': {'precision': 0.7742338961851157, 'recall': 0.6258847320525783, 'f1-score': 0.6922001677383282, 'support': 1978}, 'accuracy': 0.5767012687427913, 'macro avg': {'precision': 0.5178554710466496, 'recall': 0.5232152392205107, 'f1-score': 0.5073308530999333, 'support': 2601}, 'weighted avg': {'precision': 0.6514167036735707, 'recall': 0.5767012687427913, 'f1-score': 0.6036391658008272, 'support': 2601}};{'-1': {'precision': 0.2522343594836147, 'recall': 0.405103668261563, 'f1-score': 0.31089351285189726, 'support': 627}, '1': {'precision': 0.7661442006269592, 'recall': 0.6187341772151899, 'f1-score': 0.6845938375350139, 'support': 1975}, 'accuracy': 0.5672559569561876, 'macro avg': {'precision': 0.509189280055287, 'recall': 0.5119189227383765, 'f1-score': 0.4977436751934556, 'support': 2602}, 'weighted avg': {'precision': 0.6423081243791202, 'recall': 0.5672559569561876, 'f1-score': 0.5945438361605657, 'support': 2602}}
OCSVM_sigmoid_0.5_auto;{'-1': {'precision': 0.25247148288973387, 'recall': 0.5286624203821656, 'f1-score': 0.34173957797220794, 'support': 628}, '1': {'precision': 0.7685691946833464, 'recall': 0.5, 'f1-score': 0.6058551617873652, 'support': 1966}, 'accuracy': 0.5069390902081727, 'macro avg': {'precision': 0.5105203387865401, 'recall': 0.5143312101910829, 'f1-score': 0.4737973698797866, 'support': 2594}, 'weighted avg': {'precision': 0.6436234109491951, 'recall': 0.5069390902081727, 'f1-score': 0.5419135323980365, 'support': 2594}};{'-1': {'precision': 0.24525436598329536, 'recall': 0.5135135135135135, 'f1-score': 0.3319630010277492, 'support': 629}, '1': {'precision': 0.7633410672853829, 'recall': 0.49823321554770317, 'f1-score': 0.6029321930360416, 'support': 1981}, 'accuracy': 0.5019157088122606, 'macro avg': {'precision': 0.5042977166343391, 'recall': 0.5058733645306084, 'f1-score': 0.4674475970318954, 'support': 2610}, 'weighted avg': {'precision': 0.6384841572780982, 'recall': 0.5019157088122606, 'f1-score': 0.5376296559581811, 'support': 2610}};{'-1': {'precision': 0.2414307004470939, 'recall': 0.5167464114832536, 'f1-score': 0.3291010665312341, 'support': 627}, '1': {'precision': 0.7600950118764845, 'recall': 0.48533872598584427, 'f1-score': 0.5924097500771367, 'support': 1978}, 'accuracy': 0.4928982725527831, 'macro avg': {'precision': 0.5007628561617892, 'recall': 0.501042568734549, 'f1-score': 0.4607554083041854, 'support': 2605}, 'weighted avg': {'precision': 0.6352571910449192, 'recall': 0.4928982725527831, 'f1-score': 0.5290337252850903, 'support': 2605}};{'-1': {'precision': 0.25446082234290146, 'recall': 0.5264847512038523, 'f1-score': 0.34309623430962344, 'support': 623}, '1': {'precision': 0.7751524390243902, 'recall': 0.5141557128412538, 'f1-score': 0.6182370820668693, 'support': 1978}, 'accuracy': 0.5171088043060361, 'macro avg': {'precision': 0.5148066306836458, 'recall': 0.5203202320225531, 'f1-score': 0.4806666581882464, 'support': 2601}, 'weighted avg': {'precision': 0.6504346853940298, 'recall': 0.5171088043060361, 'f1-score': 0.5523344491746108, 'support': 2601}};{'-1': {'precision': 0.25077639751552794, 'recall': 0.5151515151515151, 'f1-score': 0.3373368146214099, 'support': 627}, '1': {'precision': 0.7686453576864536, 'recall': 0.5113924050632911, 'f1-score': 0.6141684402553966, 'support': 1975}, 'accuracy': 0.5122982321291314, 'macro avg': {'precision': 0.5097108776009908, 'recall': 0.5132719601074032, 'f1-score': 0.4757526274384033, 'support': 2602}, 'weighted avg': {'precision': 0.6438552585215149, 'recall': 0.5122982321291314, 'f1-score': 0.5474607426103122, 'support': 2602}}
